🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w5.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_5.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.24 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.33 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.43 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.65 (s), x: -2.25 (m), y: 3.64 (m)
Time: 0.75 (s), x: -2.25 (m), y: 3.75 (m)
Time: 0.86 (s), x: -2.25 (m), y: 3.85 (m)
Time: 0.97 (s), x: -2.25 (m), y: 3.96 (m)
Time: 1.08 (s), x: -2.25 (m), y: 4.07 (m)
Time: 1.18 (s), x: -2.25 (m), y: 4.17 (m)
Time: 1.28 (s), x: -2.25 (m), y: 4.28 (m)
Time: 1.38 (s), x: -2.25 (m), y: 4.38 (m)
Time: 1.49 (s), x: -2.25 (m), y: 4.48 (m)
Time: 1.59 (s), x: -2.25 (m), y: 4.59 (m)
Time: 1.70 (s), x: -2.25 (m), y: 4.69 (m)
Time: 1.80 (s), x: -2.25 (m), y: 4.79 (m)
Time: 1.90 (s), x: -2.25 (m), y: 4.89 (m)
Time: 2.01 (s), x: -2.25 (m), y: 5.00 (m)
Time: 2.12 (s), x: -2.25 (m), y: 5.10 (m)
Time: 2.22 (s), x: -2.26 (m), y: 5.20 (m)
Time: 2.32 (s), x: -2.26 (m), y: 5.30 (m)
Time: 2.42 (s), x: -2.26 (m), y: 5.41 (m)
Time: 2.53 (s), x: -2.27 (m), y: 5.51 (m)
Time: 2.63 (s), x: -2.27 (m), y: 5.61 (m)
Time: 2.73 (s), x: -2.28 (m), y: 5.71 (m)
Time: 2.84 (s), x: -2.28 (m), y: 5.82 (m)
Time: 2.95 (s), x: -2.29 (m), y: 5.92 (m)
Time: 3.05 (s), x: -2.29 (m), y: 6.03 (m)
Time: 3.16 (s), x: -2.30 (m), y: 6.13 (m)
Time: 3.27 (s), x: -2.31 (m), y: 6.24 (m)
Time: 3.37 (s), x: -2.31 (m), y: 6.34 (m)
Time: 3.48 (s), x: -2.32 (m), y: 6.45 (m)
Time: 3.59 (s), x: -2.32 (m), y: 6.56 (m)
Time: 3.70 (s), x: -2.33 (m), y: 6.66 (m)
Time: 3.81 (s), x: -2.33 (m), y: 6.77 (m)
Time: 3.91 (s), x: -2.33 (m), y: 6.88 (m)
Time: 4.02 (s), x: -2.34 (m), y: 6.98 (m)
Time: 4.13 (s), x: -2.34 (m), y: 7.09 (m)
Time: 4.23 (s), x: -2.34 (m), y: 7.19 (m)
Time: 4.33 (s), x: -2.35 (m), y: 7.29 (m)
Time: 4.44 (s), x: -2.35 (m), y: 7.40 (m)
Time: 4.55 (s), x: -2.35 (m), y: 7.51 (m)
Time: 4.66 (s), x: -2.35 (m), y: 7.61 (m)
Time: 4.77 (s), x: -2.35 (m), y: 7.72 (m)
Time: 4.88 (s), x: -2.35 (m), y: 7.83 (m)
Time: 4.98 (s), x: -2.35 (m), y: 7.94 (m)
Time: 5.09 (s), x: -2.35 (m), y: 8.05 (m)
Time: 5.20 (s), x: -2.35 (m), y: 8.15 (m)
Time: 5.31 (s), x: -2.35 (m), y: 8.26 (m)
Time: 5.42 (s), x: -2.35 (m), y: 8.37 (m)
Time: 5.53 (s), x: -2.35 (m), y: 8.48 (m)
Time: 5.64 (s), x: -2.35 (m), y: 8.59 (m)
Time: 5.75 (s), x: -2.35 (m), y: 8.70 (m)
Time: 5.85 (s), x: -2.34 (m), y: 8.81 (m)
Time: 5.96 (s), x: -2.34 (m), y: 8.91 (m)
Time: 6.07 (s), x: -2.34 (m), y: 9.02 (m)
Time: 6.17 (s), x: -2.33 (m), y: 9.12 (m)
Time: 6.28 (s), x: -2.33 (m), y: 9.23 (m)
Time: 6.38 (s), x: -2.33 (m), y: 9.33 (m)
Time: 6.49 (s), x: -2.33 (m), y: 9.44 (m)
Time: 6.59 (s), x: -2.32 (m), y: 9.55 (m)
Time: 6.70 (s), x: -2.32 (m), y: 9.65 (m)
Time: 6.81 (s), x: -2.32 (m), y: 9.75 (m)
Time: 6.91 (s), x: -2.32 (m), y: 9.85 (m)
Time: 7.01 (s), x: -2.31 (m), y: 9.95 (m)
Time: 7.12 (s), x: -2.31 (m), y: 10.06 (m)
Time: 7.22 (s), x: -2.31 (m), y: 10.16 (m)
Time: 7.32 (s), x: -2.30 (m), y: 10.26 (m)
Time: 7.43 (s), x: -2.30 (m), y: 10.37 (m)
Time: 7.53 (s), x: -2.30 (m), y: 10.47 (m)
Time: 7.63 (s), x: -2.30 (m), y: 10.58 (m)
Time: 7.73 (s), x: -2.29 (m), y: 10.68 (m)
Time: 7.84 (s), x: -2.29 (m), y: 10.78 (m)
Time: 7.94 (s), x: -2.29 (m), y: 10.89 (m)
Time: 8.05 (s), x: -2.29 (m), y: 10.99 (m)
Time: 8.15 (s), x: -2.28 (m), y: 11.09 (m)
Time: 8.25 (s), x: -2.28 (m), y: 11.19 (m)
Time: 8.35 (s), x: -2.28 (m), y: 11.29 (m)
Time: 8.46 (s), x: -2.28 (m), y: 11.38 (m)
Time: 8.56 (s), x: -2.27 (m), y: 11.46 (m)
Time: 8.67 (s), x: -2.27 (m), y: 11.54 (m)
Time: 8.78 (s), x: -2.27 (m), y: 11.62 (m)
Time: 8.89 (s), x: -2.27 (m), y: 11.70 (m)
Time: 9.00 (s), x: -2.27 (m), y: 11.77 (m)
Time: 9.10 (s), x: -2.27 (m), y: 11.83 (m)
Time: 9.21 (s), x: -2.26 (m), y: 11.89 (m)
Time: 9.32 (s), x: -2.26 (m), y: 11.95 (m)
Time: 9.43 (s), x: -2.26 (m), y: 12.01 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 9.4280 (s)
Navigation metric: 0.5000
