🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w91.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_91.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.24 (m), y: 3.20 (m)
Time: 0.33 (s), x: -2.23 (m), y: 3.25 (m)
Time: 0.44 (s), x: -2.22 (m), y: 3.29 (m)
Time: 0.54 (s), x: -2.20 (m), y: 3.34 (m)
Time: 0.64 (s), x: -2.19 (m), y: 3.38 (m)
Time: 0.75 (s), x: -2.18 (m), y: 3.43 (m)
Time: 0.85 (s), x: -2.16 (m), y: 3.47 (m)
Time: 0.96 (s), x: -2.15 (m), y: 3.52 (m)
Time: 1.06 (s), x: -2.13 (m), y: 3.56 (m)
Time: 1.17 (s), x: -2.12 (m), y: 3.61 (m)
Time: 1.27 (s), x: -2.10 (m), y: 3.66 (m)
Time: 1.38 (s), x: -2.09 (m), y: 3.71 (m)
Time: 1.48 (s), x: -2.08 (m), y: 3.76 (m)
Time: 1.59 (s), x: -2.07 (m), y: 3.81 (m)
Time: 1.70 (s), x: -2.06 (m), y: 3.86 (m)
Time: 1.80 (s), x: -2.05 (m), y: 3.90 (m)
Time: 1.91 (s), x: -2.04 (m), y: 3.95 (m)
Time: 2.02 (s), x: -2.03 (m), y: 4.00 (m)
Time: 2.12 (s), x: -2.01 (m), y: 4.04 (m)
Time: 2.23 (s), x: -2.00 (m), y: 4.09 (m)
Time: 2.34 (s), x: -1.98 (m), y: 4.14 (m)
Time: 2.44 (s), x: -1.97 (m), y: 4.19 (m)
Time: 2.54 (s), x: -1.95 (m), y: 4.23 (m)
Time: 2.65 (s), x: -1.94 (m), y: 4.28 (m)
Time: 2.75 (s), x: -1.93 (m), y: 4.32 (m)
Time: 2.85 (s), x: -1.92 (m), y: 4.37 (m)
Time: 2.96 (s), x: -1.91 (m), y: 4.43 (m)
Time: 3.06 (s), x: -1.90 (m), y: 4.47 (m)
Time: 3.17 (s), x: -1.89 (m), y: 4.51 (m)
Time: 3.27 (s), x: -1.88 (m), y: 4.56 (m)
Time: 3.38 (s), x: -1.87 (m), y: 4.60 (m)
Time: 3.48 (s), x: -1.86 (m), y: 4.65 (m)
Time: 3.58 (s), x: -1.85 (m), y: 4.70 (m)
Time: 3.68 (s), x: -1.84 (m), y: 4.76 (m)
Time: 3.79 (s), x: -1.82 (m), y: 4.80 (m)
Time: 3.89 (s), x: -1.81 (m), y: 4.85 (m)
Time: 3.99 (s), x: -1.80 (m), y: 4.90 (m)
Time: 4.10 (s), x: -1.79 (m), y: 4.94 (m)
Time: 4.20 (s), x: -1.78 (m), y: 5.00 (m)
Time: 4.31 (s), x: -1.77 (m), y: 5.07 (m)
Time: 4.42 (s), x: -1.75 (m), y: 5.13 (m)
Time: 4.52 (s), x: -1.74 (m), y: 5.18 (m)
Time: 4.62 (s), x: -1.72 (m), y: 5.22 (m)
Time: 4.72 (s), x: -1.69 (m), y: 5.25 (m)
Time: 4.83 (s), x: -1.67 (m), y: 5.31 (m)
Time: 4.93 (s), x: -1.66 (m), y: 5.35 (m)
Time: 5.04 (s), x: -1.64 (m), y: 5.40 (m)
Time: 5.15 (s), x: -1.65 (m), y: 5.45 (m)
Time: 5.25 (s), x: -1.65 (m), y: 5.48 (m)
Time: 5.35 (s), x: -1.66 (m), y: 5.51 (m)
Time: 5.46 (s), x: -1.67 (m), y: 5.55 (m)
Time: 5.56 (s), x: -1.67 (m), y: 5.61 (m)
Time: 5.67 (s), x: -1.67 (m), y: 5.67 (m)
Time: 5.77 (s), x: -1.66 (m), y: 5.72 (m)
Time: 5.88 (s), x: -1.67 (m), y: 5.78 (m)
Time: 5.98 (s), x: -1.68 (m), y: 5.84 (m)
Time: 6.09 (s), x: -1.69 (m), y: 5.89 (m)
Time: 6.20 (s), x: -1.70 (m), y: 5.94 (m)
Time: 6.31 (s), x: -1.71 (m), y: 5.98 (m)
Time: 6.42 (s), x: -1.71 (m), y: 6.00 (m)
Time: 6.52 (s), x: -1.73 (m), y: 6.05 (m)
Time: 6.62 (s), x: -1.74 (m), y: 6.08 (m)
Time: 6.73 (s), x: -1.75 (m), y: 6.11 (m)
Time: 6.84 (s), x: -1.76 (m), y: 6.15 (m)
Time: 6.94 (s), x: -1.77 (m), y: 6.19 (m)
Time: 7.05 (s), x: -1.79 (m), y: 6.24 (m)
Time: 7.15 (s), x: -1.82 (m), y: 6.28 (m)
Time: 7.25 (s), x: -1.85 (m), y: 6.32 (m)
Time: 7.35 (s), x: -1.89 (m), y: 6.36 (m)
Time: 7.46 (s), x: -1.92 (m), y: 6.38 (m)
Time: 7.57 (s), x: -1.96 (m), y: 6.41 (m)
Time: 7.68 (s), x: -2.01 (m), y: 6.44 (m)
Time: 7.78 (s), x: -2.05 (m), y: 6.47 (m)
Time: 7.90 (s), x: -2.08 (m), y: 6.51 (m)
Time: 8.00 (s), x: -2.10 (m), y: 6.54 (m)
Time: 8.10 (s), x: -2.13 (m), y: 6.58 (m)
Time: 8.20 (s), x: -2.16 (m), y: 6.61 (m)
Time: 8.31 (s), x: -2.20 (m), y: 6.65 (m)
Time: 8.41 (s), x: -2.24 (m), y: 6.67 (m)
Time: 8.52 (s), x: -2.28 (m), y: 6.70 (m)
Time: 8.62 (s), x: -2.32 (m), y: 6.72 (m)
Time: 8.73 (s), x: -2.37 (m), y: 6.74 (m)
Time: 8.83 (s), x: -2.40 (m), y: 6.76 (m)
Time: 8.94 (s), x: -2.45 (m), y: 6.79 (m)
Time: 9.04 (s), x: -2.49 (m), y: 6.81 (m)
Time: 9.14 (s), x: -2.53 (m), y: 6.84 (m)
Time: 9.24 (s), x: -2.57 (m), y: 6.86 (m)
Time: 9.35 (s), x: -2.61 (m), y: 6.89 (m)
Time: 9.45 (s), x: -2.63 (m), y: 6.91 (m)
Time: 9.56 (s), x: -2.65 (m), y: 6.93 (m)
Time: 9.67 (s), x: -2.67 (m), y: 6.95 (m)
Time: 9.77 (s), x: -2.69 (m), y: 6.98 (m)
Time: 9.88 (s), x: -2.73 (m), y: 7.02 (m)
Time: 9.98 (s), x: -2.75 (m), y: 7.05 (m)
Time: 10.09 (s), x: -2.77 (m), y: 7.06 (m)
Time: 10.19 (s), x: -2.78 (m), y: 7.06 (m)
Time: 10.30 (s), x: -2.79 (m), y: 7.08 (m)
Time: 10.41 (s), x: -2.82 (m), y: 7.11 (m)
Time: 10.51 (s), x: -2.85 (m), y: 7.15 (m)
Time: 10.61 (s), x: -2.87 (m), y: 7.20 (m)
