🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w20.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_20.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.25 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.30 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.65 (s), x: -2.25 (m), y: 3.40 (m)
Time: 0.76 (s), x: -2.25 (m), y: 3.45 (m)
Time: 0.86 (s), x: -2.25 (m), y: 3.50 (m)
Time: 0.97 (s), x: -2.26 (m), y: 3.55 (m)
Time: 1.08 (s), x: -2.26 (m), y: 3.59 (m)
Time: 1.18 (s), x: -2.26 (m), y: 3.65 (m)
Time: 1.29 (s), x: -2.26 (m), y: 3.69 (m)
Time: 1.39 (s), x: -2.26 (m), y: 3.74 (m)
Time: 1.49 (s), x: -2.25 (m), y: 3.79 (m)
Time: 1.60 (s), x: -2.24 (m), y: 3.83 (m)
Time: 1.70 (s), x: -2.23 (m), y: 3.88 (m)
Time: 1.81 (s), x: -2.22 (m), y: 3.93 (m)
Time: 1.91 (s), x: -2.21 (m), y: 3.98 (m)
Time: 2.02 (s), x: -2.20 (m), y: 4.02 (m)
Time: 2.12 (s), x: -2.19 (m), y: 4.07 (m)
Time: 2.23 (s), x: -2.18 (m), y: 4.12 (m)
Time: 2.33 (s), x: -2.17 (m), y: 4.16 (m)
Time: 2.44 (s), x: -2.16 (m), y: 4.21 (m)
Time: 2.54 (s), x: -2.15 (m), y: 4.25 (m)
Time: 2.64 (s), x: -2.14 (m), y: 4.30 (m)
Time: 2.74 (s), x: -2.14 (m), y: 4.34 (m)
Time: 2.85 (s), x: -2.13 (m), y: 4.39 (m)
Time: 2.95 (s), x: -2.12 (m), y: 4.44 (m)
Time: 3.05 (s), x: -2.11 (m), y: 4.48 (m)
Time: 3.16 (s), x: -2.09 (m), y: 4.52 (m)
Time: 3.26 (s), x: -2.07 (m), y: 4.57 (m)
Time: 3.36 (s), x: -2.07 (m), y: 4.62 (m)
Time: 3.47 (s), x: -2.07 (m), y: 4.66 (m)
Time: 3.57 (s), x: -2.07 (m), y: 4.71 (m)
Time: 3.67 (s), x: -2.06 (m), y: 4.77 (m)
Time: 3.78 (s), x: -2.06 (m), y: 4.82 (m)
Time: 3.88 (s), x: -2.04 (m), y: 4.87 (m)
Time: 3.98 (s), x: -2.03 (m), y: 4.91 (m)
Time: 4.09 (s), x: -2.02 (m), y: 4.95 (m)
Time: 4.20 (s), x: -2.00 (m), y: 5.00 (m)
Time: 4.30 (s), x: -1.98 (m), y: 5.05 (m)
Time: 4.41 (s), x: -1.97 (m), y: 5.10 (m)
Time: 4.51 (s), x: -1.97 (m), y: 5.15 (m)
Time: 4.62 (s), x: -1.96 (m), y: 5.19 (m)
Time: 4.72 (s), x: -1.95 (m), y: 5.24 (m)
Time: 4.83 (s), x: -1.94 (m), y: 5.28 (m)
Time: 4.93 (s), x: -1.93 (m), y: 5.33 (m)
Time: 5.04 (s), x: -1.92 (m), y: 5.38 (m)
Time: 5.14 (s), x: -1.90 (m), y: 5.43 (m)
Time: 5.25 (s), x: -1.89 (m), y: 5.47 (m)
Time: 5.35 (s), x: -1.88 (m), y: 5.52 (m)
Time: 5.46 (s), x: -1.86 (m), y: 5.56 (m)
Time: 5.56 (s), x: -1.84 (m), y: 5.61 (m)
Time: 5.66 (s), x: -1.81 (m), y: 5.65 (m)
Time: 5.77 (s), x: -1.78 (m), y: 5.70 (m)
Time: 5.87 (s), x: -1.76 (m), y: 5.75 (m)
Time: 5.98 (s), x: -1.73 (m), y: 5.78 (m)
Time: 6.08 (s), x: -1.70 (m), y: 5.82 (m)
Time: 6.19 (s), x: -1.67 (m), y: 5.86 (m)
Time: 6.29 (s), x: -1.65 (m), y: 5.90 (m)
Time: 6.39 (s), x: -1.64 (m), y: 5.95 (m)
Time: 6.50 (s), x: -1.64 (m), y: 6.00 (m)
Time: 6.60 (s), x: -1.64 (m), y: 6.05 (m)
Time: 6.70 (s), x: -1.65 (m), y: 6.10 (m)
Time: 6.81 (s), x: -1.65 (m), y: 6.14 (m)
Time: 6.91 (s), x: -1.65 (m), y: 6.19 (m)
Time: 7.01 (s), x: -1.66 (m), y: 6.24 (m)
Time: 7.12 (s), x: -1.66 (m), y: 6.29 (m)
Time: 7.23 (s), x: -1.67 (m), y: 6.34 (m)
Time: 7.33 (s), x: -1.67 (m), y: 6.39 (m)
Time: 7.43 (s), x: -1.67 (m), y: 6.43 (m)
Time: 7.54 (s), x: -1.68 (m), y: 6.48 (m)
Time: 7.64 (s), x: -1.68 (m), y: 6.53 (m)
Time: 7.75 (s), x: -1.69 (m), y: 6.58 (m)
