🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w78.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_78.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.14 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.19 (m)
Time: 0.32 (s), x: -2.24 (m), y: 3.24 (m)
Time: 0.42 (s), x: -2.23 (m), y: 3.29 (m)
Time: 0.52 (s), x: -2.21 (m), y: 3.33 (m)
Time: 0.62 (s), x: -2.19 (m), y: 3.37 (m)
Time: 0.73 (s), x: -2.18 (m), y: 3.42 (m)
Time: 0.83 (s), x: -2.15 (m), y: 3.46 (m)
Time: 0.93 (s), x: -2.13 (m), y: 3.50 (m)
Time: 1.03 (s), x: -2.12 (m), y: 3.54 (m)
Time: 1.13 (s), x: -2.10 (m), y: 3.59 (m)
Time: 1.24 (s), x: -2.08 (m), y: 3.63 (m)
Time: 1.34 (s), x: -2.06 (m), y: 3.68 (m)
Time: 1.45 (s), x: -2.04 (m), y: 3.72 (m)
Time: 1.55 (s), x: -2.02 (m), y: 3.77 (m)
Time: 1.65 (s), x: -2.00 (m), y: 3.81 (m)
Time: 1.75 (s), x: -1.97 (m), y: 3.86 (m)
Time: 1.86 (s), x: -1.95 (m), y: 3.90 (m)
Time: 1.96 (s), x: -1.93 (m), y: 3.94 (m)
Time: 2.06 (s), x: -1.92 (m), y: 3.99 (m)
Time: 2.16 (s), x: -1.90 (m), y: 4.03 (m)
Time: 2.26 (s), x: -1.88 (m), y: 4.08 (m)
Time: 2.37 (s), x: -1.86 (m), y: 4.13 (m)
Time: 2.47 (s), x: -1.85 (m), y: 4.17 (m)
Time: 2.58 (s), x: -1.83 (m), y: 4.21 (m)
Time: 2.68 (s), x: -1.82 (m), y: 4.25 (m)
Time: 2.79 (s), x: -1.80 (m), y: 4.30 (m)
Time: 2.89 (s), x: -1.78 (m), y: 4.34 (m)
Time: 2.99 (s), x: -1.76 (m), y: 4.38 (m)
Time: 3.10 (s), x: -1.74 (m), y: 4.43 (m)
Time: 3.21 (s), x: -1.72 (m), y: 4.48 (m)
Time: 3.31 (s), x: -1.70 (m), y: 4.52 (m)
Time: 3.41 (s), x: -1.69 (m), y: 4.56 (m)
Time: 3.52 (s), x: -1.67 (m), y: 4.62 (m)
Time: 3.63 (s), x: -1.65 (m), y: 4.66 (m)
Time: 3.73 (s), x: -1.64 (m), y: 4.70 (m)
Time: 3.83 (s), x: -1.64 (m), y: 4.74 (m)
Time: 3.94 (s), x: -1.63 (m), y: 4.79 (m)
Time: 4.04 (s), x: -1.61 (m), y: 4.83 (m)
Time: 4.14 (s), x: -1.59 (m), y: 4.88 (m)
Time: 4.25 (s), x: -1.57 (m), y: 4.93 (m)
Time: 4.35 (s), x: -1.55 (m), y: 4.98 (m)
Time: 4.45 (s), x: -1.52 (m), y: 5.03 (m)
Time: 4.56 (s), x: -1.49 (m), y: 5.06 (m)
Time: 4.66 (s), x: -1.47 (m), y: 5.11 (m)
Time: 4.76 (s), x: -1.46 (m), y: 5.15 (m)
Time: 4.87 (s), x: -1.44 (m), y: 5.20 (m)
Time: 4.97 (s), x: -1.42 (m), y: 5.23 (m)
Time: 5.08 (s), x: -1.41 (m), y: 5.27 (m)
Time: 5.19 (s), x: -1.41 (m), y: 5.32 (m)
Time: 5.29 (s), x: -1.41 (m), y: 5.38 (m)
Time: 5.40 (s), x: -1.41 (m), y: 5.44 (m)
Time: 5.50 (s), x: -1.42 (m), y: 5.49 (m)
Time: 5.61 (s), x: -1.42 (m), y: 5.53 (m)
Time: 5.71 (s), x: -1.43 (m), y: 5.58 (m)
Time: 5.82 (s), x: -1.44 (m), y: 5.62 (m)
Time: 5.92 (s), x: -1.46 (m), y: 5.67 (m)
Time: 6.03 (s), x: -1.48 (m), y: 5.73 (m)
Time: 6.13 (s), x: -1.49 (m), y: 5.78 (m)
Time: 6.24 (s), x: -1.50 (m), y: 5.83 (m)
Time: 6.35 (s), x: -1.51 (m), y: 5.86 (m)
Time: 6.45 (s), x: -1.52 (m), y: 5.91 (m)
Time: 6.55 (s), x: -1.54 (m), y: 5.96 (m)
Time: 6.65 (s), x: -1.55 (m), y: 6.00 (m)
Time: 6.76 (s), x: -1.57 (m), y: 6.06 (m)
Time: 6.86 (s), x: -1.59 (m), y: 6.11 (m)
Time: 6.96 (s), x: -1.61 (m), y: 6.13 (m)
Time: 7.07 (s), x: -1.62 (m), y: 6.15 (m)
Time: 7.17 (s), x: -1.63 (m), y: 6.16 (m)
Time: 7.28 (s), x: -1.64 (m), y: 6.20 (m)
Time: 7.38 (s), x: -1.65 (m), y: 6.25 (m)
Time: 7.49 (s), x: -1.65 (m), y: 6.30 (m)
Time: 7.59 (s), x: -1.64 (m), y: 6.34 (m)
Time: 7.69 (s), x: -1.62 (m), y: 6.38 (m)
Time: 7.80 (s), x: -1.60 (m), y: 6.42 (m)
Time: 7.91 (s), x: -1.57 (m), y: 6.48 (m)
Time: 8.01 (s), x: -1.55 (m), y: 6.53 (m)
Time: 8.12 (s), x: -1.53 (m), y: 6.57 (m)
Time: 8.23 (s), x: -1.51 (m), y: 6.62 (m)
Time: 8.33 (s), x: -1.49 (m), y: 6.66 (m)
Time: 8.44 (s), x: -1.47 (m), y: 6.71 (m)
Time: 8.55 (s), x: -1.45 (m), y: 6.75 (m)
Time: 8.65 (s), x: -1.43 (m), y: 6.79 (m)
Time: 8.76 (s), x: -1.40 (m), y: 6.83 (m)
Time: 8.86 (s), x: -1.38 (m), y: 6.88 (m)
Time: 8.97 (s), x: -1.35 (m), y: 6.93 (m)
Time: 9.07 (s), x: -1.32 (m), y: 6.96 (m)
Time: 9.18 (s), x: -1.29 (m), y: 7.00 (m)
Time: 9.28 (s), x: -1.26 (m), y: 7.04 (m)
Time: 9.38 (s), x: -1.23 (m), y: 7.08 (m)
Time: 9.49 (s), x: -1.21 (m), y: 7.13 (m)
Time: 9.60 (s), x: -1.19 (m), y: 7.17 (m)
Time: 9.70 (s), x: -1.17 (m), y: 7.22 (m)
Time: 9.80 (s), x: -1.15 (m), y: 7.26 (m)
Time: 9.91 (s), x: -1.13 (m), y: 7.31 (m)
Time: 10.01 (s), x: -1.11 (m), y: 7.35 (m)
Time: 10.12 (s), x: -1.10 (m), y: 7.40 (m)
Time: 10.22 (s), x: -1.08 (m), y: 7.45 (m)
Time: 10.33 (s), x: -1.06 (m), y: 7.49 (m)
Time: 10.44 (s), x: -1.04 (m), y: 7.54 (m)
Time: 10.54 (s), x: -1.03 (m), y: 7.58 (m)
Time: 10.64 (s), x: -1.02 (m), y: 7.64 (m)
Time: 10.75 (s), x: -1.01 (m), y: 7.69 (m)
Time: 10.86 (s), x: -1.00 (m), y: 7.74 (m)
Time: 10.96 (s), x: -0.99 (m), y: 7.78 (m)
Time: 11.07 (s), x: -0.98 (m), y: 7.83 (m)
Time: 11.18 (s), x: -0.97 (m), y: 7.88 (m)
Time: 11.28 (s), x: -0.96 (m), y: 7.92 (m)
Time: 11.38 (s), x: -0.95 (m), y: 7.97 (m)
Time: 11.48 (s), x: -0.94 (m), y: 8.01 (m)
Time: 11.59 (s), x: -0.92 (m), y: 8.07 (m)
Time: 11.69 (s), x: -0.91 (m), y: 8.11 (m)
Time: 11.79 (s), x: -0.89 (m), y: 8.15 (m)
Time: 11.89 (s), x: -0.88 (m), y: 8.18 (m)
Time: 12.00 (s), x: -0.88 (m), y: 8.22 (m)
Time: 12.11 (s), x: -0.88 (m), y: 8.27 (m)
Time: 12.21 (s), x: -0.88 (m), y: 8.31 (m)
Time: 12.32 (s), x: -0.89 (m), y: 8.35 (m)
Time: 12.42 (s), x: -0.91 (m), y: 8.38 (m)
Time: 12.53 (s), x: -0.91 (m), y: 8.43 (m)
Time: 12.63 (s), x: -0.91 (m), y: 8.45 (m)
Time: 12.74 (s), x: -0.91 (m), y: 8.46 (m)
Time: 12.84 (s), x: -0.92 (m), y: 8.46 (m)
Time: 12.94 (s), x: -0.92 (m), y: 8.47 (m)
Time: 13.05 (s), x: -0.92 (m), y: 8.47 (m)
Time: 13.15 (s), x: -0.92 (m), y: 8.48 (m)
Time: 13.26 (s), x: -0.92 (m), y: 8.49 (m)
Time: 13.36 (s), x: -0.92 (m), y: 8.48 (m)
Time: 13.47 (s), x: -0.92 (m), y: 8.49 (m)
Time: 13.57 (s), x: -0.92 (m), y: 8.49 (m)
Time: 13.68 (s), x: -0.92 (m), y: 8.49 (m)
Time: 13.78 (s), x: -0.92 (m), y: 8.50 (m)
Time: 13.89 (s), x: -0.93 (m), y: 8.52 (m)
Time: 13.99 (s), x: -0.93 (m), y: 8.56 (m)
Time: 14.10 (s), x: -0.93 (m), y: 8.61 (m)
Time: 14.20 (s), x: -0.94 (m), y: 8.67 (m)
Time: 14.30 (s), x: -0.95 (m), y: 8.71 (m)
Time: 14.41 (s), x: -0.95 (m), y: 8.76 (m)
Time: 14.51 (s), x: -0.97 (m), y: 8.81 (m)
Time: 14.62 (s), x: -0.98 (m), y: 8.86 (m)
Time: 14.72 (s), x: -0.99 (m), y: 8.90 (m)
Time: 14.82 (s), x: -1.00 (m), y: 8.95 (m)
Time: 14.93 (s), x: -1.01 (m), y: 9.00 (m)
Time: 15.03 (s), x: -1.03 (m), y: 9.04 (m)
Time: 15.14 (s), x: -1.04 (m), y: 9.09 (m)
Time: 15.24 (s), x: -1.06 (m), y: 9.13 (m)
Time: 15.34 (s), x: -1.07 (m), y: 9.18 (m)
Time: 15.44 (s), x: -1.08 (m), y: 9.22 (m)
Time: 15.54 (s), x: -1.10 (m), y: 9.27 (m)
Time: 15.65 (s), x: -1.11 (m), y: 9.32 (m)
Time: 15.76 (s), x: -1.12 (m), y: 9.36 (m)
Time: 15.86 (s), x: -1.13 (m), y: 9.41 (m)
Time: 15.97 (s), x: -1.15 (m), y: 9.46 (m)
Time: 16.07 (s), x: -1.16 (m), y: 9.50 (m)
Time: 16.18 (s), x: -1.17 (m), y: 9.55 (m)
Time: 16.28 (s), x: -1.19 (m), y: 9.60 (m)
Time: 16.39 (s), x: -1.20 (m), y: 9.65 (m)
Time: 16.50 (s), x: -1.22 (m), y: 9.69 (m)
Time: 16.61 (s), x: -1.23 (m), y: 9.74 (m)
Time: 16.71 (s), x: -1.25 (m), y: 9.79 (m)
Time: 16.82 (s), x: -1.26 (m), y: 9.84 (m)
Time: 16.93 (s), x: -1.27 (m), y: 9.89 (m)
Time: 17.04 (s), x: -1.29 (m), y: 9.93 (m)
Time: 17.14 (s), x: -1.30 (m), y: 9.98 (m)
Time: 17.25 (s), x: -1.32 (m), y: 10.03 (m)
Time: 17.35 (s), x: -1.33 (m), y: 10.07 (m)
Time: 17.46 (s), x: -1.34 (m), y: 10.12 (m)
Time: 17.56 (s), x: -1.36 (m), y: 10.17 (m)
Time: 17.67 (s), x: -1.37 (m), y: 10.21 (m)
Time: 17.77 (s), x: -1.38 (m), y: 10.26 (m)
Time: 17.88 (s), x: -1.40 (m), y: 10.31 (m)
Time: 17.98 (s), x: -1.41 (m), y: 10.35 (m)
