🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w38.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_38.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.67 (m)
Time: 0.53 (s), x: -2.27 (m), y: 3.83 (m)
Time: 0.63 (s), x: -2.29 (m), y: 3.98 (m)
Time: 0.74 (s), x: -2.31 (m), y: 4.13 (m)
Time: 0.84 (s), x: -2.34 (m), y: 4.29 (m)
Time: 0.95 (s), x: -2.36 (m), y: 4.44 (m)
Time: 1.06 (s), x: -2.36 (m), y: 4.60 (m)
Time: 1.16 (s), x: -2.35 (m), y: 4.75 (m)
Time: 1.27 (s), x: -2.32 (m), y: 4.92 (m)
Time: 1.38 (s), x: -2.27 (m), y: 5.07 (m)
Time: 1.48 (s), x: -2.22 (m), y: 5.21 (m)
Time: 1.58 (s), x: -2.15 (m), y: 5.35 (m)
Time: 1.69 (s), x: -2.08 (m), y: 5.48 (m)
Time: 1.79 (s), x: -2.01 (m), y: 5.62 (m)
Time: 1.89 (s), x: -1.93 (m), y: 5.77 (m)
Time: 2.00 (s), x: -1.87 (m), y: 5.90 (m)
Time: 2.10 (s), x: -1.82 (m), y: 6.05 (m)
Time: 2.21 (s), x: -1.79 (m), y: 6.19 (m)
Time: 2.31 (s), x: -1.76 (m), y: 6.34 (m)
Time: 2.41 (s), x: -1.72 (m), y: 6.50 (m)
Time: 2.52 (s), x: -1.67 (m), y: 6.65 (m)
Time: 2.62 (s), x: -1.61 (m), y: 6.78 (m)
Time: 2.72 (s), x: -1.55 (m), y: 6.89 (m)
Time: 2.83 (s), x: -1.50 (m), y: 7.00 (m)
Time: 2.93 (s), x: -1.46 (m), y: 7.08 (m)
Time: 3.04 (s), x: -1.42 (m), y: 7.14 (m)
Time: 3.15 (s), x: -1.39 (m), y: 7.20 (m)
Time: 3.25 (s), x: -1.38 (m), y: 7.28 (m)
Time: 3.35 (s), x: -1.39 (m), y: 7.39 (m)
Time: 3.46 (s), x: -1.41 (m), y: 7.54 (m)
