🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w97.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_97.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.29 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.38 (m)
Time: 0.52 (s), x: -2.25 (m), y: 3.48 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.58 (m)
Time: 0.73 (s), x: -2.25 (m), y: 3.68 (m)
Time: 0.83 (s), x: -2.25 (m), y: 3.79 (m)
Time: 0.93 (s), x: -2.25 (m), y: 3.88 (m)
Time: 1.04 (s), x: -2.25 (m), y: 3.98 (m)
Time: 1.14 (s), x: -2.25 (m), y: 4.09 (m)
Time: 1.24 (s), x: -2.25 (m), y: 4.19 (m)
Time: 1.35 (s), x: -2.25 (m), y: 4.30 (m)
Time: 1.45 (s), x: -2.25 (m), y: 4.40 (m)
Time: 1.56 (s), x: -2.25 (m), y: 4.50 (m)
Time: 1.66 (s), x: -2.25 (m), y: 4.60 (m)
Time: 1.76 (s), x: -2.25 (m), y: 4.70 (m)
Time: 1.86 (s), x: -2.25 (m), y: 4.80 (m)
Time: 1.97 (s), x: -2.25 (m), y: 4.89 (m)
Time: 2.07 (s), x: -2.26 (m), y: 5.00 (m)
Time: 2.18 (s), x: -2.27 (m), y: 5.09 (m)
Time: 2.28 (s), x: -2.28 (m), y: 5.20 (m)
Time: 2.39 (s), x: -2.29 (m), y: 5.31 (m)
Time: 2.49 (s), x: -2.30 (m), y: 5.40 (m)
Time: 2.59 (s), x: -2.32 (m), y: 5.48 (m)
Time: 2.70 (s), x: -2.33 (m), y: 5.56 (m)
Time: 2.81 (s), x: -2.34 (m), y: 5.64 (m)
Time: 2.91 (s), x: -2.36 (m), y: 5.72 (m)
Time: 3.02 (s), x: -2.38 (m), y: 5.79 (m)
Time: 3.12 (s), x: -2.39 (m), y: 5.85 (m)
Time: 3.22 (s), x: -2.41 (m), y: 5.90 (m)
Time: 3.33 (s), x: -2.42 (m), y: 5.96 (m)
Time: 3.44 (s), x: -2.44 (m), y: 6.02 (m)
Time: 3.54 (s), x: -2.45 (m), y: 6.07 (m)
Time: 3.65 (s), x: -2.46 (m), y: 6.11 (m)
Time: 3.76 (s), x: -2.47 (m), y: 6.16 (m)
Time: 3.86 (s), x: -2.49 (m), y: 6.20 (m)
Time: 3.97 (s), x: -2.50 (m), y: 6.24 (m)
Time: 4.07 (s), x: -2.51 (m), y: 6.28 (m)
Time: 4.18 (s), x: -2.53 (m), y: 6.32 (m)
Time: 4.29 (s), x: -2.54 (m), y: 6.35 (m)
Time: 4.39 (s), x: -2.54 (m), y: 6.37 (m)
Time: 4.50 (s), x: -2.55 (m), y: 6.40 (m)
Time: 4.61 (s), x: -2.56 (m), y: 6.42 (m)
Time: 4.71 (s), x: -2.56 (m), y: 6.43 (m)
Time: 4.82 (s), x: -2.57 (m), y: 6.45 (m)
Time: 4.93 (s), x: -2.58 (m), y: 6.47 (m)
Time: 5.04 (s), x: -2.58 (m), y: 6.48 (m)
Time: 5.14 (s), x: -2.58 (m), y: 6.50 (m)
Time: 5.25 (s), x: -2.59 (m), y: 6.51 (m)
Time: 5.35 (s), x: -2.59 (m), y: 6.52 (m)
Time: 5.46 (s), x: -2.60 (m), y: 6.54 (m)
Time: 5.56 (s), x: -2.61 (m), y: 6.56 (m)
Time: 5.67 (s), x: -2.61 (m), y: 6.57 (m)
Time: 5.77 (s), x: -2.62 (m), y: 6.58 (m)
Time: 5.88 (s), x: -2.62 (m), y: 6.60 (m)
Time: 5.99 (s), x: -2.63 (m), y: 6.61 (m)
Time: 6.09 (s), x: -2.64 (m), y: 6.63 (m)
Time: 6.19 (s), x: -2.65 (m), y: 6.64 (m)
Time: 6.30 (s), x: -2.66 (m), y: 6.66 (m)
Time: 6.40 (s), x: -2.67 (m), y: 6.69 (m)
Time: 6.50 (s), x: -2.68 (m), y: 6.71 (m)
Time: 6.60 (s), x: -2.68 (m), y: 6.72 (m)
Time: 6.71 (s), x: -2.69 (m), y: 6.74 (m)
Time: 6.82 (s), x: -2.69 (m), y: 6.76 (m)
Time: 6.92 (s), x: -2.70 (m), y: 6.77 (m)
Time: 7.03 (s), x: -2.71 (m), y: 6.80 (m)
Time: 7.13 (s), x: -2.71 (m), y: 6.81 (m)
Time: 7.23 (s), x: -2.72 (m), y: 6.82 (m)
Time: 7.33 (s), x: -2.72 (m), y: 6.83 (m)
Time: 7.44 (s), x: -2.73 (m), y: 6.84 (m)
Time: 7.55 (s), x: -2.73 (m), y: 6.85 (m)
Time: 7.66 (s), x: -2.73 (m), y: 6.86 (m)
Time: 7.77 (s), x: -2.74 (m), y: 6.87 (m)
Time: 7.87 (s), x: -2.74 (m), y: 6.88 (m)
Time: 7.98 (s), x: -2.74 (m), y: 6.89 (m)
Time: 8.08 (s), x: -2.74 (m), y: 6.90 (m)
Time: 8.19 (s), x: -2.75 (m), y: 6.92 (m)
Time: 8.30 (s), x: -2.75 (m), y: 6.94 (m)
Time: 8.40 (s), x: -2.76 (m), y: 6.96 (m)
Time: 8.51 (s), x: -2.77 (m), y: 6.98 (m)
Time: 8.62 (s), x: -2.77 (m), y: 7.01 (m)
Time: 8.72 (s), x: -2.78 (m), y: 7.04 (m)
Time: 8.83 (s), x: -2.78 (m), y: 7.06 (m)
Time: 8.93 (s), x: -2.78 (m), y: 7.08 (m)
Time: 9.04 (s), x: -2.78 (m), y: 7.10 (m)
Time: 9.15 (s), x: -2.78 (m), y: 7.11 (m)
Time: 9.25 (s), x: -2.78 (m), y: 7.13 (m)
Time: 9.36 (s), x: -2.79 (m), y: 7.14 (m)
Time: 9.46 (s), x: -2.79 (m), y: 7.16 (m)
Time: 9.57 (s), x: -2.79 (m), y: 7.16 (m)
Time: 9.67 (s), x: -2.79 (m), y: 7.17 (m)
Time: 9.78 (s), x: -2.79 (m), y: 7.18 (m)
Time: 9.89 (s), x: -2.79 (m), y: 7.19 (m)
Time: 9.99 (s), x: -2.79 (m), y: 7.20 (m)
