🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_fastdwa_w67.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_67.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.32 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.42 (m)
Time: 0.43 (s), x: -2.00 (m), y: 3.53 (m)
Time: 0.54 (s), x: -1.99 (m), y: 3.63 (m)
Time: 0.64 (s), x: -1.98 (m), y: 3.74 (m)
Time: 0.74 (s), x: -1.98 (m), y: 3.83 (m)
Time: 0.84 (s), x: -1.97 (m), y: 3.94 (m)
Time: 0.95 (s), x: -1.97 (m), y: 4.05 (m)
Time: 1.05 (s), x: -1.96 (m), y: 4.15 (m)
Time: 1.15 (s), x: -1.95 (m), y: 4.25 (m)
Time: 1.26 (s), x: -1.95 (m), y: 4.35 (m)
Time: 1.37 (s), x: -1.94 (m), y: 4.47 (m)
Time: 1.47 (s), x: -1.94 (m), y: 4.57 (m)
Time: 1.57 (s), x: -1.93 (m), y: 4.67 (m)
Time: 1.68 (s), x: -1.92 (m), y: 4.78 (m)
Time: 1.78 (s), x: -1.92 (m), y: 4.88 (m)
Time: 1.89 (s), x: -1.91 (m), y: 4.98 (m)
Time: 1.99 (s), x: -1.91 (m), y: 5.09 (m)
Time: 2.10 (s), x: -1.90 (m), y: 5.19 (m)
Time: 2.20 (s), x: -1.89 (m), y: 5.30 (m)
Time: 2.31 (s), x: -1.89 (m), y: 5.40 (m)
Time: 2.41 (s), x: -1.88 (m), y: 5.50 (m)
Time: 2.52 (s), x: -1.87 (m), y: 5.60 (m)
Time: 2.62 (s), x: -1.87 (m), y: 5.70 (m)
Time: 2.72 (s), x: -1.86 (m), y: 5.79 (m)
Time: 2.83 (s), x: -1.86 (m), y: 5.89 (m)
Time: 2.93 (s), x: -1.86 (m), y: 5.99 (m)
Time: 3.04 (s), x: -1.87 (m), y: 6.10 (m)
Time: 3.14 (s), x: -1.87 (m), y: 6.20 (m)
Time: 3.25 (s), x: -1.88 (m), y: 6.28 (m)
Time: 3.35 (s), x: -1.89 (m), y: 6.38 (m)
Time: 3.46 (s), x: -1.90 (m), y: 6.45 (m)
Time: 3.56 (s), x: -1.91 (m), y: 6.52 (m)
Time: 3.67 (s), x: -1.92 (m), y: 6.60 (m)
Time: 3.78 (s), x: -1.92 (m), y: 6.66 (m)
Time: 3.88 (s), x: -1.93 (m), y: 6.71 (m)
Time: 3.99 (s), x: -1.94 (m), y: 6.76 (m)
Time: 4.09 (s), x: -1.95 (m), y: 6.82 (m)
Time: 4.20 (s), x: -1.95 (m), y: 6.86 (m)
Time: 4.30 (s), x: -1.96 (m), y: 6.89 (m)
Time: 4.41 (s), x: -1.97 (m), y: 6.93 (m)
Time: 4.51 (s), x: -1.98 (m), y: 6.96 (m)
