🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w80.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_80.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.24 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.24 (m), y: 3.14 (m)
Time: 0.21 (s), x: -2.24 (m), y: 3.19 (m)
Time: 0.32 (s), x: -2.26 (m), y: 3.24 (m)
Time: 0.42 (s), x: -2.29 (m), y: 3.29 (m)
Time: 0.53 (s), x: -2.30 (m), y: 3.32 (m)
Time: 0.64 (s), x: -2.32 (m), y: 3.34 (m)
Time: 0.74 (s), x: -2.33 (m), y: 3.37 (m)
Time: 0.85 (s), x: -2.34 (m), y: 3.40 (m)
Time: 0.95 (s), x: -2.36 (m), y: 3.42 (m)
Time: 1.06 (s), x: -2.37 (m), y: 3.45 (m)
Time: 1.16 (s), x: -2.39 (m), y: 3.46 (m)
Time: 1.27 (s), x: -2.41 (m), y: 3.46 (m)
Time: 1.37 (s), x: -2.42 (m), y: 3.46 (m)
Time: 1.48 (s), x: -2.44 (m), y: 3.46 (m)
Time: 1.58 (s), x: -2.44 (m), y: 3.48 (m)
Time: 1.69 (s), x: -2.45 (m), y: 3.51 (m)
Time: 1.79 (s), x: -2.45 (m), y: 3.55 (m)
Time: 1.89 (s), x: -2.46 (m), y: 3.60 (m)
Time: 2.00 (s), x: -2.47 (m), y: 3.64 (m)
Time: 2.11 (s), x: -2.49 (m), y: 3.69 (m)
Time: 2.21 (s), x: -2.51 (m), y: 3.73 (m)
Time: 2.31 (s), x: -2.55 (m), y: 3.79 (m)
Time: 2.42 (s), x: -2.58 (m), y: 3.84 (m)
Time: 2.52 (s), x: -2.62 (m), y: 3.89 (m)
Time: 2.63 (s), x: -2.64 (m), y: 3.93 (m)
Time: 2.73 (s), x: -2.66 (m), y: 3.97 (m)
Time: 2.84 (s), x: -2.69 (m), y: 4.02 (m)
Time: 2.95 (s), x: -2.72 (m), y: 4.06 (m)
Time: 3.05 (s), x: -2.75 (m), y: 4.10 (m)
Time: 3.16 (s), x: -2.77 (m), y: 4.14 (m)
Time: 3.27 (s), x: -2.80 (m), y: 4.18 (m)
Time: 3.37 (s), x: -2.82 (m), y: 4.21 (m)
Time: 3.47 (s), x: -2.85 (m), y: 4.25 (m)
Time: 3.58 (s), x: -2.88 (m), y: 4.30 (m)
Time: 3.69 (s), x: -2.91 (m), y: 4.34 (m)
Time: 3.79 (s), x: -2.94 (m), y: 4.37 (m)
Time: 3.89 (s), x: -2.96 (m), y: 4.40 (m)
Time: 4.00 (s), x: -2.99 (m), y: 4.44 (m)
Time: 4.10 (s), x: -3.02 (m), y: 4.48 (m)
Time: 4.20 (s), x: -3.05 (m), y: 4.51 (m)
Time: 4.30 (s), x: -3.08 (m), y: 4.55 (m)
Time: 4.40 (s), x: -3.10 (m), y: 4.59 (m)
Time: 4.51 (s), x: -3.13 (m), y: 4.63 (m)
Time: 4.61 (s), x: -3.16 (m), y: 4.67 (m)
Time: 4.72 (s), x: -3.19 (m), y: 4.71 (m)
Time: 4.83 (s), x: -3.22 (m), y: 4.75 (m)
Time: 4.93 (s), x: -3.25 (m), y: 4.79 (m)
Time: 5.03 (s), x: -3.27 (m), y: 4.83 (m)
Time: 5.13 (s), x: -3.30 (m), y: 4.87 (m)
Time: 5.24 (s), x: -3.32 (m), y: 4.92 (m)
Time: 5.35 (s), x: -3.35 (m), y: 4.97 (m)
Time: 5.45 (s), x: -3.38 (m), y: 5.02 (m)
Time: 5.56 (s), x: -3.39 (m), y: 5.05 (m)
Time: 5.66 (s), x: -3.40 (m), y: 5.07 (m)
Time: 5.77 (s), x: -3.41 (m), y: 5.10 (m)
Time: 5.87 (s), x: -3.42 (m), y: 5.14 (m)
Time: 5.97 (s), x: -3.43 (m), y: 5.19 (m)
Time: 6.08 (s), x: -3.44 (m), y: 5.24 (m)
Time: 6.19 (s), x: -3.45 (m), y: 5.28 (m)
Time: 6.29 (s), x: -3.46 (m), y: 5.30 (m)
Time: 6.39 (s), x: -3.47 (m), y: 5.32 (m)
Time: 6.49 (s), x: -3.48 (m), y: 5.34 (m)
Time: 6.60 (s), x: -3.49 (m), y: 5.37 (m)
Time: 6.71 (s), x: -3.49 (m), y: 5.40 (m)
Time: 6.81 (s), x: -3.50 (m), y: 5.43 (m)
Time: 6.92 (s), x: -3.50 (m), y: 5.45 (m)
Time: 7.02 (s), x: -3.51 (m), y: 5.47 (m)
Time: 7.12 (s), x: -3.53 (m), y: 5.47 (m)
Time: 7.23 (s), x: -3.55 (m), y: 5.47 (m)
Time: 7.33 (s), x: -3.57 (m), y: 5.47 (m)
Time: 7.44 (s), x: -3.58 (m), y: 5.46 (m)
Time: 7.54 (s), x: -3.60 (m), y: 5.46 (m)
Time: 7.65 (s), x: -3.60 (m), y: 5.47 (m)
Time: 7.75 (s), x: -3.61 (m), y: 5.49 (m)
Time: 7.86 (s), x: -3.61 (m), y: 5.51 (m)
Time: 7.96 (s), x: -3.60 (m), y: 5.53 (m)
Time: 8.07 (s), x: -3.60 (m), y: 5.54 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 8.0670 (s)
Navigation metric: 0.0000
