🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w24.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_24.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.24 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.24 (m), y: 3.16 (m)
Time: 0.23 (s), x: -2.23 (m), y: 3.24 (m)
Time: 0.34 (s), x: -2.23 (m), y: 3.32 (m)
Time: 0.44 (s), x: -2.22 (m), y: 3.40 (m)
Time: 0.54 (s), x: -2.21 (m), y: 3.49 (m)
Time: 0.65 (s), x: -2.20 (m), y: 3.59 (m)
Time: 0.76 (s), x: -2.19 (m), y: 3.69 (m)
Time: 0.86 (s), x: -2.18 (m), y: 3.79 (m)
Time: 0.96 (s), x: -2.16 (m), y: 3.88 (m)
Time: 1.07 (s), x: -2.15 (m), y: 3.96 (m)
Time: 1.18 (s), x: -2.14 (m), y: 4.03 (m)
Time: 1.29 (s), x: -2.13 (m), y: 4.09 (m)
Time: 1.39 (s), x: -2.12 (m), y: 4.16 (m)
Time: 1.49 (s), x: -2.10 (m), y: 4.22 (m)
Time: 1.60 (s), x: -2.09 (m), y: 4.28 (m)
Time: 1.70 (s), x: -2.08 (m), y: 4.34 (m)
Time: 1.80 (s), x: -2.06 (m), y: 4.39 (m)
Time: 1.91 (s), x: -2.05 (m), y: 4.44 (m)
Time: 2.02 (s), x: -2.04 (m), y: 4.48 (m)
Time: 2.12 (s), x: -2.03 (m), y: 4.52 (m)
Time: 2.23 (s), x: -2.02 (m), y: 4.56 (m)
Time: 2.34 (s), x: -2.01 (m), y: 4.59 (m)
Time: 2.44 (s), x: -2.00 (m), y: 4.61 (m)
Time: 2.55 (s), x: -1.99 (m), y: 4.63 (m)
Time: 2.65 (s), x: -1.99 (m), y: 4.66 (m)
Time: 2.76 (s), x: -1.98 (m), y: 4.67 (m)
Time: 2.87 (s), x: -1.98 (m), y: 4.69 (m)
Time: 2.97 (s), x: -1.97 (m), y: 4.72 (m)
Time: 3.08 (s), x: -1.96 (m), y: 4.74 (m)
Time: 3.18 (s), x: -1.96 (m), y: 4.75 (m)
Time: 3.29 (s), x: -1.95 (m), y: 4.77 (m)
Time: 3.39 (s), x: -1.94 (m), y: 4.79 (m)
Time: 3.50 (s), x: -1.93 (m), y: 4.81 (m)
Time: 3.60 (s), x: -1.92 (m), y: 4.84 (m)
Time: 3.71 (s), x: -1.91 (m), y: 4.86 (m)
Time: 3.82 (s), x: -1.90 (m), y: 4.87 (m)
Time: 3.92 (s), x: -1.90 (m), y: 4.88 (m)
Time: 4.03 (s), x: -1.89 (m), y: 4.90 (m)
Time: 4.14 (s), x: -1.89 (m), y: 4.91 (m)
Time: 4.24 (s), x: -1.88 (m), y: 4.93 (m)
Time: 4.35 (s), x: -1.87 (m), y: 4.95 (m)
Time: 4.45 (s), x: -1.86 (m), y: 4.97 (m)
Time: 4.56 (s), x: -1.85 (m), y: 4.98 (m)
Time: 4.66 (s), x: -1.84 (m), y: 5.00 (m)
Time: 4.77 (s), x: -1.83 (m), y: 5.03 (m)
Time: 4.88 (s), x: -1.81 (m), y: 5.06 (m)
Time: 4.98 (s), x: -1.80 (m), y: 5.11 (m)
Time: 5.09 (s), x: -1.77 (m), y: 5.16 (m)
Time: 5.20 (s), x: -1.75 (m), y: 5.22 (m)
Time: 5.30 (s), x: -1.73 (m), y: 5.29 (m)
Time: 5.40 (s), x: -1.70 (m), y: 5.37 (m)
