🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w48.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_48.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.18 (m)
Time: 0.22 (s), x: -2.26 (m), y: 3.26 (m)
Time: 0.33 (s), x: -2.27 (m), y: 3.36 (m)
Time: 0.43 (s), x: -2.29 (m), y: 3.46 (m)
Time: 0.54 (s), x: -2.30 (m), y: 3.54 (m)
Time: 0.64 (s), x: -2.32 (m), y: 3.65 (m)
Time: 0.75 (s), x: -2.33 (m), y: 3.74 (m)
Time: 0.85 (s), x: -2.35 (m), y: 3.83 (m)
Time: 0.96 (s), x: -2.40 (m), y: 3.95 (m)
Time: 1.07 (s), x: -2.46 (m), y: 4.09 (m)
Time: 1.17 (s), x: -2.52 (m), y: 4.22 (m)
Time: 1.28 (s), x: -2.57 (m), y: 4.34 (m)
Time: 1.38 (s), x: -2.62 (m), y: 4.44 (m)
Time: 1.49 (s), x: -2.65 (m), y: 4.52 (m)
Time: 1.59 (s), x: -2.70 (m), y: 4.60 (m)
Time: 1.70 (s), x: -2.77 (m), y: 4.67 (m)
Time: 1.80 (s), x: -2.82 (m), y: 4.72 (m)
Time: 1.91 (s), x: -2.88 (m), y: 4.77 (m)
Time: 2.01 (s), x: -2.98 (m), y: 4.84 (m)
Time: 2.12 (s), x: -3.06 (m), y: 4.90 (m)
Time: 2.22 (s), x: -3.13 (m), y: 4.95 (m)
Time: 2.32 (s), x: -3.17 (m), y: 4.97 (m)
Time: 2.42 (s), x: -3.22 (m), y: 4.99 (m)
Time: 2.53 (s), x: -3.25 (m), y: 5.00 (m)
Time: 2.64 (s), x: -3.28 (m), y: 5.04 (m)
Time: 2.74 (s), x: -3.31 (m), y: 5.09 (m)
Time: 2.84 (s), x: -3.33 (m), y: 5.14 (m)
Time: 2.95 (s), x: -3.35 (m), y: 5.21 (m)
Time: 3.05 (s), x: -3.36 (m), y: 5.29 (m)
Time: 3.15 (s), x: -3.34 (m), y: 5.39 (m)
Time: 3.26 (s), x: -3.30 (m), y: 5.51 (m)
Time: 3.36 (s), x: -3.25 (m), y: 5.60 (m)
Time: 3.47 (s), x: -3.19 (m), y: 5.69 (m)
Time: 3.57 (s), x: -3.14 (m), y: 5.75 (m)
Time: 3.68 (s), x: -3.11 (m), y: 5.81 (m)
Time: 3.78 (s), x: -3.06 (m), y: 5.88 (m)
Time: 3.88 (s), x: -3.02 (m), y: 5.94 (m)
Time: 3.98 (s), x: -2.98 (m), y: 6.02 (m)
Time: 4.09 (s), x: -2.93 (m), y: 6.10 (m)
Time: 4.20 (s), x: -2.89 (m), y: 6.19 (m)
Time: 4.30 (s), x: -2.87 (m), y: 6.29 (m)
Time: 4.41 (s), x: -2.87 (m), y: 6.43 (m)
Time: 4.51 (s), x: -2.88 (m), y: 6.57 (m)
Time: 4.62 (s), x: -2.90 (m), y: 6.66 (m)
Time: 4.72 (s), x: -2.91 (m), y: 6.71 (m)
Time: 4.82 (s), x: -2.93 (m), y: 6.75 (m)
Time: 4.93 (s), x: -2.94 (m), y: 6.78 (m)
Time: 5.03 (s), x: -2.96 (m), y: 6.82 (m)
Time: 5.13 (s), x: -2.98 (m), y: 6.88 (m)
Time: 5.24 (s), x: -3.01 (m), y: 6.95 (m)
Time: 5.34 (s), x: -3.05 (m), y: 7.02 (m)
Time: 5.45 (s), x: -3.08 (m), y: 7.09 (m)
Time: 5.55 (s), x: -3.10 (m), y: 7.20 (m)
Time: 5.65 (s), x: -3.10 (m), y: 7.32 (m)
Time: 5.76 (s), x: -3.11 (m), y: 7.47 (m)
Time: 5.86 (s), x: -3.11 (m), y: 7.61 (m)
Time: 5.97 (s), x: -3.12 (m), y: 7.76 (m)
Time: 6.07 (s), x: -3.12 (m), y: 7.93 (m)
Time: 6.18 (s), x: -3.11 (m), y: 8.08 (m)
Time: 6.28 (s), x: -3.10 (m), y: 8.23 (m)
Time: 6.38 (s), x: -3.10 (m), y: 8.38 (m)
Time: 6.48 (s), x: -3.11 (m), y: 8.53 (m)
Time: 6.58 (s), x: -3.12 (m), y: 8.68 (m)
Time: 6.69 (s), x: -3.13 (m), y: 8.84 (m)
Time: 6.79 (s), x: -3.13 (m), y: 9.00 (m)
Time: 6.90 (s), x: -3.12 (m), y: 9.16 (m)
Time: 7.01 (s), x: -3.10 (m), y: 9.31 (m)
Time: 7.11 (s), x: -3.07 (m), y: 9.46 (m)
Time: 7.21 (s), x: -3.06 (m), y: 9.62 (m)
Time: 7.32 (s), x: -3.06 (m), y: 9.77 (m)
Time: 7.43 (s), x: -3.06 (m), y: 9.92 (m)
Time: 7.54 (s), x: -3.07 (m), y: 10.09 (m)
Time: 7.65 (s), x: -3.06 (m), y: 10.24 (m)
Time: 7.75 (s), x: -3.06 (m), y: 10.41 (m)
Time: 7.86 (s), x: -3.05 (m), y: 10.57 (m)
Time: 7.97 (s), x: -3.04 (m), y: 10.73 (m)
Time: 8.08 (s), x: -3.01 (m), y: 10.89 (m)
Time: 8.18 (s), x: -2.97 (m), y: 11.03 (m)
Time: 8.29 (s), x: -2.93 (m), y: 11.18 (m)
Time: 8.39 (s), x: -2.89 (m), y: 11.33 (m)
Time: 8.49 (s), x: -2.85 (m), y: 11.49 (m)
Time: 8.60 (s), x: -2.82 (m), y: 11.64 (m)
Time: 8.70 (s), x: -2.80 (m), y: 11.78 (m)
Time: 8.81 (s), x: -2.79 (m), y: 11.93 (m)
Time: 8.91 (s), x: -2.77 (m), y: 12.09 (m)
Time: 9.02 (s), x: -2.75 (m), y: 12.25 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 9.0150 (s)
Navigation metric: 0.5000
