🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w29.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_29.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.68 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.84 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.99 (m)
Time: 0.74 (s), x: -2.25 (m), y: 4.15 (m)
Time: 0.84 (s), x: -2.25 (m), y: 4.30 (m)
Time: 0.94 (s), x: -2.27 (m), y: 4.45 (m)
Time: 1.04 (s), x: -2.31 (m), y: 4.59 (m)
Time: 1.15 (s), x: -2.38 (m), y: 4.73 (m)
Time: 1.25 (s), x: -2.45 (m), y: 4.85 (m)
Time: 1.35 (s), x: -2.51 (m), y: 4.93 (m)
Time: 1.46 (s), x: -2.57 (m), y: 5.00 (m)
Time: 1.56 (s), x: -2.64 (m), y: 5.08 (m)
Time: 1.67 (s), x: -2.71 (m), y: 5.17 (m)
Time: 1.77 (s), x: -2.80 (m), y: 5.28 (m)
Time: 1.87 (s), x: -2.88 (m), y: 5.38 (m)
Time: 1.98 (s), x: -2.97 (m), y: 5.50 (m)
Time: 2.08 (s), x: -3.05 (m), y: 5.63 (m)
Time: 2.19 (s), x: -3.12 (m), y: 5.77 (m)
Time: 2.30 (s), x: -3.16 (m), y: 5.93 (m)
Time: 2.41 (s), x: -3.18 (m), y: 6.07 (m)
Time: 2.51 (s), x: -3.18 (m), y: 6.17 (m)
Time: 2.61 (s), x: -3.17 (m), y: 6.25 (m)
Time: 2.72 (s), x: -3.16 (m), y: 6.30 (m)
Time: 2.82 (s), x: -3.15 (m), y: 6.34 (m)
Time: 2.93 (s), x: -3.15 (m), y: 6.35 (m)
Time: 3.03 (s), x: -3.16 (m), y: 6.34 (m)
Time: 3.14 (s), x: -3.17 (m), y: 6.33 (m)
Time: 3.24 (s), x: -3.16 (m), y: 6.33 (m)
Time: 3.34 (s), x: -3.16 (m), y: 6.36 (m)
Time: 3.44 (s), x: -3.14 (m), y: 6.39 (m)
Time: 3.55 (s), x: -3.12 (m), y: 6.44 (m)
Time: 3.65 (s), x: -3.09 (m), y: 6.51 (m)
Time: 3.75 (s), x: -3.06 (m), y: 6.59 (m)
Time: 3.85 (s), x: -3.03 (m), y: 6.68 (m)
Time: 3.96 (s), x: -3.01 (m), y: 6.79 (m)
Time: 4.06 (s), x: -2.99 (m), y: 6.92 (m)
Time: 4.17 (s), x: -2.98 (m), y: 7.02 (m)
Time: 4.27 (s), x: -2.99 (m), y: 7.11 (m)
Time: 4.37 (s), x: -3.02 (m), y: 7.22 (m)
Time: 4.47 (s), x: -3.06 (m), y: 7.36 (m)
Time: 4.58 (s), x: -3.11 (m), y: 7.51 (m)
Time: 4.68 (s), x: -3.16 (m), y: 7.65 (m)
Time: 4.79 (s), x: -3.20 (m), y: 7.80 (m)
Time: 4.89 (s), x: -3.24 (m), y: 7.95 (m)
Time: 5.00 (s), x: -3.27 (m), y: 8.10 (m)
Time: 5.10 (s), x: -3.27 (m), y: 8.26 (m)
Time: 5.21 (s), x: -3.25 (m), y: 8.36 (m)
Time: 5.32 (s), x: -3.22 (m), y: 8.43 (m)
Time: 5.42 (s), x: -3.22 (m), y: 8.46 (m)
