🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w28.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_28.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.54 (s), x: -2.24 (m), y: 3.36 (m)
Time: 0.65 (s), x: -2.23 (m), y: 3.41 (m)
Time: 0.75 (s), x: -2.23 (m), y: 3.46 (m)
Time: 0.85 (s), x: -2.22 (m), y: 3.50 (m)
Time: 0.95 (s), x: -2.22 (m), y: 3.55 (m)
Time: 1.05 (s), x: -2.21 (m), y: 3.59 (m)
Time: 1.16 (s), x: -2.21 (m), y: 3.64 (m)
Time: 1.26 (s), x: -2.20 (m), y: 3.69 (m)
Time: 1.36 (s), x: -2.19 (m), y: 3.74 (m)
Time: 1.46 (s), x: -2.18 (m), y: 3.79 (m)
Time: 1.57 (s), x: -2.18 (m), y: 3.83 (m)
Time: 1.67 (s), x: -2.17 (m), y: 3.87 (m)
Time: 1.77 (s), x: -2.16 (m), y: 3.92 (m)
Time: 1.87 (s), x: -2.16 (m), y: 3.97 (m)
Time: 1.97 (s), x: -2.15 (m), y: 4.02 (m)
Time: 2.07 (s), x: -2.15 (m), y: 4.06 (m)
Time: 2.17 (s), x: -2.14 (m), y: 4.11 (m)
Time: 2.27 (s), x: -2.14 (m), y: 4.16 (m)
Time: 2.38 (s), x: -2.13 (m), y: 4.21 (m)
Time: 2.49 (s), x: -2.13 (m), y: 4.26 (m)
Time: 2.59 (s), x: -2.12 (m), y: 4.31 (m)
Time: 2.70 (s), x: -2.11 (m), y: 4.36 (m)
Time: 2.81 (s), x: -2.11 (m), y: 4.40 (m)
Time: 2.92 (s), x: -2.10 (m), y: 4.45 (m)
Time: 3.02 (s), x: -2.09 (m), y: 4.49 (m)
Time: 3.13 (s), x: -2.08 (m), y: 4.54 (m)
Time: 3.23 (s), x: -2.07 (m), y: 4.59 (m)
Time: 3.33 (s), x: -2.07 (m), y: 4.64 (m)
Time: 3.44 (s), x: -2.06 (m), y: 4.69 (m)
Time: 3.55 (s), x: -2.06 (m), y: 4.74 (m)
Time: 3.65 (s), x: -2.06 (m), y: 4.78 (m)
Time: 3.75 (s), x: -2.05 (m), y: 4.83 (m)
Time: 3.86 (s), x: -2.05 (m), y: 4.88 (m)
Time: 3.96 (s), x: -2.04 (m), y: 4.92 (m)
Time: 4.06 (s), x: -2.04 (m), y: 4.97 (m)
Time: 4.17 (s), x: -2.03 (m), y: 5.01 (m)
Time: 4.27 (s), x: -2.02 (m), y: 5.05 (m)
Time: 4.37 (s), x: -2.01 (m), y: 5.09 (m)
Time: 4.48 (s), x: -2.00 (m), y: 5.14 (m)
Time: 4.58 (s), x: -1.99 (m), y: 5.19 (m)
