🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w57.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_57.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.34 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.49 (m)
Time: 0.43 (s), x: -2.26 (m), y: 3.65 (m)
Time: 0.53 (s), x: -2.27 (m), y: 3.80 (m)
Time: 0.64 (s), x: -2.29 (m), y: 3.95 (m)
Time: 0.74 (s), x: -2.32 (m), y: 4.09 (m)
Time: 0.85 (s), x: -2.36 (m), y: 4.25 (m)
Time: 0.96 (s), x: -2.38 (m), y: 4.40 (m)
Time: 1.06 (s), x: -2.40 (m), y: 4.56 (m)
Time: 1.17 (s), x: -2.41 (m), y: 4.72 (m)
Time: 1.27 (s), x: -2.40 (m), y: 4.87 (m)
Time: 1.38 (s), x: -2.37 (m), y: 5.02 (m)
Time: 1.48 (s), x: -2.31 (m), y: 5.15 (m)
Time: 1.58 (s), x: -2.24 (m), y: 5.26 (m)
Time: 1.68 (s), x: -2.14 (m), y: 5.38 (m)
Time: 1.78 (s), x: -2.06 (m), y: 5.47 (m)
Time: 1.88 (s), x: -1.98 (m), y: 5.55 (m)
Time: 1.99 (s), x: -1.90 (m), y: 5.62 (m)
Time: 2.09 (s), x: -1.84 (m), y: 5.69 (m)
Time: 2.20 (s), x: -1.76 (m), y: 5.76 (m)
Time: 2.30 (s), x: -1.68 (m), y: 5.83 (m)
Time: 2.41 (s), x: -1.61 (m), y: 5.91 (m)
Time: 2.52 (s), x: -1.54 (m), y: 6.02 (m)
Time: 2.62 (s), x: -1.48 (m), y: 6.14 (m)
Time: 2.72 (s), x: -1.42 (m), y: 6.27 (m)
Time: 2.82 (s), x: -1.38 (m), y: 6.42 (m)
Time: 2.92 (s), x: -1.37 (m), y: 6.55 (m)
Time: 3.03 (s), x: -1.38 (m), y: 6.68 (m)
Time: 3.13 (s), x: -1.39 (m), y: 6.79 (m)
Time: 3.24 (s), x: -1.41 (m), y: 6.90 (m)
Time: 3.34 (s), x: -1.43 (m), y: 7.01 (m)
Time: 3.45 (s), x: -1.44 (m), y: 7.13 (m)
Time: 3.55 (s), x: -1.45 (m), y: 7.25 (m)
Time: 3.66 (s), x: -1.44 (m), y: 7.39 (m)
Time: 3.76 (s), x: -1.41 (m), y: 7.53 (m)
Time: 3.87 (s), x: -1.35 (m), y: 7.67 (m)
Time: 3.97 (s), x: -1.28 (m), y: 7.79 (m)
Time: 4.07 (s), x: -1.21 (m), y: 7.88 (m)
Time: 4.17 (s), x: -1.14 (m), y: 7.94 (m)
Time: 4.27 (s), x: -1.08 (m), y: 7.98 (m)
Time: 4.38 (s), x: -1.05 (m), y: 8.00 (m)
Time: 4.48 (s), x: -1.04 (m), y: 8.00 (m)
Time: 4.59 (s), x: -1.03 (m), y: 8.00 (m)
Time: 4.69 (s), x: -1.02 (m), y: 8.01 (m)
Time: 4.79 (s), x: -1.00 (m), y: 8.04 (m)
Time: 4.90 (s), x: -0.97 (m), y: 8.11 (m)
Time: 5.01 (s), x: -0.93 (m), y: 8.18 (m)
Time: 5.11 (s), x: -0.89 (m), y: 8.28 (m)
Time: 5.21 (s), x: -0.84 (m), y: 8.37 (m)
Time: 5.32 (s), x: -0.80 (m), y: 8.46 (m)
Time: 5.42 (s), x: -0.76 (m), y: 8.58 (m)
Time: 5.53 (s), x: -0.73 (m), y: 8.70 (m)
Time: 5.63 (s), x: -0.70 (m), y: 8.85 (m)
Time: 5.74 (s), x: -0.69 (m), y: 9.00 (m)
Time: 5.85 (s), x: -0.71 (m), y: 9.15 (m)
Time: 5.95 (s), x: -0.73 (m), y: 9.24 (m)
Time: 6.06 (s), x: -0.76 (m), y: 9.31 (m)
Time: 6.17 (s), x: -0.77 (m), y: 9.35 (m)
Time: 6.27 (s), x: -0.77 (m), y: 9.36 (m)
Time: 6.38 (s), x: -0.75 (m), y: 9.36 (m)
Time: 6.48 (s), x: -0.74 (m), y: 9.36 (m)
Time: 6.59 (s), x: -0.72 (m), y: 9.36 (m)
Time: 6.69 (s), x: -0.71 (m), y: 9.36 (m)
Time: 6.80 (s), x: -0.70 (m), y: 9.36 (m)
Time: 6.90 (s), x: -0.70 (m), y: 9.36 (m)
Time: 7.01 (s), x: -0.70 (m), y: 9.36 (m)
Time: 7.11 (s), x: -0.72 (m), y: 9.36 (m)
Time: 7.22 (s), x: -0.74 (m), y: 9.37 (m)
Time: 7.32 (s), x: -0.76 (m), y: 9.37 (m)
Time: 7.43 (s), x: -0.79 (m), y: 9.37 (m)
Time: 7.53 (s), x: -0.81 (m), y: 9.37 (m)
Time: 7.64 (s), x: -0.82 (m), y: 9.38 (m)
Time: 7.74 (s), x: -0.86 (m), y: 9.42 (m)
Time: 7.85 (s), x: -0.92 (m), y: 9.49 (m)
Time: 7.96 (s), x: -1.00 (m), y: 9.57 (m)
Time: 8.06 (s), x: -1.08 (m), y: 9.65 (m)
Time: 8.16 (s), x: -1.16 (m), y: 9.75 (m)
Time: 8.26 (s), x: -1.25 (m), y: 9.87 (m)
Time: 8.37 (s), x: -1.32 (m), y: 9.96 (m)
Time: 8.47 (s), x: -1.37 (m), y: 10.04 (m)
Time: 8.57 (s), x: -1.41 (m), y: 10.11 (m)
Time: 8.68 (s), x: -1.45 (m), y: 10.23 (m)
Time: 8.78 (s), x: -1.49 (m), y: 10.35 (m)
Time: 8.89 (s), x: -1.54 (m), y: 10.50 (m)
Time: 9.00 (s), x: -1.59 (m), y: 10.65 (m)
Time: 9.11 (s), x: -1.63 (m), y: 10.81 (m)
Time: 9.21 (s), x: -1.65 (m), y: 10.96 (m)
Time: 9.32 (s), x: -1.67 (m), y: 11.11 (m)
Time: 9.42 (s), x: -1.69 (m), y: 11.27 (m)
Time: 9.52 (s), x: -1.73 (m), y: 11.42 (m)
Time: 9.63 (s), x: -1.78 (m), y: 11.56 (m)
Time: 9.73 (s), x: -1.83 (m), y: 11.68 (m)
Time: 9.84 (s), x: -1.87 (m), y: 11.75 (m)
Time: 9.94 (s), x: -1.92 (m), y: 11.82 (m)
Time: 10.04 (s), x: -1.98 (m), y: 11.91 (m)
Time: 10.15 (s), x: -2.05 (m), y: 12.01 (m)
Time: 10.25 (s), x: -2.11 (m), y: 12.11 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 10.2540 (s)
Navigation metric: 0.5000
