🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w34.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_34.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.19 (m)
Time: 0.32 (s), x: -2.27 (m), y: 3.24 (m)
Time: 0.42 (s), x: -2.28 (m), y: 3.29 (m)
Time: 0.52 (s), x: -2.29 (m), y: 3.34 (m)
Time: 0.62 (s), x: -2.31 (m), y: 3.38 (m)
Time: 0.72 (s), x: -2.33 (m), y: 3.42 (m)
Time: 0.83 (s), x: -2.35 (m), y: 3.47 (m)
Time: 0.94 (s), x: -2.37 (m), y: 3.52 (m)
Time: 1.04 (s), x: -2.38 (m), y: 3.56 (m)
Time: 1.15 (s), x: -2.40 (m), y: 3.61 (m)
Time: 1.25 (s), x: -2.42 (m), y: 3.65 (m)
Time: 1.35 (s), x: -2.44 (m), y: 3.70 (m)
Time: 1.46 (s), x: -2.45 (m), y: 3.74 (m)
Time: 1.56 (s), x: -2.47 (m), y: 3.79 (m)
Time: 1.66 (s), x: -2.49 (m), y: 3.83 (m)
Time: 1.76 (s), x: -2.50 (m), y: 3.87 (m)
Time: 1.87 (s), x: -2.52 (m), y: 3.92 (m)
Time: 1.97 (s), x: -2.54 (m), y: 3.97 (m)
Time: 2.07 (s), x: -2.56 (m), y: 4.01 (m)
Time: 2.17 (s), x: -2.58 (m), y: 4.05 (m)
Time: 2.28 (s), x: -2.60 (m), y: 4.10 (m)
Time: 2.38 (s), x: -2.62 (m), y: 4.14 (m)
Time: 2.48 (s), x: -2.64 (m), y: 4.18 (m)
Time: 2.58 (s), x: -2.66 (m), y: 4.22 (m)
Time: 2.69 (s), x: -2.67 (m), y: 4.27 (m)
Time: 2.79 (s), x: -2.68 (m), y: 4.32 (m)
Time: 2.89 (s), x: -2.70 (m), y: 4.36 (m)
Time: 2.99 (s), x: -2.72 (m), y: 4.40 (m)
Time: 3.09 (s), x: -2.74 (m), y: 4.45 (m)
Time: 3.20 (s), x: -2.76 (m), y: 4.49 (m)
Time: 3.30 (s), x: -2.78 (m), y: 4.53 (m)
Time: 3.40 (s), x: -2.80 (m), y: 4.58 (m)
Time: 3.50 (s), x: -2.82 (m), y: 4.62 (m)
Time: 3.61 (s), x: -2.84 (m), y: 4.67 (m)
Time: 3.71 (s), x: -2.86 (m), y: 4.71 (m)
Time: 3.82 (s), x: -2.88 (m), y: 4.76 (m)
Time: 3.92 (s), x: -2.90 (m), y: 4.79 (m)
Time: 4.02 (s), x: -2.93 (m), y: 4.83 (m)
Time: 4.12 (s), x: -2.94 (m), y: 4.87 (m)
Time: 4.23 (s), x: -2.96 (m), y: 4.92 (m)
Time: 4.33 (s), x: -2.97 (m), y: 4.96 (m)
Time: 4.44 (s), x: -2.98 (m), y: 4.99 (m)
Time: 4.54 (s), x: -2.99 (m), y: 5.03 (m)
Time: 4.65 (s), x: -3.01 (m), y: 5.08 (m)
Time: 4.75 (s), x: -3.01 (m), y: 5.13 (m)
Time: 4.85 (s), x: -3.00 (m), y: 5.17 (m)
Time: 4.96 (s), x: -2.99 (m), y: 5.22 (m)
Time: 5.07 (s), x: -2.98 (m), y: 5.27 (m)
Time: 5.17 (s), x: -2.97 (m), y: 5.31 (m)
Time: 5.28 (s), x: -2.96 (m), y: 5.37 (m)
Time: 5.38 (s), x: -2.94 (m), y: 5.41 (m)
Time: 5.48 (s), x: -2.93 (m), y: 5.46 (m)
Time: 5.58 (s), x: -2.91 (m), y: 5.50 (m)
Time: 5.69 (s), x: -2.90 (m), y: 5.55 (m)
Time: 5.80 (s), x: -2.88 (m), y: 5.60 (m)
Time: 5.90 (s), x: -2.87 (m), y: 5.64 (m)
Time: 6.00 (s), x: -2.85 (m), y: 5.69 (m)
Time: 6.11 (s), x: -2.84 (m), y: 5.74 (m)
Time: 6.22 (s), x: -2.82 (m), y: 5.78 (m)
Time: 6.33 (s), x: -2.81 (m), y: 5.83 (m)
Time: 6.43 (s), x: -2.80 (m), y: 5.87 (m)
Time: 6.53 (s), x: -2.79 (m), y: 5.92 (m)
Time: 6.63 (s), x: -2.77 (m), y: 5.97 (m)
Time: 6.73 (s), x: -2.76 (m), y: 6.01 (m)
Time: 6.84 (s), x: -2.74 (m), y: 6.06 (m)
Time: 6.94 (s), x: -2.73 (m), y: 6.10 (m)
Time: 7.05 (s), x: -2.71 (m), y: 6.15 (m)
Time: 7.16 (s), x: -2.69 (m), y: 6.20 (m)
Time: 7.27 (s), x: -2.68 (m), y: 6.25 (m)
Time: 7.37 (s), x: -2.66 (m), y: 6.30 (m)
Time: 7.47 (s), x: -2.65 (m), y: 6.36 (m)
Time: 7.58 (s), x: -2.64 (m), y: 6.40 (m)
Time: 7.68 (s), x: -2.63 (m), y: 6.45 (m)
Time: 7.79 (s), x: -2.62 (m), y: 6.50 (m)
Time: 7.89 (s), x: -2.60 (m), y: 6.55 (m)
Time: 8.00 (s), x: -2.59 (m), y: 6.59 (m)
Time: 8.10 (s), x: -2.57 (m), y: 6.63 (m)
Time: 8.20 (s), x: -2.55 (m), y: 6.67 (m)
Time: 8.30 (s), x: -2.53 (m), y: 6.72 (m)
Time: 8.41 (s), x: -2.51 (m), y: 6.76 (m)
Time: 8.51 (s), x: -2.49 (m), y: 6.81 (m)
Time: 8.62 (s), x: -2.48 (m), y: 6.86 (m)
Time: 8.72 (s), x: -2.47 (m), y: 6.91 (m)
Time: 8.83 (s), x: -2.46 (m), y: 6.96 (m)
Time: 8.93 (s), x: -2.44 (m), y: 7.01 (m)
Time: 9.03 (s), x: -2.44 (m), y: 7.06 (m)
Time: 9.14 (s), x: -2.43 (m), y: 7.11 (m)
Time: 9.25 (s), x: -2.43 (m), y: 7.16 (m)
Time: 9.36 (s), x: -2.43 (m), y: 7.21 (m)
