🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_fastdwa_w16.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_16.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.31 (m)
Time: 0.33 (s), x: -2.01 (m), y: 3.41 (m)
Time: 0.43 (s), x: -2.02 (m), y: 3.51 (m)
Time: 0.53 (s), x: -2.05 (m), y: 3.61 (m)
Time: 0.63 (s), x: -2.09 (m), y: 3.70 (m)
Time: 0.73 (s), x: -2.14 (m), y: 3.77 (m)
Time: 0.83 (s), x: -2.22 (m), y: 3.84 (m)
Time: 0.94 (s), x: -2.31 (m), y: 3.91 (m)
Time: 1.04 (s), x: -2.41 (m), y: 3.94 (m)
Time: 1.14 (s), x: -2.51 (m), y: 3.96 (m)
Time: 1.25 (s), x: -2.61 (m), y: 3.97 (m)
Time: 1.35 (s), x: -2.71 (m), y: 3.97 (m)
Time: 1.45 (s), x: -2.82 (m), y: 3.95 (m)
Time: 1.56 (s), x: -2.92 (m), y: 3.92 (m)
Time: 1.67 (s), x: -3.01 (m), y: 3.88 (m)
Time: 1.77 (s), x: -3.10 (m), y: 3.84 (m)
Time: 1.87 (s), x: -3.19 (m), y: 3.78 (m)
Time: 1.98 (s), x: -3.26 (m), y: 3.72 (m)
Time: 2.09 (s), x: -3.33 (m), y: 3.65 (m)
Time: 2.19 (s), x: -3.39 (m), y: 3.58 (m)
Time: 2.30 (s), x: -3.46 (m), y: 3.50 (m)
Time: 2.41 (s), x: -3.51 (m), y: 3.42 (m)
Time: 2.51 (s), x: -3.56 (m), y: 3.34 (m)
Time: 2.62 (s), x: -3.60 (m), y: 3.25 (m)
Time: 2.73 (s), x: -3.63 (m), y: 3.19 (m)
Time: 2.84 (s), x: -3.66 (m), y: 3.14 (m)
Time: 2.95 (s), x: -3.67 (m), y: 3.10 (m)
Time: 3.05 (s), x: -3.68 (m), y: 3.08 (m)
Time: 3.16 (s), x: -3.70 (m), y: 3.02 (m)
Time: 3.27 (s), x: -3.72 (m), y: 2.95 (m)
Time: 3.37 (s), x: -3.73 (m), y: 2.88 (m)
Time: 3.48 (s), x: -3.75 (m), y: 2.82 (m)
Time: 3.59 (s), x: -3.76 (m), y: 2.78 (m)
Time: 3.69 (s), x: -3.77 (m), y: 2.74 (m)
Time: 3.80 (s), x: -3.77 (m), y: 2.71 (m)
Time: 3.91 (s), x: -3.78 (m), y: 2.66 (m)
Time: 4.01 (s), x: -3.79 (m), y: 2.57 (m)
Time: 4.11 (s), x: -3.80 (m), y: 2.49 (m)
Time: 4.22 (s), x: -3.80 (m), y: 2.46 (m)
Time: 4.32 (s), x: -3.80 (m), y: 2.43 (m)
Time: 4.42 (s), x: -3.80 (m), y: 2.40 (m)
Time: 4.53 (s), x: -3.81 (m), y: 2.37 (m)
Time: 4.63 (s), x: -3.81 (m), y: 2.35 (m)
Time: 4.74 (s), x: -3.81 (m), y: 2.34 (m)
Time: 4.85 (s), x: -3.81 (m), y: 2.33 (m)
Time: 4.95 (s), x: -3.80 (m), y: 2.32 (m)
Time: 5.05 (s), x: -3.78 (m), y: 2.32 (m)
Time: 5.15 (s), x: -3.77 (m), y: 2.32 (m)
Time: 5.26 (s), x: -3.75 (m), y: 2.32 (m)
Time: 5.37 (s), x: -3.73 (m), y: 2.32 (m)
Time: 5.47 (s), x: -3.73 (m), y: 2.30 (m)
Time: 5.58 (s), x: -3.74 (m), y: 2.27 (m)
Time: 5.69 (s), x: -3.75 (m), y: 2.25 (m)
Time: 5.79 (s), x: -3.76 (m), y: 2.22 (m)
Time: 5.90 (s), x: -3.78 (m), y: 2.20 (m)
Time: 6.00 (s), x: -3.82 (m), y: 2.18 (m)
Time: 6.11 (s), x: -3.85 (m), y: 2.17 (m)
Time: 6.21 (s), x: -3.88 (m), y: 2.17 (m)
Time: 6.31 (s), x: -3.90 (m), y: 2.17 (m)
