🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w43.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_43.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.33 (m)
Time: 0.33 (s), x: -2.26 (m), y: 3.48 (m)
Time: 0.43 (s), x: -2.26 (m), y: 3.63 (m)
Time: 0.53 (s), x: -2.27 (m), y: 3.80 (m)
Time: 0.64 (s), x: -2.27 (m), y: 3.95 (m)
Time: 0.74 (s), x: -2.28 (m), y: 4.11 (m)
Time: 0.85 (s), x: -2.27 (m), y: 4.26 (m)
Time: 0.95 (s), x: -2.25 (m), y: 4.40 (m)
Time: 1.05 (s), x: -2.21 (m), y: 4.53 (m)
Time: 1.16 (s), x: -2.17 (m), y: 4.63 (m)
Time: 1.26 (s), x: -2.12 (m), y: 4.73 (m)
Time: 1.37 (s), x: -2.08 (m), y: 4.79 (m)
Time: 1.47 (s), x: -2.06 (m), y: 4.84 (m)
Time: 1.58 (s), x: -2.04 (m), y: 4.88 (m)
Time: 1.69 (s), x: -2.03 (m), y: 4.89 (m)
Time: 1.79 (s), x: -2.01 (m), y: 4.92 (m)
Time: 1.89 (s), x: -1.99 (m), y: 4.98 (m)
Time: 2.00 (s), x: -1.96 (m), y: 5.05 (m)
Time: 2.10 (s), x: -1.93 (m), y: 5.13 (m)
Time: 2.21 (s), x: -1.89 (m), y: 5.27 (m)
Time: 2.31 (s), x: -1.85 (m), y: 5.40 (m)
Time: 2.41 (s), x: -1.83 (m), y: 5.50 (m)
Time: 2.52 (s), x: -1.80 (m), y: 5.57 (m)
Time: 2.62 (s), x: -1.78 (m), y: 5.62 (m)
Time: 2.72 (s), x: -1.76 (m), y: 5.64 (m)
Time: 2.82 (s), x: -1.74 (m), y: 5.68 (m)
Time: 2.92 (s), x: -1.73 (m), y: 5.72 (m)
Time: 3.03 (s), x: -1.72 (m), y: 5.76 (m)
Time: 3.13 (s), x: -1.71 (m), y: 5.78 (m)
Time: 3.24 (s), x: -1.70 (m), y: 5.79 (m)
Time: 3.34 (s), x: -1.69 (m), y: 5.80 (m)
Time: 3.45 (s), x: -1.70 (m), y: 5.81 (m)
Time: 3.56 (s), x: -1.69 (m), y: 5.80 (m)
Time: 3.67 (s), x: -1.68 (m), y: 5.79 (m)
Time: 3.77 (s), x: -1.67 (m), y: 5.77 (m)
Time: 3.88 (s), x: -1.65 (m), y: 5.75 (m)
Time: 3.99 (s), x: -1.63 (m), y: 5.72 (m)
Time: 4.09 (s), x: -1.61 (m), y: 5.69 (m)
Time: 4.19 (s), x: -1.60 (m), y: 5.67 (m)
