🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_fastdwa_w57.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_57.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.32 (m)
Time: 0.33 (s), x: -2.00 (m), y: 3.43 (m)
Time: 0.43 (s), x: -2.00 (m), y: 3.53 (m)
Time: 0.53 (s), x: -2.00 (m), y: 3.64 (m)
Time: 0.63 (s), x: -1.99 (m), y: 3.74 (m)
Time: 0.74 (s), x: -1.99 (m), y: 3.84 (m)
Time: 0.84 (s), x: -1.99 (m), y: 3.94 (m)
Time: 0.94 (s), x: -1.98 (m), y: 4.04 (m)
Time: 1.04 (s), x: -1.98 (m), y: 4.15 (m)
Time: 1.15 (s), x: -1.97 (m), y: 4.25 (m)
Time: 1.25 (s), x: -1.97 (m), y: 4.36 (m)
Time: 1.36 (s), x: -1.96 (m), y: 4.45 (m)
Time: 1.46 (s), x: -1.96 (m), y: 4.53 (m)
Time: 1.57 (s), x: -1.95 (m), y: 4.63 (m)
Time: 1.67 (s), x: -1.95 (m), y: 4.73 (m)
Time: 1.77 (s), x: -1.95 (m), y: 4.82 (m)
Time: 1.88 (s), x: -1.94 (m), y: 4.90 (m)
Time: 1.98 (s), x: -1.93 (m), y: 4.99 (m)
Time: 2.09 (s), x: -1.92 (m), y: 5.09 (m)
Time: 2.19 (s), x: -1.92 (m), y: 5.19 (m)
Time: 2.30 (s), x: -1.91 (m), y: 5.27 (m)
Time: 2.40 (s), x: -1.90 (m), y: 5.37 (m)
Time: 2.51 (s), x: -1.88 (m), y: 5.47 (m)
Time: 2.61 (s), x: -1.88 (m), y: 5.55 (m)
Time: 2.71 (s), x: -1.86 (m), y: 5.64 (m)
Time: 2.81 (s), x: -1.84 (m), y: 5.71 (m)
Time: 2.91 (s), x: -1.83 (m), y: 5.76 (m)
Time: 3.02 (s), x: -1.82 (m), y: 5.80 (m)
Time: 3.12 (s), x: -1.81 (m), y: 5.86 (m)
Time: 3.22 (s), x: -1.80 (m), y: 5.91 (m)
Time: 3.33 (s), x: -1.79 (m), y: 5.97 (m)
Time: 3.44 (s), x: -1.77 (m), y: 6.04 (m)
Time: 3.54 (s), x: -1.76 (m), y: 6.09 (m)
Time: 3.64 (s), x: -1.75 (m), y: 6.14 (m)
Time: 3.75 (s), x: -1.74 (m), y: 6.17 (m)
Time: 3.85 (s), x: -1.73 (m), y: 6.22 (m)
Time: 3.96 (s), x: -1.70 (m), y: 6.27 (m)
Time: 4.06 (s), x: -1.68 (m), y: 6.33 (m)
Time: 4.16 (s), x: -1.65 (m), y: 6.38 (m)
Time: 4.27 (s), x: -1.64 (m), y: 6.42 (m)
Time: 4.38 (s), x: -1.62 (m), y: 6.44 (m)
Time: 4.48 (s), x: -1.62 (m), y: 6.45 (m)
Time: 4.58 (s), x: -1.61 (m), y: 6.46 (m)
Time: 4.69 (s), x: -1.61 (m), y: 6.49 (m)
Time: 4.80 (s), x: -1.59 (m), y: 6.52 (m)
Time: 4.90 (s), x: -1.58 (m), y: 6.57 (m)
Time: 5.00 (s), x: -1.56 (m), y: 6.62 (m)
Time: 5.10 (s), x: -1.54 (m), y: 6.67 (m)
Time: 5.21 (s), x: -1.53 (m), y: 6.72 (m)
Time: 5.32 (s), x: -1.52 (m), y: 6.74 (m)
Time: 5.42 (s), x: -1.51 (m), y: 6.77 (m)
Time: 5.53 (s), x: -1.50 (m), y: 6.80 (m)
Time: 5.64 (s), x: -1.49 (m), y: 6.86 (m)
Time: 5.74 (s), x: -1.47 (m), y: 6.90 (m)
Time: 5.85 (s), x: -1.46 (m), y: 6.96 (m)
Time: 5.95 (s), x: -1.45 (m), y: 7.00 (m)
Time: 6.06 (s), x: -1.44 (m), y: 7.04 (m)
Time: 6.17 (s), x: -1.43 (m), y: 7.08 (m)
Time: 6.27 (s), x: -1.42 (m), y: 7.12 (m)
Time: 6.38 (s), x: -1.41 (m), y: 7.15 (m)
Time: 6.49 (s), x: -1.41 (m), y: 7.19 (m)
Time: 6.60 (s), x: -1.40 (m), y: 7.22 (m)
Time: 6.70 (s), x: -1.39 (m), y: 7.25 (m)
Time: 6.80 (s), x: -1.38 (m), y: 7.27 (m)
Time: 6.91 (s), x: -1.37 (m), y: 7.30 (m)
Time: 7.02 (s), x: -1.36 (m), y: 7.32 (m)
Time: 7.12 (s), x: -1.36 (m), y: 7.34 (m)
Time: 7.23 (s), x: -1.35 (m), y: 7.37 (m)
Time: 7.33 (s), x: -1.34 (m), y: 7.38 (m)
Time: 7.44 (s), x: -1.33 (m), y: 7.40 (m)
Time: 7.54 (s), x: -1.33 (m), y: 7.41 (m)
Time: 7.65 (s), x: -1.32 (m), y: 7.42 (m)
Time: 7.76 (s), x: -1.32 (m), y: 7.43 (m)
Time: 7.86 (s), x: -1.32 (m), y: 7.44 (m)
Time: 7.96 (s), x: -1.31 (m), y: 7.47 (m)
Time: 8.07 (s), x: -1.31 (m), y: 7.48 (m)
Time: 8.17 (s), x: -1.30 (m), y: 7.49 (m)
Time: 8.28 (s), x: -1.30 (m), y: 7.51 (m)
Time: 8.38 (s), x: -1.29 (m), y: 7.52 (m)
Time: 8.49 (s), x: -1.28 (m), y: 7.54 (m)
Time: 8.59 (s), x: -1.28 (m), y: 7.55 (m)
Time: 8.70 (s), x: -1.27 (m), y: 7.57 (m)
Time: 8.80 (s), x: -1.26 (m), y: 7.59 (m)
Time: 8.91 (s), x: -1.26 (m), y: 7.59 (m)
Time: 9.01 (s), x: -1.25 (m), y: 7.61 (m)
Time: 9.12 (s), x: -1.25 (m), y: 7.62 (m)
Time: 9.22 (s), x: -1.24 (m), y: 7.63 (m)
Time: 9.33 (s), x: -1.23 (m), y: 7.65 (m)
Time: 9.43 (s), x: -1.21 (m), y: 7.68 (m)
Time: 9.54 (s), x: -1.21 (m), y: 7.69 (m)
