🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w54.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_54.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.40 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.50 (m)
Time: 0.64 (s), x: -2.24 (m), y: 3.60 (m)
Time: 0.75 (s), x: -2.24 (m), y: 3.70 (m)
Time: 0.85 (s), x: -2.24 (m), y: 3.80 (m)
Time: 0.96 (s), x: -2.24 (m), y: 3.91 (m)
Time: 1.06 (s), x: -2.24 (m), y: 4.01 (m)
Time: 1.16 (s), x: -2.24 (m), y: 4.11 (m)
Time: 1.27 (s), x: -2.24 (m), y: 4.21 (m)
Time: 1.37 (s), x: -2.25 (m), y: 4.31 (m)
Time: 1.47 (s), x: -2.25 (m), y: 4.42 (m)
Time: 1.58 (s), x: -2.26 (m), y: 4.52 (m)
Time: 1.68 (s), x: -2.27 (m), y: 4.61 (m)
Time: 1.78 (s), x: -2.28 (m), y: 4.70 (m)
Time: 1.89 (s), x: -2.30 (m), y: 4.80 (m)
Time: 1.99 (s), x: -2.31 (m), y: 4.91 (m)
Time: 2.10 (s), x: -2.33 (m), y: 5.01 (m)
Time: 2.21 (s), x: -2.34 (m), y: 5.11 (m)
Time: 2.32 (s), x: -2.36 (m), y: 5.22 (m)
Time: 2.42 (s), x: -2.38 (m), y: 5.31 (m)
Time: 2.53 (s), x: -2.40 (m), y: 5.41 (m)
Time: 2.64 (s), x: -2.42 (m), y: 5.50 (m)
Time: 2.74 (s), x: -2.44 (m), y: 5.58 (m)
Time: 2.84 (s), x: -2.46 (m), y: 5.68 (m)
Time: 2.94 (s), x: -2.49 (m), y: 5.76 (m)
Time: 3.04 (s), x: -2.51 (m), y: 5.84 (m)
Time: 3.14 (s), x: -2.53 (m), y: 5.91 (m)
Time: 3.25 (s), x: -2.56 (m), y: 5.99 (m)
Time: 3.35 (s), x: -2.58 (m), y: 6.08 (m)
Time: 3.46 (s), x: -2.61 (m), y: 6.17 (m)
Time: 3.56 (s), x: -2.65 (m), y: 6.27 (m)
Time: 3.67 (s), x: -2.68 (m), y: 6.37 (m)
Time: 3.78 (s), x: -2.71 (m), y: 6.47 (m)
Time: 3.88 (s), x: -2.73 (m), y: 6.57 (m)
Time: 3.99 (s), x: -2.75 (m), y: 6.68 (m)
Time: 4.09 (s), x: -2.77 (m), y: 6.78 (m)
Time: 4.20 (s), x: -2.78 (m), y: 6.89 (m)
Time: 4.31 (s), x: -2.78 (m), y: 6.99 (m)
Time: 4.42 (s), x: -2.79 (m), y: 7.10 (m)
Time: 4.52 (s), x: -2.78 (m), y: 7.21 (m)
Time: 4.63 (s), x: -2.78 (m), y: 7.32 (m)
Time: 4.73 (s), x: -2.77 (m), y: 7.42 (m)
Time: 4.83 (s), x: -2.76 (m), y: 7.52 (m)
Time: 4.94 (s), x: -2.75 (m), y: 7.63 (m)
Time: 5.04 (s), x: -2.74 (m), y: 7.73 (m)
Time: 5.14 (s), x: -2.73 (m), y: 7.83 (m)
Time: 5.25 (s), x: -2.71 (m), y: 7.93 (m)
Time: 5.35 (s), x: -2.70 (m), y: 8.04 (m)
Time: 5.46 (s), x: -2.69 (m), y: 8.14 (m)
Time: 5.57 (s), x: -2.67 (m), y: 8.25 (m)
Time: 5.67 (s), x: -2.65 (m), y: 8.35 (m)
Time: 5.77 (s), x: -2.64 (m), y: 8.45 (m)
Time: 5.87 (s), x: -2.62 (m), y: 8.55 (m)
Time: 5.98 (s), x: -2.60 (m), y: 8.65 (m)
Time: 6.09 (s), x: -2.59 (m), y: 8.76 (m)
Time: 6.20 (s), x: -2.57 (m), y: 8.87 (m)
Time: 6.30 (s), x: -2.55 (m), y: 8.97 (m)
Time: 6.41 (s), x: -2.53 (m), y: 9.08 (m)
Time: 6.52 (s), x: -2.52 (m), y: 9.18 (m)
Time: 6.62 (s), x: -2.50 (m), y: 9.29 (m)
Time: 6.73 (s), x: -2.49 (m), y: 9.39 (m)
Time: 6.83 (s), x: -2.47 (m), y: 9.49 (m)
Time: 6.94 (s), x: -2.46 (m), y: 9.60 (m)
Time: 7.04 (s), x: -2.44 (m), y: 9.70 (m)
Time: 7.15 (s), x: -2.43 (m), y: 9.80 (m)
Time: 7.26 (s), x: -2.41 (m), y: 9.91 (m)
Time: 7.37 (s), x: -2.40 (m), y: 10.02 (m)
Time: 7.48 (s), x: -2.39 (m), y: 10.13 (m)
Time: 7.59 (s), x: -2.37 (m), y: 10.24 (m)
Time: 7.69 (s), x: -2.36 (m), y: 10.34 (m)
Time: 7.80 (s), x: -2.35 (m), y: 10.45 (m)
Time: 7.90 (s), x: -2.34 (m), y: 10.55 (m)
Time: 8.00 (s), x: -2.33 (m), y: 10.65 (m)
Time: 8.11 (s), x: -2.32 (m), y: 10.76 (m)
Time: 8.22 (s), x: -2.32 (m), y: 10.86 (m)
Time: 8.32 (s), x: -2.31 (m), y: 10.96 (m)
Time: 8.42 (s), x: -2.30 (m), y: 11.07 (m)
Time: 8.53 (s), x: -2.30 (m), y: 11.17 (m)
Time: 8.63 (s), x: -2.29 (m), y: 11.26 (m)
Time: 8.74 (s), x: -2.29 (m), y: 11.36 (m)
Time: 8.84 (s), x: -2.28 (m), y: 11.44 (m)
Time: 8.95 (s), x: -2.28 (m), y: 11.53 (m)
Time: 9.06 (s), x: -2.27 (m), y: 11.61 (m)
Time: 9.17 (s), x: -2.27 (m), y: 11.68 (m)
Time: 9.27 (s), x: -2.27 (m), y: 11.75 (m)
Time: 9.37 (s), x: -2.27 (m), y: 11.81 (m)
Time: 9.48 (s), x: -2.26 (m), y: 11.88 (m)
Time: 9.59 (s), x: -2.26 (m), y: 11.94 (m)
Time: 9.69 (s), x: -2.26 (m), y: 11.99 (m)
Time: 9.80 (s), x: -2.26 (m), y: 12.04 (m)
