🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w25.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_25.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.66 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.82 (m)
Time: 0.65 (s), x: -2.25 (m), y: 3.98 (m)
Time: 0.75 (s), x: -2.25 (m), y: 4.13 (m)
Time: 0.85 (s), x: -2.26 (m), y: 4.28 (m)
Time: 0.96 (s), x: -2.28 (m), y: 4.45 (m)
Time: 1.06 (s), x: -2.31 (m), y: 4.60 (m)
Time: 1.17 (s), x: -2.35 (m), y: 4.75 (m)
Time: 1.28 (s), x: -2.38 (m), y: 4.89 (m)
Time: 1.38 (s), x: -2.42 (m), y: 5.06 (m)
Time: 1.49 (s), x: -2.44 (m), y: 5.21 (m)
Time: 1.59 (s), x: -2.44 (m), y: 5.36 (m)
Time: 1.70 (s), x: -2.43 (m), y: 5.51 (m)
Time: 1.80 (s), x: -2.41 (m), y: 5.68 (m)
Time: 1.91 (s), x: -2.38 (m), y: 5.83 (m)
Time: 2.01 (s), x: -2.35 (m), y: 5.96 (m)
Time: 2.11 (s), x: -2.32 (m), y: 6.10 (m)
Time: 2.22 (s), x: -2.29 (m), y: 6.26 (m)
Time: 2.32 (s), x: -2.26 (m), y: 6.41 (m)
Time: 2.43 (s), x: -2.25 (m), y: 6.58 (m)
Time: 2.54 (s), x: -2.26 (m), y: 6.73 (m)
Time: 2.64 (s), x: -2.27 (m), y: 6.87 (m)
Time: 2.74 (s), x: -2.28 (m), y: 6.99 (m)
Time: 2.84 (s), x: -2.29 (m), y: 7.13 (m)
Time: 2.95 (s), x: -2.31 (m), y: 7.25 (m)
Time: 3.05 (s), x: -2.31 (m), y: 7.35 (m)
Time: 3.16 (s), x: -2.31 (m), y: 7.45 (m)
Time: 3.27 (s), x: -2.27 (m), y: 7.54 (m)
Time: 3.37 (s), x: -2.24 (m), y: 7.61 (m)
Time: 3.47 (s), x: -2.19 (m), y: 7.68 (m)
Time: 3.57 (s), x: -2.14 (m), y: 7.76 (m)
Time: 3.68 (s), x: -2.08 (m), y: 7.84 (m)
Time: 3.78 (s), x: -2.03 (m), y: 7.91 (m)
Time: 3.88 (s), x: -1.97 (m), y: 7.99 (m)
Time: 3.99 (s), x: -1.93 (m), y: 8.05 (m)
Time: 4.09 (s), x: -1.88 (m), y: 8.10 (m)
Time: 4.20 (s), x: -1.84 (m), y: 8.18 (m)
Time: 4.30 (s), x: -1.80 (m), y: 8.28 (m)
Time: 4.40 (s), x: -1.75 (m), y: 8.40 (m)
Time: 4.51 (s), x: -1.70 (m), y: 8.53 (m)
Time: 4.61 (s), x: -1.66 (m), y: 8.66 (m)
Time: 4.71 (s), x: -1.62 (m), y: 8.81 (m)
Time: 4.82 (s), x: -1.61 (m), y: 8.96 (m)
Time: 4.92 (s), x: -1.63 (m), y: 9.09 (m)
Time: 5.03 (s), x: -1.66 (m), y: 9.23 (m)
Time: 5.13 (s), x: -1.71 (m), y: 9.37 (m)
Time: 5.23 (s), x: -1.77 (m), y: 9.52 (m)
Time: 5.34 (s), x: -1.82 (m), y: 9.67 (m)
Time: 5.45 (s), x: -1.85 (m), y: 9.82 (m)
Time: 5.55 (s), x: -1.86 (m), y: 9.94 (m)
Time: 5.65 (s), x: -1.87 (m), y: 10.05 (m)
Time: 5.76 (s), x: -1.87 (m), y: 10.20 (m)
Time: 5.86 (s), x: -1.88 (m), y: 10.35 (m)
Time: 5.97 (s), x: -1.88 (m), y: 10.51 (m)
Time: 6.07 (s), x: -1.90 (m), y: 10.67 (m)
Time: 6.18 (s), x: -1.93 (m), y: 10.82 (m)
Time: 6.28 (s), x: -1.95 (m), y: 10.98 (m)
Time: 6.39 (s), x: -1.97 (m), y: 11.14 (m)
Time: 6.50 (s), x: -1.99 (m), y: 11.29 (m)
Time: 6.60 (s), x: -2.01 (m), y: 11.45 (m)
Time: 6.71 (s), x: -2.04 (m), y: 11.61 (m)
Time: 6.81 (s), x: -2.08 (m), y: 11.74 (m)
Time: 6.92 (s), x: -2.12 (m), y: 11.84 (m)
Time: 7.02 (s), x: -2.18 (m), y: 11.96 (m)
Time: 7.13 (s), x: -2.24 (m), y: 12.08 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 7.1280 (s)
Navigation metric: 0.5000
