🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w52.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_52.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.34 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.48 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.62 (m)
Time: 0.54 (s), x: -2.26 (m), y: 3.78 (m)
Time: 0.64 (s), x: -2.27 (m), y: 3.93 (m)
Time: 0.74 (s), x: -2.31 (m), y: 4.08 (m)
Time: 0.85 (s), x: -2.35 (m), y: 4.23 (m)
Time: 0.95 (s), x: -2.42 (m), y: 4.34 (m)
Time: 1.05 (s), x: -2.48 (m), y: 4.43 (m)
Time: 1.16 (s), x: -2.55 (m), y: 4.52 (m)
Time: 1.26 (s), x: -2.62 (m), y: 4.60 (m)
Time: 1.36 (s), x: -2.70 (m), y: 4.67 (m)
Time: 1.47 (s), x: -2.76 (m), y: 4.74 (m)
Time: 1.57 (s), x: -2.84 (m), y: 4.82 (m)
Time: 1.67 (s), x: -2.90 (m), y: 4.89 (m)
Time: 1.78 (s), x: -2.95 (m), y: 4.95 (m)
Time: 1.88 (s), x: -2.97 (m), y: 4.98 (m)
Time: 1.99 (s), x: -2.99 (m), y: 5.01 (m)
Time: 2.09 (s), x: -3.02 (m), y: 5.05 (m)
Time: 2.20 (s), x: -3.05 (m), y: 5.10 (m)
Time: 2.31 (s), x: -3.07 (m), y: 5.16 (m)
Time: 2.41 (s), x: -3.10 (m), y: 5.24 (m)
Time: 2.51 (s), x: -3.13 (m), y: 5.33 (m)
Time: 2.62 (s), x: -3.16 (m), y: 5.43 (m)
Time: 2.73 (s), x: -3.17 (m), y: 5.54 (m)
Time: 2.83 (s), x: -3.18 (m), y: 5.67 (m)
Time: 2.94 (s), x: -3.16 (m), y: 5.82 (m)
Time: 3.04 (s), x: -3.11 (m), y: 5.96 (m)
Time: 3.15 (s), x: -3.04 (m), y: 6.09 (m)
Time: 3.25 (s), x: -2.98 (m), y: 6.17 (m)
Time: 3.36 (s), x: -2.94 (m), y: 6.21 (m)
Time: 3.46 (s), x: -2.90 (m), y: 6.24 (m)
Time: 3.57 (s), x: -2.83 (m), y: 6.27 (m)
Time: 3.67 (s), x: -2.74 (m), y: 6.32 (m)
Time: 3.77 (s), x: -2.64 (m), y: 6.37 (m)
Time: 3.88 (s), x: -2.51 (m), y: 6.44 (m)
Time: 3.99 (s), x: -2.40 (m), y: 6.50 (m)
Time: 4.09 (s), x: -2.29 (m), y: 6.57 (m)
Time: 4.20 (s), x: -2.19 (m), y: 6.63 (m)
Time: 4.30 (s), x: -2.10 (m), y: 6.71 (m)
Time: 4.41 (s), x: -2.04 (m), y: 6.78 (m)
Time: 4.51 (s), x: -2.01 (m), y: 6.83 (m)
Time: 4.61 (s), x: -1.98 (m), y: 6.89 (m)
Time: 4.72 (s), x: -1.94 (m), y: 6.97 (m)
Time: 4.83 (s), x: -1.91 (m), y: 7.09 (m)
Time: 4.93 (s), x: -1.88 (m), y: 7.21 (m)
Time: 5.04 (s), x: -1.85 (m), y: 7.36 (m)
Time: 5.15 (s), x: -1.82 (m), y: 7.52 (m)
Time: 5.26 (s), x: -1.80 (m), y: 7.66 (m)
Time: 5.36 (s), x: -1.80 (m), y: 7.78 (m)
Time: 5.47 (s), x: -1.81 (m), y: 7.90 (m)
Time: 5.58 (s), x: -1.82 (m), y: 8.02 (m)
Time: 5.68 (s), x: -1.82 (m), y: 8.17 (m)
Time: 5.79 (s), x: -1.82 (m), y: 8.32 (m)
Time: 5.90 (s), x: -1.80 (m), y: 8.47 (m)
Time: 6.00 (s), x: -1.76 (m), y: 8.63 (m)
Time: 6.11 (s), x: -1.71 (m), y: 8.77 (m)
Time: 6.21 (s), x: -1.65 (m), y: 8.91 (m)
Time: 6.32 (s), x: -1.60 (m), y: 9.06 (m)
Time: 6.42 (s), x: -1.55 (m), y: 9.21 (m)
