🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w22.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_22.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.66 (m)
Time: 0.54 (s), x: -2.26 (m), y: 3.81 (m)
Time: 0.64 (s), x: -2.27 (m), y: 3.96 (m)
Time: 0.74 (s), x: -2.28 (m), y: 4.12 (m)
Time: 0.84 (s), x: -2.29 (m), y: 4.27 (m)
Time: 0.94 (s), x: -2.28 (m), y: 4.42 (m)
Time: 1.05 (s), x: -2.25 (m), y: 4.59 (m)
Time: 1.16 (s), x: -2.22 (m), y: 4.74 (m)
Time: 1.26 (s), x: -2.18 (m), y: 4.88 (m)
Time: 1.36 (s), x: -2.14 (m), y: 5.03 (m)
Time: 1.47 (s), x: -2.10 (m), y: 5.18 (m)
Time: 1.57 (s), x: -2.06 (m), y: 5.32 (m)
Time: 1.67 (s), x: -2.02 (m), y: 5.47 (m)
Time: 1.78 (s), x: -1.97 (m), y: 5.63 (m)
Time: 1.88 (s), x: -1.94 (m), y: 5.78 (m)
Time: 1.98 (s), x: -1.92 (m), y: 5.93 (m)
Time: 2.09 (s), x: -1.91 (m), y: 6.08 (m)
Time: 2.19 (s), x: -1.92 (m), y: 6.22 (m)
Time: 2.29 (s), x: -1.94 (m), y: 6.36 (m)
Time: 2.40 (s), x: -1.96 (m), y: 6.48 (m)
Time: 2.50 (s), x: -1.98 (m), y: 6.58 (m)
Time: 2.60 (s), x: -2.00 (m), y: 6.65 (m)
Time: 2.71 (s), x: -2.01 (m), y: 6.74 (m)
Time: 2.81 (s), x: -2.02 (m), y: 6.81 (m)
Time: 2.92 (s), x: -2.03 (m), y: 6.88 (m)
Time: 3.03 (s), x: -2.05 (m), y: 6.94 (m)
Time: 3.13 (s), x: -2.05 (m), y: 7.00 (m)
Time: 3.23 (s), x: -2.05 (m), y: 7.06 (m)
Time: 3.34 (s), x: -2.00 (m), y: 7.14 (m)
Time: 3.44 (s), x: -1.95 (m), y: 7.22 (m)
Time: 3.54 (s), x: -1.90 (m), y: 7.26 (m)
Time: 3.65 (s), x: -1.87 (m), y: 7.28 (m)
Time: 3.76 (s), x: -1.86 (m), y: 7.29 (m)
Time: 3.86 (s), x: -1.82 (m), y: 7.31 (m)
Time: 3.97 (s), x: -1.77 (m), y: 7.35 (m)
Time: 4.07 (s), x: -1.72 (m), y: 7.39 (m)
Time: 4.18 (s), x: -1.66 (m), y: 7.44 (m)
Time: 4.28 (s), x: -1.60 (m), y: 7.48 (m)
Time: 4.38 (s), x: -1.54 (m), y: 7.52 (m)
Time: 4.49 (s), x: -1.48 (m), y: 7.58 (m)
Time: 4.59 (s), x: -1.42 (m), y: 7.66 (m)
Time: 4.70 (s), x: -1.37 (m), y: 7.76 (m)
Time: 4.81 (s), x: -1.31 (m), y: 7.89 (m)
Time: 4.91 (s), x: -1.28 (m), y: 8.03 (m)
Time: 5.02 (s), x: -1.27 (m), y: 8.18 (m)
Time: 5.12 (s), x: -1.29 (m), y: 8.29 (m)
Time: 5.23 (s), x: -1.31 (m), y: 8.37 (m)
Time: 5.34 (s), x: -1.34 (m), y: 8.42 (m)
Time: 5.44 (s), x: -1.36 (m), y: 8.45 (m)
Time: 5.55 (s), x: -1.37 (m), y: 8.48 (m)
Time: 5.65 (s), x: -1.37 (m), y: 8.50 (m)
Time: 5.76 (s), x: -1.36 (m), y: 8.53 (m)
Time: 5.86 (s), x: -1.35 (m), y: 8.54 (m)
Time: 5.96 (s), x: -1.34 (m), y: 8.56 (m)
Time: 6.07 (s), x: -1.34 (m), y: 8.57 (m)
Time: 6.17 (s), x: -1.34 (m), y: 8.58 (m)
Time: 6.27 (s), x: -1.34 (m), y: 8.58 (m)
Time: 6.37 (s), x: -1.34 (m), y: 8.58 (m)
Time: 6.48 (s), x: -1.35 (m), y: 8.57 (m)
Time: 6.59 (s), x: -1.37 (m), y: 8.56 (m)
Time: 6.69 (s), x: -1.39 (m), y: 8.55 (m)
Time: 6.79 (s), x: -1.41 (m), y: 8.54 (m)
Time: 6.89 (s), x: -1.41 (m), y: 8.53 (m)
Time: 6.99 (s), x: -1.41 (m), y: 8.53 (m)
Time: 7.09 (s), x: -1.41 (m), y: 8.52 (m)
Time: 7.20 (s), x: -1.40 (m), y: 8.53 (m)
Time: 7.31 (s), x: -1.38 (m), y: 8.53 (m)
Time: 7.41 (s), x: -1.36 (m), y: 8.52 (m)
Time: 7.52 (s), x: -1.35 (m), y: 8.52 (m)
Time: 7.62 (s), x: -1.35 (m), y: 8.52 (m)
