🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_fastdwa_w13.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_13.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.02 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.03 (m), y: 3.22 (m)
Time: 0.32 (s), x: -2.03 (m), y: 3.27 (m)
Time: 0.42 (s), x: -2.05 (m), y: 3.34 (m)
Time: 0.52 (s), x: -2.07 (m), y: 3.42 (m)
Time: 0.63 (s), x: -2.09 (m), y: 3.50 (m)
Time: 0.73 (s), x: -2.12 (m), y: 3.60 (m)
Time: 0.84 (s), x: -2.16 (m), y: 3.69 (m)
Time: 0.94 (s), x: -2.22 (m), y: 3.78 (m)
Time: 1.05 (s), x: -2.30 (m), y: 3.86 (m)
Time: 1.16 (s), x: -2.39 (m), y: 3.91 (m)
Time: 1.26 (s), x: -2.49 (m), y: 3.94 (m)
Time: 1.37 (s), x: -2.59 (m), y: 3.96 (m)
Time: 1.47 (s), x: -2.70 (m), y: 3.97 (m)
Time: 1.57 (s), x: -2.80 (m), y: 3.96 (m)
Time: 1.68 (s), x: -2.89 (m), y: 3.93 (m)
Time: 1.78 (s), x: -2.99 (m), y: 3.90 (m)
Time: 1.89 (s), x: -3.09 (m), y: 3.86 (m)
Time: 2.00 (s), x: -3.17 (m), y: 3.81 (m)
Time: 2.10 (s), x: -3.25 (m), y: 3.75 (m)
Time: 2.20 (s), x: -3.32 (m), y: 3.69 (m)
Time: 2.30 (s), x: -3.39 (m), y: 3.62 (m)
Time: 2.40 (s), x: -3.44 (m), y: 3.56 (m)
Time: 2.51 (s), x: -3.50 (m), y: 3.48 (m)
Time: 2.62 (s), x: -3.55 (m), y: 3.40 (m)
Time: 2.72 (s), x: -3.60 (m), y: 3.32 (m)
Time: 2.82 (s), x: -3.64 (m), y: 3.23 (m)
Time: 2.93 (s), x: -3.67 (m), y: 3.13 (m)
Time: 3.03 (s), x: -3.69 (m), y: 3.04 (m)
Time: 3.14 (s), x: -3.72 (m), y: 2.95 (m)
Time: 3.24 (s), x: -3.74 (m), y: 2.86 (m)
Time: 3.34 (s), x: -3.76 (m), y: 2.77 (m)
Time: 3.45 (s), x: -3.78 (m), y: 2.66 (m)
Time: 3.56 (s), x: -3.79 (m), y: 2.57 (m)
Time: 3.66 (s), x: -3.80 (m), y: 2.49 (m)
Time: 3.76 (s), x: -3.80 (m), y: 2.45 (m)
Time: 3.87 (s), x: -3.80 (m), y: 2.43 (m)
Time: 3.97 (s), x: -3.80 (m), y: 2.43 (m)
Time: 4.07 (s), x: -3.78 (m), y: 2.43 (m)
Time: 4.17 (s), x: -3.77 (m), y: 2.44 (m)
