🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w39.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_39.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.39 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.49 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.59 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.69 (m)
Time: 0.84 (s), x: -2.25 (m), y: 3.80 (m)
Time: 0.95 (s), x: -2.25 (m), y: 3.90 (m)
Time: 1.06 (s), x: -2.25 (m), y: 4.01 (m)
Time: 1.17 (s), x: -2.25 (m), y: 4.12 (m)
Time: 1.28 (s), x: -2.25 (m), y: 4.23 (m)
Time: 1.38 (s), x: -2.25 (m), y: 4.32 (m)
Time: 1.49 (s), x: -2.25 (m), y: 4.43 (m)
Time: 1.59 (s), x: -2.25 (m), y: 4.53 (m)
Time: 1.69 (s), x: -2.25 (m), y: 4.64 (m)
Time: 1.79 (s), x: -2.25 (m), y: 4.74 (m)
Time: 1.90 (s), x: -2.25 (m), y: 4.84 (m)
Time: 2.01 (s), x: -2.25 (m), y: 4.94 (m)
Time: 2.11 (s), x: -2.25 (m), y: 5.05 (m)
Time: 2.22 (s), x: -2.25 (m), y: 5.15 (m)
Time: 2.32 (s), x: -2.25 (m), y: 5.26 (m)
Time: 2.42 (s), x: -2.25 (m), y: 5.36 (m)
Time: 2.53 (s), x: -2.25 (m), y: 5.46 (m)
Time: 2.64 (s), x: -2.25 (m), y: 5.56 (m)
Time: 2.74 (s), x: -2.25 (m), y: 5.68 (m)
Time: 2.85 (s), x: -2.25 (m), y: 5.78 (m)
Time: 2.95 (s), x: -2.25 (m), y: 5.88 (m)
Time: 3.06 (s), x: -2.25 (m), y: 5.98 (m)
Time: 3.16 (s), x: -2.25 (m), y: 6.08 (m)
Time: 3.26 (s), x: -2.25 (m), y: 6.19 (m)
Time: 3.36 (s), x: -2.25 (m), y: 6.29 (m)
Time: 3.46 (s), x: -2.25 (m), y: 6.39 (m)
Time: 3.57 (s), x: -2.25 (m), y: 6.49 (m)
Time: 3.67 (s), x: -2.25 (m), y: 6.59 (m)
Time: 3.78 (s), x: -2.25 (m), y: 6.68 (m)
Time: 3.88 (s), x: -2.25 (m), y: 6.77 (m)
Time: 3.98 (s), x: -2.25 (m), y: 6.86 (m)
Time: 4.09 (s), x: -2.25 (m), y: 6.94 (m)
Time: 4.19 (s), x: -2.25 (m), y: 7.01 (m)
Time: 4.29 (s), x: -2.25 (m), y: 7.08 (m)
Time: 4.40 (s), x: -2.25 (m), y: 7.13 (m)
Time: 4.51 (s), x: -2.26 (m), y: 7.18 (m)
Time: 4.61 (s), x: -2.26 (m), y: 7.23 (m)
Time: 4.71 (s), x: -2.26 (m), y: 7.27 (m)
Time: 4.82 (s), x: -2.26 (m), y: 7.31 (m)
Time: 4.92 (s), x: -2.26 (m), y: 7.35 (m)
Time: 5.03 (s), x: -2.26 (m), y: 7.39 (m)
Time: 5.13 (s), x: -2.26 (m), y: 7.43 (m)
Time: 5.23 (s), x: -2.26 (m), y: 7.46 (m)
Time: 5.34 (s), x: -2.26 (m), y: 7.49 (m)
