🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w80.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_80.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.26 (m), y: 3.23 (m)
Time: 0.32 (s), x: -2.26 (m), y: 3.31 (m)
Time: 0.42 (s), x: -2.27 (m), y: 3.38 (m)
Time: 0.53 (s), x: -2.28 (m), y: 3.45 (m)
Time: 0.63 (s), x: -2.28 (m), y: 3.51 (m)
Time: 0.73 (s), x: -2.29 (m), y: 3.57 (m)
Time: 0.83 (s), x: -2.30 (m), y: 3.64 (m)
Time: 0.94 (s), x: -2.30 (m), y: 3.71 (m)
Time: 1.04 (s), x: -2.31 (m), y: 3.79 (m)
Time: 1.15 (s), x: -2.31 (m), y: 3.87 (m)
Time: 1.25 (s), x: -2.30 (m), y: 3.95 (m)
Time: 1.35 (s), x: -2.29 (m), y: 4.02 (m)
Time: 1.46 (s), x: -2.27 (m), y: 4.08 (m)
Time: 1.57 (s), x: -2.25 (m), y: 4.14 (m)
Time: 1.67 (s), x: -2.20 (m), y: 4.19 (m)
Time: 1.77 (s), x: -2.16 (m), y: 4.23 (m)
Time: 1.87 (s), x: -2.12 (m), y: 4.27 (m)
Time: 1.98 (s), x: -2.08 (m), y: 4.31 (m)
Time: 2.08 (s), x: -2.05 (m), y: 4.34 (m)
Time: 2.18 (s), x: -2.01 (m), y: 4.38 (m)
Time: 2.29 (s), x: -1.98 (m), y: 4.41 (m)
Time: 2.39 (s), x: -1.94 (m), y: 4.43 (m)
Time: 2.50 (s), x: -1.91 (m), y: 4.46 (m)
Time: 2.60 (s), x: -1.88 (m), y: 4.48 (m)
Time: 2.71 (s), x: -1.85 (m), y: 4.50 (m)
Time: 2.81 (s), x: -1.82 (m), y: 4.52 (m)
