🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w8.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_8.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.24 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.41 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.62 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.72 (m)
Time: 0.85 (s), x: -2.25 (m), y: 3.83 (m)
Time: 0.96 (s), x: -2.25 (m), y: 3.93 (m)
Time: 1.06 (s), x: -2.25 (m), y: 4.04 (m)
Time: 1.16 (s), x: -2.25 (m), y: 4.14 (m)
Time: 1.27 (s), x: -2.25 (m), y: 4.25 (m)
Time: 1.37 (s), x: -2.25 (m), y: 4.35 (m)
Time: 1.48 (s), x: -2.25 (m), y: 4.46 (m)
Time: 1.58 (s), x: -2.25 (m), y: 4.56 (m)
Time: 1.69 (s), x: -2.25 (m), y: 4.67 (m)
Time: 1.79 (s), x: -2.25 (m), y: 4.77 (m)
Time: 1.89 (s), x: -2.25 (m), y: 4.87 (m)
Time: 2.00 (s), x: -2.25 (m), y: 4.97 (m)
Time: 2.10 (s), x: -2.25 (m), y: 5.08 (m)
Time: 2.21 (s), x: -2.25 (m), y: 5.18 (m)
Time: 2.31 (s), x: -2.25 (m), y: 5.28 (m)
Time: 2.42 (s), x: -2.25 (m), y: 5.38 (m)
Time: 2.53 (s), x: -2.25 (m), y: 5.49 (m)
Time: 2.64 (s), x: -2.25 (m), y: 5.60 (m)
Time: 2.74 (s), x: -2.26 (m), y: 5.70 (m)
Time: 2.84 (s), x: -2.26 (m), y: 5.80 (m)
Time: 2.94 (s), x: -2.26 (m), y: 5.90 (m)
Time: 3.04 (s), x: -2.27 (m), y: 6.00 (m)
Time: 3.15 (s), x: -2.29 (m), y: 6.10 (m)
Time: 3.25 (s), x: -2.30 (m), y: 6.17 (m)
Time: 3.36 (s), x: -2.31 (m), y: 6.24 (m)
Time: 3.46 (s), x: -2.32 (m), y: 6.31 (m)
Time: 3.57 (s), x: -2.33 (m), y: 6.38 (m)
Time: 3.67 (s), x: -2.34 (m), y: 6.44 (m)
Time: 3.78 (s), x: -2.35 (m), y: 6.50 (m)
Time: 3.88 (s), x: -2.36 (m), y: 6.55 (m)
Time: 3.99 (s), x: -2.37 (m), y: 6.60 (m)
Time: 4.09 (s), x: -2.38 (m), y: 6.65 (m)
Time: 4.20 (s), x: -2.39 (m), y: 6.69 (m)
Time: 4.30 (s), x: -2.40 (m), y: 6.74 (m)
Time: 4.40 (s), x: -2.40 (m), y: 6.78 (m)
Time: 4.50 (s), x: -2.41 (m), y: 6.82 (m)
Time: 4.60 (s), x: -2.41 (m), y: 6.86 (m)
Time: 4.71 (s), x: -2.42 (m), y: 6.90 (m)
Time: 4.81 (s), x: -2.42 (m), y: 6.94 (m)
Time: 4.91 (s), x: -2.43 (m), y: 6.97 (m)
Time: 5.01 (s), x: -2.43 (m), y: 7.01 (m)
Time: 5.12 (s), x: -2.44 (m), y: 7.05 (m)
Time: 5.22 (s), x: -2.45 (m), y: 7.08 (m)
Time: 5.33 (s), x: -2.45 (m), y: 7.11 (m)
Time: 5.44 (s), x: -2.46 (m), y: 7.13 (m)
Time: 5.54 (s), x: -2.46 (m), y: 7.15 (m)
Time: 5.65 (s), x: -2.47 (m), y: 7.18 (m)
Time: 5.76 (s), x: -2.48 (m), y: 7.22 (m)
Time: 5.87 (s), x: -2.50 (m), y: 7.26 (m)
Time: 5.97 (s), x: -2.51 (m), y: 7.30 (m)
Time: 6.08 (s), x: -2.52 (m), y: 7.32 (m)
Time: 6.19 (s), x: -2.52 (m), y: 7.34 (m)
Time: 6.30 (s), x: -2.53 (m), y: 7.35 (m)
Time: 6.40 (s), x: -2.53 (m), y: 7.37 (m)
Time: 6.51 (s), x: -2.54 (m), y: 7.39 (m)
Time: 6.61 (s), x: -2.54 (m), y: 7.40 (m)
Time: 6.71 (s), x: -2.54 (m), y: 7.42 (m)
Time: 6.82 (s), x: -2.55 (m), y: 7.44 (m)
Time: 6.92 (s), x: -2.55 (m), y: 7.46 (m)
Time: 7.03 (s), x: -2.56 (m), y: 7.49 (m)
Time: 7.14 (s), x: -2.58 (m), y: 7.51 (m)
Time: 7.24 (s), x: -2.59 (m), y: 7.53 (m)
Time: 7.35 (s), x: -2.59 (m), y: 7.54 (m)
Time: 7.46 (s), x: -2.59 (m), y: 7.54 (m)
Time: 7.57 (s), x: -2.59 (m), y: 7.54 (m)
Time: 7.67 (s), x: -2.58 (m), y: 7.54 (m)
Time: 7.78 (s), x: -2.57 (m), y: 7.53 (m)
Time: 7.89 (s), x: -2.57 (m), y: 7.53 (m)
Time: 7.99 (s), x: -2.56 (m), y: 7.52 (m)
Time: 8.10 (s), x: -2.55 (m), y: 7.51 (m)
Time: 8.21 (s), x: -2.55 (m), y: 7.51 (m)
Time: 8.32 (s), x: -2.56 (m), y: 7.52 (m)
Time: 8.42 (s), x: -2.57 (m), y: 7.54 (m)
Time: 8.53 (s), x: -2.59 (m), y: 7.56 (m)
Time: 8.64 (s), x: -2.61 (m), y: 7.57 (m)
Time: 8.75 (s), x: -2.61 (m), y: 7.58 (m)
Time: 8.85 (s), x: -2.61 (m), y: 7.58 (m)
Time: 8.96 (s), x: -2.61 (m), y: 7.59 (m)
Time: 9.07 (s), x: -2.63 (m), y: 7.60 (m)
Time: 9.17 (s), x: -2.64 (m), y: 7.61 (m)
Time: 9.28 (s), x: -2.66 (m), y: 7.62 (m)
Time: 9.38 (s), x: -2.68 (m), y: 7.63 (m)
Time: 9.48 (s), x: -2.70 (m), y: 7.64 (m)
Time: 9.58 (s), x: -2.72 (m), y: 7.65 (m)
Time: 9.69 (s), x: -2.73 (m), y: 7.66 (m)
Time: 9.79 (s), x: -2.75 (m), y: 7.67 (m)
Time: 9.90 (s), x: -2.76 (m), y: 7.67 (m)
Time: 10.01 (s), x: -2.77 (m), y: 7.68 (m)
Time: 10.11 (s), x: -2.78 (m), y: 7.68 (m)
Time: 10.22 (s), x: -2.79 (m), y: 7.69 (m)
Time: 10.33 (s), x: -2.80 (m), y: 7.69 (m)
Time: 10.44 (s), x: -2.81 (m), y: 7.70 (m)
Time: 10.54 (s), x: -2.84 (m), y: 7.71 (m)
