🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_fastdwa_w85.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_85.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.01 (m), y: 3.13 (m)
Time: 0.21 (s), x: -2.02 (m), y: 3.16 (m)
Time: 0.32 (s), x: -2.03 (m), y: 3.22 (m)
Time: 0.42 (s), x: -2.04 (m), y: 3.28 (m)
Time: 0.52 (s), x: -2.05 (m), y: 3.32 (m)
Time: 0.63 (s), x: -2.06 (m), y: 3.35 (m)
Time: 0.73 (s), x: -2.06 (m), y: 3.37 (m)
Time: 0.84 (s), x: -2.07 (m), y: 3.41 (m)
Time: 0.94 (s), x: -2.10 (m), y: 3.47 (m)
Time: 1.05 (s), x: -2.11 (m), y: 3.52 (m)
Time: 1.16 (s), x: -2.13 (m), y: 3.56 (m)
Time: 1.26 (s), x: -2.13 (m), y: 3.58 (m)
Time: 1.36 (s), x: -2.14 (m), y: 3.60 (m)
Time: 1.47 (s), x: -2.15 (m), y: 3.64 (m)
Time: 1.57 (s), x: -2.17 (m), y: 3.69 (m)
Time: 1.67 (s), x: -2.19 (m), y: 3.73 (m)
Time: 1.78 (s), x: -2.20 (m), y: 3.76 (m)
Time: 1.88 (s), x: -2.20 (m), y: 3.78 (m)
Time: 1.98 (s), x: -2.22 (m), y: 3.81 (m)
Time: 2.09 (s), x: -2.23 (m), y: 3.84 (m)
Time: 2.20 (s), x: -2.24 (m), y: 3.87 (m)
Time: 2.30 (s), x: -2.25 (m), y: 3.89 (m)
Time: 2.40 (s), x: -2.26 (m), y: 3.92 (m)
Time: 2.50 (s), x: -2.28 (m), y: 3.96 (m)
Time: 2.61 (s), x: -2.30 (m), y: 4.00 (m)
Time: 2.71 (s), x: -2.32 (m), y: 4.04 (m)
Time: 2.81 (s), x: -2.34 (m), y: 4.08 (m)
Time: 2.92 (s), x: -2.37 (m), y: 4.13 (m)
Time: 3.02 (s), x: -2.40 (m), y: 4.18 (m)
Time: 3.13 (s), x: -2.43 (m), y: 4.24 (m)
Time: 3.24 (s), x: -2.48 (m), y: 4.31 (m)
Time: 3.34 (s), x: -2.52 (m), y: 4.39 (m)
Time: 3.45 (s), x: -2.58 (m), y: 4.46 (m)
Time: 3.56 (s), x: -2.67 (m), y: 4.53 (m)
Time: 3.66 (s), x: -2.76 (m), y: 4.59 (m)
Time: 3.77 (s), x: -2.85 (m), y: 4.62 (m)
Time: 3.87 (s), x: -2.95 (m), y: 4.63 (m)
Time: 3.98 (s), x: -3.04 (m), y: 4.63 (m)
Time: 4.08 (s), x: -3.13 (m), y: 4.61 (m)
Time: 4.18 (s), x: -3.21 (m), y: 4.58 (m)
Time: 4.29 (s), x: -3.29 (m), y: 4.54 (m)
Time: 4.39 (s), x: -3.36 (m), y: 4.50 (m)
Time: 4.49 (s), x: -3.42 (m), y: 4.44 (m)
Time: 4.59 (s), x: -3.48 (m), y: 4.38 (m)
Time: 4.70 (s), x: -3.54 (m), y: 4.32 (m)
Time: 4.81 (s), x: -3.57 (m), y: 4.28 (m)
Time: 4.91 (s), x: -3.60 (m), y: 4.23 (m)
Time: 5.02 (s), x: -3.64 (m), y: 4.17 (m)
Time: 5.13 (s), x: -3.67 (m), y: 4.12 (m)
Time: 5.23 (s), x: -3.69 (m), y: 4.07 (m)
Time: 5.34 (s), x: -3.71 (m), y: 4.03 (m)
Time: 5.45 (s), x: -3.72 (m), y: 3.99 (m)
