🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w49.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_49.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.24 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.24 (m), y: 3.23 (m)
Time: 0.32 (s), x: -2.24 (m), y: 3.31 (m)
Time: 0.42 (s), x: -2.23 (m), y: 3.40 (m)
Time: 0.53 (s), x: -2.22 (m), y: 3.48 (m)
Time: 0.64 (s), x: -2.22 (m), y: 3.57 (m)
Time: 0.74 (s), x: -2.21 (m), y: 3.67 (m)
Time: 0.85 (s), x: -2.20 (m), y: 3.76 (m)
Time: 0.95 (s), x: -2.19 (m), y: 3.86 (m)
Time: 1.06 (s), x: -2.17 (m), y: 3.94 (m)
Time: 1.16 (s), x: -2.16 (m), y: 4.03 (m)
Time: 1.27 (s), x: -2.14 (m), y: 4.11 (m)
Time: 1.38 (s), x: -2.13 (m), y: 4.18 (m)
Time: 1.49 (s), x: -2.12 (m), y: 4.24 (m)
Time: 1.59 (s), x: -2.11 (m), y: 4.26 (m)
Time: 1.70 (s), x: -2.11 (m), y: 4.29 (m)
Time: 1.80 (s), x: -2.10 (m), y: 4.32 (m)
Time: 1.90 (s), x: -2.09 (m), y: 4.35 (m)
Time: 2.01 (s), x: -2.09 (m), y: 4.38 (m)
Time: 2.11 (s), x: -2.08 (m), y: 4.42 (m)
Time: 2.22 (s), x: -2.07 (m), y: 4.47 (m)
Time: 2.32 (s), x: -2.06 (m), y: 4.50 (m)
Time: 2.42 (s), x: -2.05 (m), y: 4.53 (m)
Time: 2.52 (s), x: -2.04 (m), y: 4.55 (m)
Time: 2.63 (s), x: -2.04 (m), y: 4.56 (m)
Time: 2.73 (s), x: -2.04 (m), y: 4.58 (m)
Time: 2.84 (s), x: -2.04 (m), y: 4.58 (m)
Time: 2.94 (s), x: -2.03 (m), y: 4.59 (m)
Time: 3.04 (s), x: -2.03 (m), y: 4.60 (m)
Time: 3.15 (s), x: -2.03 (m), y: 4.60 (m)
Time: 3.25 (s), x: -2.03 (m), y: 4.61 (m)
Time: 3.36 (s), x: -2.03 (m), y: 4.62 (m)
Time: 3.46 (s), x: -2.02 (m), y: 4.63 (m)
Time: 3.56 (s), x: -2.02 (m), y: 4.65 (m)
Time: 3.67 (s), x: -2.02 (m), y: 4.66 (m)
Time: 3.77 (s), x: -2.02 (m), y: 4.68 (m)
Time: 3.87 (s), x: -2.02 (m), y: 4.68 (m)
Time: 3.98 (s), x: -2.02 (m), y: 4.69 (m)
Time: 4.08 (s), x: -2.03 (m), y: 4.69 (m)
Time: 4.19 (s), x: -2.03 (m), y: 4.69 (m)
Time: 4.29 (s), x: -2.03 (m), y: 4.70 (m)
Time: 4.39 (s), x: -2.02 (m), y: 4.72 (m)
Time: 4.49 (s), x: -2.01 (m), y: 4.73 (m)
Time: 4.59 (s), x: -2.00 (m), y: 4.75 (m)
Time: 4.70 (s), x: -1.99 (m), y: 4.76 (m)
Time: 4.80 (s), x: -1.98 (m), y: 4.77 (m)
Time: 4.90 (s), x: -1.98 (m), y: 4.79 (m)
Time: 5.01 (s), x: -1.97 (m), y: 4.80 (m)
Time: 5.12 (s), x: -1.97 (m), y: 4.80 (m)
Time: 5.22 (s), x: -1.98 (m), y: 4.81 (m)
Time: 5.32 (s), x: -1.98 (m), y: 4.81 (m)
Time: 5.43 (s), x: -1.98 (m), y: 4.81 (m)
Time: 5.53 (s), x: -1.99 (m), y: 4.82 (m)
Time: 5.64 (s), x: -1.99 (m), y: 4.82 (m)
Time: 5.74 (s), x: -1.98 (m), y: 4.83 (m)
Time: 5.85 (s), x: -1.96 (m), y: 4.85 (m)
Time: 5.95 (s), x: -1.94 (m), y: 4.86 (m)
Time: 6.06 (s), x: -1.91 (m), y: 4.89 (m)
Time: 6.16 (s), x: -1.88 (m), y: 4.92 (m)
Time: 6.26 (s), x: -1.85 (m), y: 4.95 (m)
Time: 6.36 (s), x: -1.83 (m), y: 4.98 (m)
Time: 6.46 (s), x: -1.80 (m), y: 5.01 (m)
Time: 6.57 (s), x: -1.78 (m), y: 5.04 (m)
Time: 6.67 (s), x: -1.77 (m), y: 5.04 (m)
Time: 6.77 (s), x: -1.77 (m), y: 5.05 (m)
Time: 6.88 (s), x: -1.76 (m), y: 5.06 (m)
Time: 6.99 (s), x: -1.75 (m), y: 5.06 (m)
Time: 7.09 (s), x: -1.75 (m), y: 5.07 (m)
Time: 7.20 (s), x: -1.74 (m), y: 5.08 (m)
Time: 7.30 (s), x: -1.73 (m), y: 5.09 (m)
Time: 7.41 (s), x: -1.73 (m), y: 5.09 (m)
Time: 7.51 (s), x: -1.72 (m), y: 5.09 (m)
Time: 7.61 (s), x: -1.72 (m), y: 5.10 (m)
Time: 7.71 (s), x: -1.71 (m), y: 5.11 (m)
Time: 7.81 (s), x: -1.70 (m), y: 5.11 (m)
Time: 7.91 (s), x: -1.70 (m), y: 5.12 (m)
Time: 8.02 (s), x: -1.69 (m), y: 5.12 (m)
Time: 8.12 (s), x: -1.68 (m), y: 5.14 (m)
Time: 8.23 (s), x: -1.67 (m), y: 5.15 (m)
Time: 8.33 (s), x: -1.66 (m), y: 5.16 (m)
Time: 8.44 (s), x: -1.65 (m), y: 5.18 (m)
Time: 8.54 (s), x: -1.63 (m), y: 5.20 (m)
Time: 8.64 (s), x: -1.62 (m), y: 5.22 (m)
Time: 8.75 (s), x: -1.62 (m), y: 5.23 (m)
Time: 8.86 (s), x: -1.61 (m), y: 5.24 (m)
Time: 8.96 (s), x: -1.61 (m), y: 5.24 (m)
Time: 9.06 (s), x: -1.60 (m), y: 5.25 (m)
Time: 9.17 (s), x: -1.59 (m), y: 5.26 (m)
Time: 9.27 (s), x: -1.59 (m), y: 5.27 (m)
Time: 9.37 (s), x: -1.58 (m), y: 5.27 (m)
Time: 9.48 (s), x: -1.58 (m), y: 5.27 (m)
Time: 9.58 (s), x: -1.57 (m), y: 5.28 (m)
Time: 9.68 (s), x: -1.56 (m), y: 5.29 (m)
Time: 9.79 (s), x: -1.55 (m), y: 5.31 (m)
Time: 9.89 (s), x: -1.54 (m), y: 5.32 (m)
Time: 10.00 (s), x: -1.53 (m), y: 5.34 (m)
Time: 10.10 (s), x: -1.51 (m), y: 5.38 (m)
Time: 10.20 (s), x: -1.49 (m), y: 5.41 (m)
Time: 10.30 (s), x: -1.48 (m), y: 5.43 (m)
Time: 10.40 (s), x: -1.46 (m), y: 5.45 (m)
Time: 10.50 (s), x: -1.45 (m), y: 5.46 (m)
Time: 10.61 (s), x: -1.44 (m), y: 5.48 (m)
Time: 10.72 (s), x: -1.43 (m), y: 5.49 (m)
Time: 10.82 (s), x: -1.42 (m), y: 5.51 (m)
Time: 10.93 (s), x: -1.41 (m), y: 5.52 (m)
Time: 11.03 (s), x: -1.40 (m), y: 5.54 (m)
Time: 11.14 (s), x: -1.38 (m), y: 5.57 (m)
Time: 11.25 (s), x: -1.36 (m), y: 5.60 (m)
Time: 11.35 (s), x: -1.35 (m), y: 5.62 (m)
Time: 11.45 (s), x: -1.34 (m), y: 5.65 (m)
Time: 11.55 (s), x: -1.33 (m), y: 5.67 (m)
Time: 11.66 (s), x: -1.34 (m), y: 5.68 (m)
