🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w88.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_88.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.66 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.81 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.98 (m)
Time: 0.73 (s), x: -2.25 (m), y: 4.13 (m)
Time: 0.84 (s), x: -2.25 (m), y: 4.29 (m)
Time: 0.94 (s), x: -2.26 (m), y: 4.44 (m)
Time: 1.05 (s), x: -2.28 (m), y: 4.59 (m)
Time: 1.15 (s), x: -2.31 (m), y: 4.73 (m)
Time: 1.25 (s), x: -2.34 (m), y: 4.88 (m)
Time: 1.36 (s), x: -2.38 (m), y: 5.05 (m)
Time: 1.47 (s), x: -2.39 (m), y: 5.21 (m)
Time: 1.57 (s), x: -2.40 (m), y: 5.35 (m)
Time: 1.68 (s), x: -2.40 (m), y: 5.52 (m)
Time: 1.79 (s), x: -2.41 (m), y: 5.68 (m)
Time: 1.89 (s), x: -2.42 (m), y: 5.83 (m)
Time: 1.99 (s), x: -2.43 (m), y: 5.99 (m)
Time: 2.10 (s), x: -2.45 (m), y: 6.15 (m)
Time: 2.21 (s), x: -2.45 (m), y: 6.30 (m)
Time: 2.31 (s), x: -2.44 (m), y: 6.46 (m)
Time: 2.41 (s), x: -2.42 (m), y: 6.61 (m)
Time: 2.52 (s), x: -2.41 (m), y: 6.76 (m)
Time: 2.62 (s), x: -2.42 (m), y: 6.93 (m)
Time: 2.72 (s), x: -2.44 (m), y: 7.08 (m)
Time: 2.82 (s), x: -2.46 (m), y: 7.23 (m)
Time: 2.94 (s), x: -2.47 (m), y: 7.39 (m)
Time: 3.04 (s), x: -2.47 (m), y: 7.55 (m)
Time: 3.15 (s), x: -2.47 (m), y: 7.72 (m)
Time: 3.25 (s), x: -2.47 (m), y: 7.87 (m)
Time: 3.36 (s), x: -2.47 (m), y: 8.02 (m)
Time: 3.47 (s), x: -2.50 (m), y: 8.19 (m)
Time: 3.58 (s), x: -2.55 (m), y: 8.33 (m)
Time: 3.68 (s), x: -2.62 (m), y: 8.47 (m)
Time: 3.78 (s), x: -2.70 (m), y: 8.60 (m)
Time: 3.88 (s), x: -2.78 (m), y: 8.73 (m)
Time: 3.99 (s), x: -2.86 (m), y: 8.86 (m)
Time: 4.09 (s), x: -2.94 (m), y: 8.99 (m)
Time: 4.20 (s), x: -3.00 (m), y: 9.14 (m)
Time: 4.30 (s), x: -3.03 (m), y: 9.28 (m)
Time: 4.41 (s), x: -3.04 (m), y: 9.39 (m)
Time: 4.52 (s), x: -3.04 (m), y: 9.48 (m)
Time: 4.62 (s), x: -3.03 (m), y: 9.53 (m)
Time: 4.73 (s), x: -3.01 (m), y: 9.55 (m)
Time: 4.84 (s), x: -3.00 (m), y: 9.58 (m)
Time: 4.94 (s), x: -2.97 (m), y: 9.62 (m)
Time: 5.05 (s), x: -2.92 (m), y: 9.68 (m)
Time: 5.15 (s), x: -2.87 (m), y: 9.76 (m)
Time: 5.26 (s), x: -2.81 (m), y: 9.85 (m)
Time: 5.37 (s), x: -2.75 (m), y: 9.95 (m)
Time: 5.47 (s), x: -2.69 (m), y: 10.05 (m)
Time: 5.57 (s), x: -2.65 (m), y: 10.14 (m)
Time: 5.68 (s), x: -2.60 (m), y: 10.22 (m)
Time: 5.79 (s), x: -2.56 (m), y: 10.31 (m)
Time: 5.89 (s), x: -2.51 (m), y: 10.41 (m)
Time: 6.00 (s), x: -2.46 (m), y: 10.53 (m)
Time: 6.10 (s), x: -2.41 (m), y: 10.66 (m)
Time: 6.21 (s), x: -2.36 (m), y: 10.80 (m)
Time: 6.32 (s), x: -2.30 (m), y: 10.95 (m)
Time: 6.42 (s), x: -2.27 (m), y: 11.10 (m)
Time: 6.53 (s), x: -2.25 (m), y: 11.25 (m)
Time: 6.64 (s), x: -2.27 (m), y: 11.40 (m)
Time: 6.74 (s), x: -2.31 (m), y: 11.55 (m)
Time: 6.85 (s), x: -2.37 (m), y: 11.70 (m)
Time: 6.96 (s), x: -2.43 (m), y: 11.85 (m)
Time: 7.06 (s), x: -2.49 (m), y: 11.99 (m)
Time: 7.17 (s), x: -2.53 (m), y: 12.14 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 7.1720 (s)
Navigation metric: 0.5000
