🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w247.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_247.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.53 (s), x: -2.26 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.27 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.27 (m), y: 3.47 (m)
Time: 0.84 (s), x: -2.28 (m), y: 3.52 (m)
Time: 0.94 (s), x: -2.29 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.29 (m), y: 3.62 (m)
Time: 1.15 (s), x: -2.30 (m), y: 3.67 (m)
Time: 1.25 (s), x: -2.31 (m), y: 3.73 (m)
Time: 1.36 (s), x: -2.32 (m), y: 3.78 (m)
Time: 1.46 (s), x: -2.33 (m), y: 3.83 (m)
Time: 1.56 (s), x: -2.33 (m), y: 3.88 (m)
Time: 1.67 (s), x: -2.34 (m), y: 3.93 (m)
Time: 1.77 (s), x: -2.35 (m), y: 3.98 (m)
Time: 1.87 (s), x: -2.36 (m), y: 4.03 (m)
Time: 1.98 (s), x: -2.37 (m), y: 4.08 (m)
Time: 2.08 (s), x: -2.38 (m), y: 4.14 (m)
Time: 2.19 (s), x: -2.39 (m), y: 4.19 (m)
Time: 2.29 (s), x: -2.40 (m), y: 4.24 (m)
Time: 2.40 (s), x: -2.41 (m), y: 4.29 (m)
Time: 2.50 (s), x: -2.43 (m), y: 4.34 (m)
Time: 2.61 (s), x: -2.44 (m), y: 4.39 (m)
Time: 2.71 (s), x: -2.46 (m), y: 4.44 (m)
Time: 2.81 (s), x: -2.47 (m), y: 4.49 (m)
Time: 2.92 (s), x: -2.49 (m), y: 4.55 (m)
Time: 3.02 (s), x: -2.50 (m), y: 4.59 (m)
Time: 3.12 (s), x: -2.52 (m), y: 4.64 (m)
Time: 3.23 (s), x: -2.53 (m), y: 4.69 (m)
Time: 3.33 (s), x: -2.55 (m), y: 4.73 (m)
Time: 3.43 (s), x: -2.56 (m), y: 4.77 (m)
Time: 3.54 (s), x: -2.58 (m), y: 4.82 (m)
Time: 3.64 (s), x: -2.59 (m), y: 4.85 (m)
Time: 3.75 (s), x: -2.60 (m), y: 4.89 (m)
Time: 3.85 (s), x: -2.62 (m), y: 4.92 (m)
Time: 3.95 (s), x: -2.63 (m), y: 4.95 (m)
Time: 4.06 (s), x: -2.64 (m), y: 4.98 (m)
Time: 4.16 (s), x: -2.65 (m), y: 5.01 (m)
Time: 4.26 (s), x: -2.66 (m), y: 5.04 (m)
Time: 4.36 (s), x: -2.67 (m), y: 5.07 (m)
