🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w157.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_157.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.21 (s), x: -2.01 (m), y: 3.18 (m)
Time: 0.32 (s), x: -2.03 (m), y: 3.23 (m)
Time: 0.42 (s), x: -2.05 (m), y: 3.28 (m)
Time: 0.53 (s), x: -2.09 (m), y: 3.31 (m)
Time: 0.63 (s), x: -2.13 (m), y: 3.35 (m)
Time: 0.74 (s), x: -2.19 (m), y: 3.37 (m)
Time: 0.84 (s), x: -2.24 (m), y: 3.39 (m)
Time: 0.95 (s), x: -2.28 (m), y: 3.40 (m)
Time: 1.05 (s), x: -2.29 (m), y: 3.39 (m)
Time: 1.15 (s), x: -2.30 (m), y: 3.39 (m)
Time: 1.25 (s), x: -2.30 (m), y: 3.39 (m)
Time: 1.35 (s), x: -2.31 (m), y: 3.39 (m)
Time: 1.45 (s), x: -2.34 (m), y: 3.38 (m)
Time: 1.55 (s), x: -2.39 (m), y: 3.37 (m)
Time: 1.66 (s), x: -2.44 (m), y: 3.37 (m)
Time: 1.76 (s), x: -2.49 (m), y: 3.36 (m)
Time: 1.87 (s), x: -2.54 (m), y: 3.35 (m)
Time: 1.97 (s), x: -2.59 (m), y: 3.34 (m)
Time: 2.07 (s), x: -2.64 (m), y: 3.32 (m)
Time: 2.17 (s), x: -2.68 (m), y: 3.29 (m)
Time: 2.27 (s), x: -2.73 (m), y: 3.26 (m)
Time: 2.38 (s), x: -2.78 (m), y: 3.23 (m)
Time: 2.48 (s), x: -2.82 (m), y: 3.20 (m)
Time: 2.58 (s), x: -2.86 (m), y: 3.17 (m)
Time: 2.69 (s), x: -2.90 (m), y: 3.13 (m)
Time: 2.79 (s), x: -2.94 (m), y: 3.10 (m)
Time: 2.89 (s), x: -2.99 (m), y: 3.04 (m)
Time: 3.00 (s), x: -3.07 (m), y: 2.96 (m)
Time: 3.11 (s), x: -3.13 (m), y: 2.89 (m)
Time: 3.21 (s), x: -3.19 (m), y: 2.82 (m)
Time: 3.31 (s), x: -3.25 (m), y: 2.73 (m)
Time: 3.42 (s), x: -3.30 (m), y: 2.65 (m)
Time: 3.52 (s), x: -3.34 (m), y: 2.57 (m)
Time: 3.62 (s), x: -3.40 (m), y: 2.48 (m)
Time: 3.72 (s), x: -3.45 (m), y: 2.38 (m)
Time: 3.82 (s), x: -3.47 (m), y: 2.33 (m)
Time: 3.93 (s), x: -3.50 (m), y: 2.26 (m)
Time: 4.03 (s), x: -3.53 (m), y: 2.19 (m)
Time: 4.14 (s), x: -3.54 (m), y: 2.13 (m)
Time: 4.24 (s), x: -3.56 (m), y: 2.07 (m)
Time: 4.35 (s), x: -3.58 (m), y: 2.01 (m)
Time: 4.45 (s), x: -3.61 (m), y: 1.97 (m)
Time: 4.56 (s), x: -3.65 (m), y: 1.95 (m)
Time: 4.66 (s), x: -3.69 (m), y: 1.94 (m)
Time: 4.76 (s), x: -3.70 (m), y: 1.95 (m)
Time: 4.86 (s), x: -3.70 (m), y: 1.99 (m)
Time: 4.97 (s), x: -3.69 (m), y: 2.07 (m)
Time: 5.08 (s), x: -3.67 (m), y: 2.17 (m)
Time: 5.18 (s), x: -3.65 (m), y: 2.30 (m)
Time: 5.28 (s), x: -3.63 (m), y: 2.43 (m)
Time: 5.38 (s), x: -3.61 (m), y: 2.58 (m)
Time: 5.49 (s), x: -3.60 (m), y: 2.72 (m)
Time: 5.59 (s), x: -3.60 (m), y: 2.87 (m)
Time: 5.70 (s), x: -3.61 (m), y: 3.02 (m)
Time: 5.80 (s), x: -3.63 (m), y: 3.17 (m)
Time: 5.90 (s), x: -3.66 (m), y: 3.33 (m)
Time: 6.01 (s), x: -3.68 (m), y: 3.47 (m)
Time: 6.12 (s), x: -3.71 (m), y: 3.59 (m)
Time: 6.22 (s), x: -3.74 (m), y: 3.70 (m)
Time: 6.33 (s), x: -3.76 (m), y: 3.80 (m)
Time: 6.44 (s), x: -3.77 (m), y: 3.87 (m)
Time: 6.54 (s), x: -3.79 (m), y: 3.96 (m)
Time: 6.64 (s), x: -3.81 (m), y: 4.03 (m)
Time: 6.75 (s), x: -3.82 (m), y: 4.11 (m)
Time: 6.86 (s), x: -3.83 (m), y: 4.20 (m)
Time: 6.96 (s), x: -3.85 (m), y: 4.28 (m)
Time: 7.06 (s), x: -3.86 (m), y: 4.36 (m)
Time: 7.17 (s), x: -3.87 (m), y: 4.44 (m)
Time: 7.27 (s), x: -3.88 (m), y: 4.51 (m)
Time: 7.37 (s), x: -3.89 (m), y: 4.56 (m)
Time: 7.47 (s), x: -3.89 (m), y: 4.62 (m)
Time: 7.57 (s), x: -3.90 (m), y: 4.67 (m)
Time: 7.68 (s), x: -3.90 (m), y: 4.73 (m)
Time: 7.78 (s), x: -3.90 (m), y: 4.80 (m)
Time: 7.89 (s), x: -3.90 (m), y: 4.87 (m)
Time: 7.99 (s), x: -3.90 (m), y: 4.94 (m)
Time: 8.10 (s), x: -3.90 (m), y: 5.02 (m)
Time: 8.21 (s), x: -3.90 (m), y: 5.10 (m)
Time: 8.31 (s), x: -3.90 (m), y: 5.18 (m)
Time: 8.41 (s), x: -3.89 (m), y: 5.26 (m)
Time: 8.52 (s), x: -3.89 (m), y: 5.33 (m)
Time: 8.62 (s), x: -3.88 (m), y: 5.40 (m)
Time: 8.73 (s), x: -3.87 (m), y: 5.47 (m)
Time: 8.84 (s), x: -3.86 (m), y: 5.53 (m)
Time: 8.94 (s), x: -3.85 (m), y: 5.59 (m)
Time: 9.05 (s), x: -3.84 (m), y: 5.66 (m)
Time: 9.15 (s), x: -3.82 (m), y: 5.73 (m)
Time: 9.26 (s), x: -3.80 (m), y: 5.79 (m)
Time: 9.36 (s), x: -3.78 (m), y: 5.86 (m)
Time: 9.46 (s), x: -3.76 (m), y: 5.96 (m)
Time: 9.57 (s), x: -3.73 (m), y: 6.07 (m)
Time: 9.67 (s), x: -3.70 (m), y: 6.19 (m)
Time: 9.77 (s), x: -3.67 (m), y: 6.31 (m)
Time: 9.88 (s), x: -3.65 (m), y: 6.42 (m)
Time: 9.98 (s), x: -3.62 (m), y: 6.57 (m)
Time: 10.09 (s), x: -3.59 (m), y: 6.72 (m)
Time: 10.19 (s), x: -3.56 (m), y: 6.88 (m)
Time: 10.29 (s), x: -3.55 (m), y: 7.04 (m)
Time: 10.40 (s), x: -3.55 (m), y: 7.19 (m)
Time: 10.50 (s), x: -3.56 (m), y: 7.34 (m)
Time: 10.60 (s), x: -3.58 (m), y: 7.45 (m)
Time: 10.71 (s), x: -3.61 (m), y: 7.54 (m)
Time: 10.81 (s), x: -3.66 (m), y: 7.62 (m)
Time: 10.91 (s), x: -3.71 (m), y: 7.67 (m)
Time: 11.02 (s), x: -3.75 (m), y: 7.74 (m)
Time: 11.12 (s), x: -3.79 (m), y: 7.79 (m)
Time: 11.23 (s), x: -3.83 (m), y: 7.83 (m)
Time: 11.33 (s), x: -3.87 (m), y: 7.89 (m)
Time: 11.44 (s), x: -3.90 (m), y: 7.94 (m)
Time: 11.54 (s), x: -3.92 (m), y: 7.99 (m)
Time: 11.64 (s), x: -3.92 (m), y: 8.02 (m)
Time: 11.75 (s), x: -3.90 (m), y: 8.04 (m)
Time: 11.85 (s), x: -3.89 (m), y: 8.05 (m)
Time: 11.96 (s), x: -3.88 (m), y: 8.06 (m)
Time: 12.06 (s), x: -3.87 (m), y: 8.05 (m)
Time: 12.17 (s), x: -3.83 (m), y: 8.02 (m)
Time: 12.28 (s), x: -3.75 (m), y: 7.94 (m)
Time: 12.38 (s), x: -3.66 (m), y: 7.86 (m)
Time: 12.48 (s), x: -3.53 (m), y: 7.75 (m)
Time: 12.59 (s), x: -3.42 (m), y: 7.63 (m)
Time: 12.69 (s), x: -3.30 (m), y: 7.53 (m)
Time: 12.79 (s), x: -3.19 (m), y: 7.44 (m)
Time: 12.90 (s), x: -3.08 (m), y: 7.37 (m)
Time: 13.00 (s), x: -2.97 (m), y: 7.33 (m)
Time: 13.10 (s), x: -2.84 (m), y: 7.31 (m)
Time: 13.21 (s), x: -2.72 (m), y: 7.30 (m)
Time: 13.31 (s), x: -2.60 (m), y: 7.32 (m)
Time: 13.42 (s), x: -2.50 (m), y: 7.35 (m)
Time: 13.52 (s), x: -2.41 (m), y: 7.39 (m)
Time: 13.62 (s), x: -2.33 (m), y: 7.44 (m)
Time: 13.73 (s), x: -2.27 (m), y: 7.50 (m)
Time: 13.84 (s), x: -2.22 (m), y: 7.56 (m)
Time: 13.94 (s), x: -2.16 (m), y: 7.62 (m)
Time: 14.04 (s), x: -2.11 (m), y: 7.70 (m)
Time: 14.15 (s), x: -2.06 (m), y: 7.77 (m)
Time: 14.25 (s), x: -2.01 (m), y: 7.84 (m)
Time: 14.35 (s), x: -1.96 (m), y: 7.90 (m)
Time: 14.46 (s), x: -1.92 (m), y: 7.96 (m)
Time: 14.56 (s), x: -1.88 (m), y: 8.02 (m)
