🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w279.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_279.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.44 (s), x: -2.24 (m), y: 3.68 (m)
Time: 0.55 (s), x: -2.22 (m), y: 3.84 (m)
Time: 0.65 (s), x: -2.20 (m), y: 3.99 (m)
Time: 0.76 (s), x: -2.15 (m), y: 4.14 (m)
Time: 0.87 (s), x: -2.10 (m), y: 4.27 (m)
Time: 0.98 (s), x: -2.05 (m), y: 4.36 (m)
Time: 1.08 (s), x: -2.00 (m), y: 4.44 (m)
Time: 1.19 (s), x: -1.95 (m), y: 4.51 (m)
Time: 1.29 (s), x: -1.90 (m), y: 4.60 (m)
Time: 1.40 (s), x: -1.85 (m), y: 4.67 (m)
Time: 1.51 (s), x: -1.81 (m), y: 4.78 (m)
Time: 1.61 (s), x: -1.76 (m), y: 4.88 (m)
Time: 1.72 (s), x: -1.72 (m), y: 4.95 (m)
Time: 1.82 (s), x: -1.69 (m), y: 5.01 (m)
Time: 1.93 (s), x: -1.67 (m), y: 5.06 (m)
Time: 2.04 (s), x: -1.65 (m), y: 5.09 (m)
Time: 2.14 (s), x: -1.64 (m), y: 5.12 (m)
Time: 2.24 (s), x: -1.63 (m), y: 5.12 (m)
Time: 2.35 (s), x: -1.62 (m), y: 5.12 (m)
Time: 2.46 (s), x: -1.62 (m), y: 5.13 (m)
Time: 2.56 (s), x: -1.65 (m), y: 5.15 (m)
Time: 2.67 (s), x: -1.69 (m), y: 5.21 (m)
Time: 2.77 (s), x: -1.75 (m), y: 5.28 (m)
Time: 2.87 (s), x: -1.81 (m), y: 5.33 (m)
Time: 2.98 (s), x: -1.86 (m), y: 5.38 (m)
Time: 3.08 (s), x: -1.91 (m), y: 5.46 (m)
Time: 3.19 (s), x: -1.96 (m), y: 5.57 (m)
Time: 3.29 (s), x: -2.00 (m), y: 5.68 (m)
Time: 3.40 (s), x: -2.03 (m), y: 5.81 (m)
Time: 3.51 (s), x: -2.04 (m), y: 5.89 (m)
Time: 3.61 (s), x: -2.03 (m), y: 5.95 (m)
Time: 3.72 (s), x: -2.02 (m), y: 5.98 (m)
Time: 3.82 (s), x: -2.03 (m), y: 5.99 (m)
Time: 3.93 (s), x: -2.04 (m), y: 5.99 (m)
Time: 4.03 (s), x: -2.03 (m), y: 6.00 (m)
Time: 4.14 (s), x: -2.01 (m), y: 6.03 (m)
Time: 4.24 (s), x: -1.97 (m), y: 6.07 (m)
Time: 4.35 (s), x: -1.92 (m), y: 6.12 (m)
Time: 4.46 (s), x: -1.86 (m), y: 6.18 (m)
Time: 4.56 (s), x: -1.79 (m), y: 6.26 (m)
Time: 4.67 (s), x: -1.71 (m), y: 6.36 (m)
Time: 4.78 (s), x: -1.62 (m), y: 6.46 (m)
Time: 4.88 (s), x: -1.54 (m), y: 6.57 (m)
Time: 4.99 (s), x: -1.46 (m), y: 6.68 (m)
Time: 5.09 (s), x: -1.39 (m), y: 6.77 (m)
Time: 5.20 (s), x: -1.34 (m), y: 6.86 (m)
Time: 5.31 (s), x: -1.32 (m), y: 6.96 (m)
Time: 5.41 (s), x: -1.31 (m), y: 7.10 (m)
Time: 5.52 (s), x: -1.33 (m), y: 7.25 (m)
Time: 5.62 (s), x: -1.35 (m), y: 7.39 (m)
Time: 5.73 (s), x: -1.39 (m), y: 7.50 (m)
Time: 5.83 (s), x: -1.42 (m), y: 7.58 (m)
Time: 5.94 (s), x: -1.45 (m), y: 7.65 (m)
Time: 6.04 (s), x: -1.47 (m), y: 7.69 (m)
Time: 6.15 (s), x: -1.50 (m), y: 7.75 (m)
Time: 6.26 (s), x: -1.53 (m), y: 7.79 (m)
Time: 6.37 (s), x: -1.54 (m), y: 7.83 (m)
Time: 6.47 (s), x: -1.55 (m), y: 7.85 (m)
Time: 6.58 (s), x: -1.56 (m), y: 7.89 (m)
Time: 6.69 (s), x: -1.56 (m), y: 7.95 (m)
Time: 6.79 (s), x: -1.57 (m), y: 8.03 (m)
Time: 6.90 (s), x: -1.58 (m), y: 8.15 (m)
