🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w165.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_165.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.26 (m), y: 3.37 (m)
Time: 0.64 (s), x: -2.27 (m), y: 3.42 (m)
Time: 0.74 (s), x: -2.28 (m), y: 3.47 (m)
Time: 0.85 (s), x: -2.29 (m), y: 3.53 (m)
Time: 0.95 (s), x: -2.30 (m), y: 3.58 (m)
Time: 1.06 (s), x: -2.32 (m), y: 3.63 (m)
Time: 1.17 (s), x: -2.33 (m), y: 3.68 (m)
Time: 1.27 (s), x: -2.34 (m), y: 3.73 (m)
Time: 1.38 (s), x: -2.35 (m), y: 3.78 (m)
Time: 1.48 (s), x: -2.37 (m), y: 3.83 (m)
Time: 1.58 (s), x: -2.39 (m), y: 3.88 (m)
Time: 1.69 (s), x: -2.40 (m), y: 3.93 (m)
Time: 1.79 (s), x: -2.42 (m), y: 3.98 (m)
Time: 1.90 (s), x: -2.43 (m), y: 4.03 (m)
Time: 2.01 (s), x: -2.45 (m), y: 4.08 (m)
Time: 2.11 (s), x: -2.47 (m), y: 4.13 (m)
Time: 2.22 (s), x: -2.49 (m), y: 4.18 (m)
Time: 2.32 (s), x: -2.51 (m), y: 4.23 (m)
Time: 2.43 (s), x: -2.52 (m), y: 4.27 (m)
Time: 2.53 (s), x: -2.54 (m), y: 4.31 (m)
Time: 2.64 (s), x: -2.56 (m), y: 4.35 (m)
Time: 2.75 (s), x: -2.57 (m), y: 4.38 (m)
Time: 2.85 (s), x: -2.59 (m), y: 4.42 (m)
Time: 2.96 (s), x: -2.60 (m), y: 4.45 (m)
Time: 3.07 (s), x: -2.62 (m), y: 4.48 (m)
Time: 3.18 (s), x: -2.64 (m), y: 4.52 (m)
Time: 3.28 (s), x: -2.65 (m), y: 4.54 (m)
Time: 3.38 (s), x: -2.66 (m), y: 4.56 (m)
Time: 3.49 (s), x: -2.68 (m), y: 4.59 (m)
Time: 3.59 (s), x: -2.69 (m), y: 4.61 (m)
Time: 3.70 (s), x: -2.70 (m), y: 4.62 (m)
Time: 3.81 (s), x: -2.71 (m), y: 4.64 (m)
Time: 3.92 (s), x: -2.72 (m), y: 4.66 (m)
Time: 4.02 (s), x: -2.73 (m), y: 4.67 (m)
Time: 4.13 (s), x: -2.74 (m), y: 4.69 (m)
Time: 4.23 (s), x: -2.76 (m), y: 4.70 (m)
Time: 4.34 (s), x: -2.77 (m), y: 4.72 (m)
Time: 4.44 (s), x: -2.78 (m), y: 4.73 (m)
Time: 4.55 (s), x: -2.79 (m), y: 4.75 (m)
Time: 4.66 (s), x: -2.80 (m), y: 4.75 (m)
Time: 4.76 (s), x: -2.80 (m), y: 4.76 (m)
Time: 4.87 (s), x: -2.81 (m), y: 4.77 (m)
Time: 4.97 (s), x: -2.82 (m), y: 4.78 (m)
Time: 5.08 (s), x: -2.82 (m), y: 4.79 (m)
Time: 5.19 (s), x: -2.83 (m), y: 4.80 (m)
Time: 5.29 (s), x: -2.84 (m), y: 4.81 (m)
Time: 5.40 (s), x: -2.84 (m), y: 4.82 (m)
Time: 5.50 (s), x: -2.85 (m), y: 4.83 (m)
Time: 5.61 (s), x: -2.85 (m), y: 4.84 (m)
Time: 5.72 (s), x: -2.86 (m), y: 4.85 (m)
Time: 5.82 (s), x: -2.87 (m), y: 4.85 (m)
Time: 5.93 (s), x: -2.87 (m), y: 4.86 (m)
Time: 6.04 (s), x: -2.87 (m), y: 4.87 (m)
Time: 6.15 (s), x: -2.87 (m), y: 4.87 (m)
Time: 6.25 (s), x: -2.87 (m), y: 4.88 (m)
Time: 6.35 (s), x: -2.87 (m), y: 4.88 (m)
Time: 6.45 (s), x: -2.87 (m), y: 4.89 (m)
Time: 6.56 (s), x: -2.87 (m), y: 4.89 (m)
Time: 6.67 (s), x: -2.88 (m), y: 4.90 (m)
Time: 6.77 (s), x: -2.88 (m), y: 4.90 (m)
Time: 6.87 (s), x: -2.89 (m), y: 4.91 (m)
Time: 6.98 (s), x: -2.91 (m), y: 4.92 (m)
Time: 7.09 (s), x: -2.94 (m), y: 4.94 (m)
Time: 7.19 (s), x: -2.98 (m), y: 4.97 (m)
Time: 7.30 (s), x: -3.02 (m), y: 5.00 (m)
Time: 7.41 (s), x: -3.06 (m), y: 5.04 (m)
Time: 7.51 (s), x: -3.10 (m), y: 5.07 (m)
Time: 7.61 (s), x: -3.13 (m), y: 5.09 (m)
Time: 7.71 (s), x: -3.14 (m), y: 5.11 (m)
Time: 7.82 (s), x: -3.16 (m), y: 5.12 (m)
Time: 7.93 (s), x: -3.17 (m), y: 5.13 (m)
Time: 8.03 (s), x: -3.19 (m), y: 5.14 (m)
Time: 8.14 (s), x: -3.19 (m), y: 5.14 (m)
Time: 8.25 (s), x: -3.17 (m), y: 5.13 (m)
Time: 8.35 (s), x: -3.17 (m), y: 5.12 (m)
Time: 8.46 (s), x: -3.17 (m), y: 5.12 (m)
Time: 8.57 (s), x: -3.14 (m), y: 5.09 (m)
Time: 8.67 (s), x: -3.11 (m), y: 5.06 (m)
Time: 8.77 (s), x: -3.10 (m), y: 5.05 (m)
Time: 8.88 (s), x: -3.10 (m), y: 5.05 (m)
Time: 8.99 (s), x: -3.10 (m), y: 5.07 (m)
Time: 9.09 (s), x: -3.11 (m), y: 5.10 (m)
Time: 9.20 (s), x: -3.13 (m), y: 5.13 (m)
Time: 9.30 (s), x: -3.14 (m), y: 5.14 (m)
Time: 9.40 (s), x: -3.14 (m), y: 5.14 (m)
Time: 9.51 (s), x: -3.14 (m), y: 5.12 (m)
Time: 9.61 (s), x: -3.14 (m), y: 5.09 (m)
Time: 9.72 (s), x: -3.13 (m), y: 5.06 (m)
Time: 9.83 (s), x: -3.13 (m), y: 5.05 (m)
Time: 9.93 (s), x: -3.13 (m), y: 5.04 (m)
Time: 10.04 (s), x: -3.12 (m), y: 5.03 (m)
Time: 10.14 (s), x: -3.12 (m), y: 5.03 (m)
Time: 10.25 (s), x: -3.13 (m), y: 5.03 (m)
Time: 10.35 (s), x: -3.13 (m), y: 5.04 (m)
Time: 10.45 (s), x: -3.14 (m), y: 5.06 (m)
Time: 10.56 (s), x: -3.15 (m), y: 5.08 (m)
Time: 10.66 (s), x: -3.15 (m), y: 5.11 (m)
Time: 10.77 (s), x: -3.15 (m), y: 5.14 (m)
Time: 10.87 (s), x: -3.15 (m), y: 5.19 (m)
Time: 10.97 (s), x: -3.14 (m), y: 5.24 (m)
Time: 11.08 (s), x: -3.14 (m), y: 5.30 (m)
Time: 11.19 (s), x: -3.14 (m), y: 5.35 (m)
Time: 11.29 (s), x: -3.14 (m), y: 5.41 (m)
Time: 11.39 (s), x: -3.14 (m), y: 5.46 (m)
Time: 11.50 (s), x: -3.13 (m), y: 5.50 (m)
Time: 11.60 (s), x: -3.13 (m), y: 5.55 (m)
Time: 11.70 (s), x: -3.13 (m), y: 5.61 (m)
Time: 11.81 (s), x: -3.12 (m), y: 5.66 (m)
Time: 11.91 (s), x: -3.12 (m), y: 5.71 (m)
Time: 12.01 (s), x: -3.11 (m), y: 5.76 (m)
Time: 12.12 (s), x: -3.11 (m), y: 5.82 (m)
Time: 12.23 (s), x: -3.10 (m), y: 5.87 (m)
Time: 12.34 (s), x: -3.10 (m), y: 5.93 (m)
Time: 12.44 (s), x: -3.10 (m), y: 5.98 (m)
Time: 12.54 (s), x: -3.09 (m), y: 6.02 (m)
Time: 12.64 (s), x: -3.09 (m), y: 6.08 (m)
Time: 12.74 (s), x: -3.09 (m), y: 6.13 (m)
Time: 12.84 (s), x: -3.09 (m), y: 6.18 (m)
Time: 12.94 (s), x: -3.09 (m), y: 6.23 (m)
Time: 13.05 (s), x: -3.08 (m), y: 6.28 (m)
Time: 13.15 (s), x: -3.08 (m), y: 6.33 (m)
Time: 13.26 (s), x: -3.08 (m), y: 6.39 (m)
Time: 13.37 (s), x: -3.08 (m), y: 6.44 (m)
Time: 13.47 (s), x: -3.08 (m), y: 6.49 (m)
Time: 13.57 (s), x: -3.08 (m), y: 6.55 (m)
Time: 13.67 (s), x: -3.08 (m), y: 6.59 (m)
Time: 13.78 (s), x: -3.08 (m), y: 6.65 (m)
Time: 13.89 (s), x: -3.08 (m), y: 6.70 (m)
Time: 13.99 (s), x: -3.08 (m), y: 6.75 (m)
Time: 14.10 (s), x: -3.08 (m), y: 6.81 (m)
Time: 14.20 (s), x: -3.08 (m), y: 6.86 (m)
Time: 14.30 (s), x: -3.08 (m), y: 6.91 (m)
Time: 14.40 (s), x: -3.08 (m), y: 6.96 (m)
Time: 14.50 (s), x: -3.09 (m), y: 7.01 (m)
Time: 14.60 (s), x: -3.09 (m), y: 7.06 (m)
Time: 14.70 (s), x: -3.09 (m), y: 7.11 (m)
Time: 14.81 (s), x: -3.09 (m), y: 7.16 (m)
Time: 14.91 (s), x: -3.10 (m), y: 7.21 (m)
Time: 15.01 (s), x: -3.10 (m), y: 7.26 (m)
Time: 15.11 (s), x: -3.10 (m), y: 7.31 (m)
Time: 15.21 (s), x: -3.10 (m), y: 7.36 (m)
Time: 15.32 (s), x: -3.11 (m), y: 7.42 (m)
Time: 15.42 (s), x: -3.11 (m), y: 7.47 (m)
Time: 15.52 (s), x: -3.11 (m), y: 7.52 (m)
Time: 15.63 (s), x: -3.11 (m), y: 7.57 (m)
Time: 15.73 (s), x: -3.12 (m), y: 7.62 (m)
Time: 15.83 (s), x: -3.12 (m), y: 7.67 (m)
