🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w267.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_267.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.33 (m)
Time: 0.31 (s), x: -2.25 (m), y: 3.44 (m)
Time: 0.42 (s), x: -2.26 (m), y: 3.57 (m)
Time: 0.53 (s), x: -2.27 (m), y: 3.69 (m)
Time: 0.63 (s), x: -2.29 (m), y: 3.80 (m)
Time: 0.74 (s), x: -2.31 (m), y: 3.89 (m)
Time: 0.85 (s), x: -2.35 (m), y: 3.97 (m)
Time: 0.95 (s), x: -2.38 (m), y: 4.02 (m)
Time: 1.05 (s), x: -2.42 (m), y: 4.06 (m)
Time: 1.16 (s), x: -2.48 (m), y: 4.12 (m)
Time: 1.27 (s), x: -2.58 (m), y: 4.20 (m)
Time: 1.37 (s), x: -2.67 (m), y: 4.29 (m)
Time: 1.47 (s), x: -2.78 (m), y: 4.39 (m)
Time: 1.58 (s), x: -2.89 (m), y: 4.49 (m)
Time: 1.68 (s), x: -2.99 (m), y: 4.60 (m)
Time: 1.79 (s), x: -3.09 (m), y: 4.73 (m)
Time: 1.89 (s), x: -3.15 (m), y: 4.85 (m)
Time: 1.99 (s), x: -3.17 (m), y: 4.94 (m)
Time: 2.10 (s), x: -3.19 (m), y: 5.00 (m)
Time: 2.21 (s), x: -3.20 (m), y: 5.03 (m)
Time: 2.31 (s), x: -3.21 (m), y: 5.03 (m)
Time: 2.42 (s), x: -3.23 (m), y: 5.02 (m)
Time: 2.52 (s), x: -3.24 (m), y: 5.01 (m)
Time: 2.63 (s), x: -3.23 (m), y: 5.02 (m)
Time: 2.74 (s), x: -3.21 (m), y: 5.05 (m)
Time: 2.84 (s), x: -3.19 (m), y: 5.08 (m)
Time: 2.95 (s), x: -3.16 (m), y: 5.11 (m)
Time: 3.05 (s), x: -3.14 (m), y: 5.16 (m)
Time: 3.16 (s), x: -3.10 (m), y: 5.23 (m)
Time: 3.27 (s), x: -3.07 (m), y: 5.31 (m)
Time: 3.37 (s), x: -3.04 (m), y: 5.38 (m)
Time: 3.48 (s), x: -3.03 (m), y: 5.42 (m)
Time: 3.58 (s), x: -3.03 (m), y: 5.44 (m)
Time: 3.68 (s), x: -3.03 (m), y: 5.43 (m)
Time: 3.79 (s), x: -3.04 (m), y: 5.42 (m)
Time: 3.90 (s), x: -3.04 (m), y: 5.38 (m)
Time: 4.00 (s), x: -3.03 (m), y: 5.34 (m)
Time: 4.11 (s), x: -3.03 (m), y: 5.31 (m)
Time: 4.21 (s), x: -3.02 (m), y: 5.29 (m)
Time: 4.32 (s), x: -3.03 (m), y: 5.30 (m)
Time: 4.42 (s), x: -3.04 (m), y: 5.31 (m)
Time: 4.53 (s), x: -3.05 (m), y: 5.33 (m)
Time: 4.64 (s), x: -3.07 (m), y: 5.37 (m)
Time: 4.75 (s), x: -3.10 (m), y: 5.43 (m)
Time: 4.85 (s), x: -3.13 (m), y: 5.49 (m)
