🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w62.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_62.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -1.99 (m), y: 2.89 (m)
Time: 0.12 (s), x: -1.97 (m), y: 2.85 (m)
Time: 0.23 (s), x: -1.94 (m), y: 2.80 (m)
Time: 0.33 (s), x: -1.90 (m), y: 2.75 (m)
Time: 0.44 (s), x: -1.86 (m), y: 2.70 (m)
Time: 0.54 (s), x: -1.81 (m), y: 2.66 (m)
Time: 0.65 (s), x: -1.77 (m), y: 2.62 (m)
Time: 0.76 (s), x: -1.77 (m), y: 2.59 (m)
Time: 0.86 (s), x: -1.81 (m), y: 2.56 (m)
Time: 0.97 (s), x: -1.88 (m), y: 2.52 (m)
Time: 1.07 (s), x: -1.95 (m), y: 2.49 (m)
Time: 1.18 (s), x: -2.05 (m), y: 2.43 (m)
Time: 1.29 (s), x: -2.15 (m), y: 2.38 (m)
Time: 1.40 (s), x: -2.24 (m), y: 2.34 (m)
Time: 1.51 (s), x: -2.31 (m), y: 2.32 (m)
Time: 1.61 (s), x: -2.33 (m), y: 2.32 (m)
Time: 1.71 (s), x: -2.30 (m), y: 2.32 (m)
Time: 1.81 (s), x: -2.27 (m), y: 2.33 (m)
Time: 1.92 (s), x: -2.22 (m), y: 2.34 (m)
Time: 2.03 (s), x: -2.16 (m), y: 2.35 (m)
Time: 2.14 (s), x: -2.08 (m), y: 2.37 (m)
Time: 2.24 (s), x: -2.01 (m), y: 2.38 (m)
Time: 2.35 (s), x: -1.94 (m), y: 2.40 (m)
Time: 2.45 (s), x: -1.85 (m), y: 2.40 (m)
Time: 2.55 (s), x: -1.76 (m), y: 2.41 (m)
Time: 2.66 (s), x: -1.68 (m), y: 2.41 (m)
Time: 2.77 (s), x: -1.59 (m), y: 2.41 (m)
Time: 2.87 (s), x: -1.52 (m), y: 2.41 (m)
Time: 2.97 (s), x: -1.46 (m), y: 2.41 (m)
Time: 3.08 (s), x: -1.40 (m), y: 2.41 (m)
Time: 3.18 (s), x: -1.37 (m), y: 2.42 (m)
Time: 3.29 (s), x: -1.38 (m), y: 2.43 (m)
Time: 3.39 (s), x: -1.43 (m), y: 2.43 (m)
Time: 3.50 (s), x: -1.50 (m), y: 2.44 (m)
Time: 3.60 (s), x: -1.60 (m), y: 2.45 (m)
