🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w72.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_72.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.13 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.23 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.36 (m)
Time: 0.33 (s), x: -2.00 (m), y: 3.48 (m)
Time: 0.43 (s), x: -2.01 (m), y: 3.62 (m)
Time: 0.54 (s), x: -2.03 (m), y: 3.77 (m)
Time: 0.64 (s), x: -2.08 (m), y: 3.94 (m)
Time: 0.74 (s), x: -2.16 (m), y: 4.08 (m)
Time: 0.85 (s), x: -2.24 (m), y: 4.21 (m)
Time: 0.95 (s), x: -2.31 (m), y: 4.32 (m)
Time: 1.06 (s), x: -2.36 (m), y: 4.41 (m)
Time: 1.16 (s), x: -2.38 (m), y: 4.49 (m)
Time: 1.28 (s), x: -2.39 (m), y: 4.55 (m)
Time: 1.38 (s), x: -2.39 (m), y: 4.56 (m)
Time: 1.48 (s), x: -2.38 (m), y: 4.54 (m)
Time: 1.60 (s), x: -2.37 (m), y: 4.48 (m)
Time: 1.70 (s), x: -2.35 (m), y: 4.37 (m)
Time: 1.80 (s), x: -2.32 (m), y: 4.24 (m)
Time: 1.91 (s), x: -2.28 (m), y: 4.07 (m)
Time: 2.01 (s), x: -2.24 (m), y: 3.89 (m)
Time: 2.11 (s), x: -2.22 (m), y: 3.76 (m)
Time: 2.22 (s), x: -2.20 (m), y: 3.67 (m)
Time: 2.33 (s), x: -2.19 (m), y: 3.60 (m)
Time: 2.43 (s), x: -2.18 (m), y: 3.59 (m)
Time: 2.54 (s), x: -2.19 (m), y: 3.61 (m)
Time: 2.64 (s), x: -2.19 (m), y: 3.65 (m)
Time: 2.74 (s), x: -2.21 (m), y: 3.73 (m)
Time: 2.84 (s), x: -2.22 (m), y: 3.81 (m)
Time: 2.95 (s), x: -2.23 (m), y: 3.91 (m)
Time: 3.05 (s), x: -2.23 (m), y: 4.01 (m)
Time: 3.16 (s), x: -2.23 (m), y: 4.09 (m)
Time: 3.27 (s), x: -2.22 (m), y: 4.11 (m)
Time: 3.37 (s), x: -2.23 (m), y: 4.09 (m)
Time: 3.47 (s), x: -2.23 (m), y: 4.07 (m)
Time: 3.58 (s), x: -2.23 (m), y: 4.05 (m)
Time: 3.68 (s), x: -2.24 (m), y: 4.04 (m)
Time: 3.79 (s), x: -2.23 (m), y: 4.06 (m)
Time: 3.90 (s), x: -2.23 (m), y: 4.12 (m)
Time: 4.00 (s), x: -2.22 (m), y: 4.22 (m)
Time: 4.11 (s), x: -2.21 (m), y: 4.31 (m)
Time: 4.21 (s), x: -2.21 (m), y: 4.39 (m)
Time: 4.31 (s), x: -2.20 (m), y: 4.45 (m)
Time: 4.42 (s), x: -2.19 (m), y: 4.50 (m)
Time: 4.52 (s), x: -2.19 (m), y: 4.53 (m)
Time: 4.62 (s), x: -2.19 (m), y: 4.53 (m)
Time: 4.73 (s), x: -2.20 (m), y: 4.49 (m)
Time: 4.83 (s), x: -2.20 (m), y: 4.45 (m)
Time: 4.95 (s), x: -2.21 (m), y: 4.45 (m)
Time: 5.05 (s), x: -2.20 (m), y: 4.49 (m)
Time: 5.17 (s), x: -2.18 (m), y: 4.56 (m)
Time: 5.27 (s), x: -2.17 (m), y: 4.62 (m)
Time: 5.38 (s), x: -2.16 (m), y: 4.68 (m)
Time: 5.49 (s), x: -2.14 (m), y: 4.73 (m)
Time: 5.59 (s), x: -2.13 (m), y: 4.78 (m)
Time: 5.69 (s), x: -2.12 (m), y: 4.81 (m)
Time: 5.80 (s), x: -2.12 (m), y: 4.83 (m)
Time: 5.90 (s), x: -2.12 (m), y: 4.84 (m)
Time: 6.01 (s), x: -2.12 (m), y: 4.84 (m)
Time: 6.11 (s), x: -2.12 (m), y: 4.83 (m)
Time: 6.22 (s), x: -2.12 (m), y: 4.82 (m)
Time: 6.33 (s), x: -2.12 (m), y: 4.80 (m)
Time: 6.43 (s), x: -2.12 (m), y: 4.79 (m)
Time: 6.53 (s), x: -2.10 (m), y: 4.80 (m)
Time: 6.64 (s), x: -2.08 (m), y: 4.86 (m)
Time: 6.74 (s), x: -2.06 (m), y: 4.92 (m)
Time: 6.85 (s), x: -2.04 (m), y: 4.99 (m)
Time: 6.96 (s), x: -2.00 (m), y: 5.08 (m)
Time: 7.06 (s), x: -1.96 (m), y: 5.17 (m)
Time: 7.17 (s), x: -1.93 (m), y: 5.25 (m)
Time: 7.27 (s), x: -1.89 (m), y: 5.33 (m)
Time: 7.38 (s), x: -1.85 (m), y: 5.41 (m)
Time: 7.48 (s), x: -1.81 (m), y: 5.48 (m)
Time: 7.58 (s), x: -1.78 (m), y: 5.53 (m)
Time: 7.69 (s), x: -1.76 (m), y: 5.57 (m)
Time: 7.79 (s), x: -1.74 (m), y: 5.62 (m)
Time: 7.89 (s), x: -1.72 (m), y: 5.67 (m)
Time: 8.00 (s), x: -1.70 (m), y: 5.71 (m)
Time: 8.11 (s), x: -1.68 (m), y: 5.76 (m)
Time: 8.22 (s), x: -1.68 (m), y: 5.76 (m)
Time: 8.32 (s), x: -1.69 (m), y: 5.74 (m)
Time: 8.43 (s), x: -1.71 (m), y: 5.69 (m)
Time: 8.55 (s), x: -1.76 (m), y: 5.60 (m)
Time: 8.65 (s), x: -1.81 (m), y: 5.49 (m)
Time: 8.75 (s), x: -1.87 (m), y: 5.36 (m)
Time: 8.85 (s), x: -1.93 (m), y: 5.23 (m)
Time: 8.96 (s), x: -1.99 (m), y: 5.08 (m)
Time: 9.06 (s), x: -2.04 (m), y: 4.94 (m)
Time: 9.16 (s), x: -2.10 (m), y: 4.79 (m)
Time: 9.27 (s), x: -2.15 (m), y: 4.68 (m)
Time: 9.37 (s), x: -2.17 (m), y: 4.62 (m)
Time: 9.48 (s), x: -2.18 (m), y: 4.61 (m)
Time: 9.59 (s), x: -2.17 (m), y: 4.64 (m)
Time: 9.69 (s), x: -2.14 (m), y: 4.70 (m)
Time: 9.79 (s), x: -2.11 (m), y: 4.76 (m)
Time: 9.89 (s), x: -2.08 (m), y: 4.83 (m)
Time: 10.00 (s), x: -2.02 (m), y: 4.91 (m)
Time: 10.11 (s), x: -1.98 (m), y: 4.98 (m)
Time: 10.21 (s), x: -1.92 (m), y: 5.05 (m)
Time: 10.32 (s), x: -1.88 (m), y: 5.11 (m)
Time: 10.42 (s), x: -1.82 (m), y: 5.18 (m)
Time: 10.52 (s), x: -1.78 (m), y: 5.24 (m)
Time: 10.62 (s), x: -1.74 (m), y: 5.28 (m)
Time: 10.72 (s), x: -1.71 (m), y: 5.32 (m)
Time: 10.83 (s), x: -1.67 (m), y: 5.37 (m)
Time: 10.93 (s), x: -1.63 (m), y: 5.41 (m)
Time: 11.03 (s), x: -1.60 (m), y: 5.45 (m)
Time: 11.14 (s), x: -1.57 (m), y: 5.48 (m)
