🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w268.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_268.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.66 (m)
Time: 0.52 (s), x: -2.26 (m), y: 3.81 (m)
Time: 0.62 (s), x: -2.27 (m), y: 3.97 (m)
Time: 0.73 (s), x: -2.28 (m), y: 4.12 (m)
Time: 0.83 (s), x: -2.28 (m), y: 4.28 (m)
Time: 0.93 (s), x: -2.29 (m), y: 4.43 (m)
Time: 1.03 (s), x: -2.29 (m), y: 4.59 (m)
Time: 1.13 (s), x: -2.28 (m), y: 4.74 (m)
Time: 1.24 (s), x: -2.25 (m), y: 4.89 (m)
Time: 1.34 (s), x: -2.20 (m), y: 5.03 (m)
Time: 1.44 (s), x: -2.15 (m), y: 5.17 (m)
Time: 1.54 (s), x: -2.09 (m), y: 5.29 (m)
Time: 1.64 (s), x: -2.03 (m), y: 5.42 (m)
Time: 1.75 (s), x: -1.96 (m), y: 5.56 (m)
Time: 1.85 (s), x: -1.91 (m), y: 5.67 (m)
Time: 1.96 (s), x: -1.88 (m), y: 5.75 (m)
Time: 2.06 (s), x: -1.86 (m), y: 5.79 (m)
Time: 2.16 (s), x: -1.86 (m), y: 5.79 (m)
Time: 2.26 (s), x: -1.87 (m), y: 5.77 (m)
Time: 2.37 (s), x: -1.88 (m), y: 5.75 (m)
Time: 2.47 (s), x: -1.88 (m), y: 5.73 (m)
Time: 2.57 (s), x: -1.87 (m), y: 5.72 (m)
Time: 2.68 (s), x: -1.87 (m), y: 5.75 (m)
Time: 2.78 (s), x: -1.87 (m), y: 5.79 (m)
Time: 2.88 (s), x: -1.87 (m), y: 5.81 (m)
Time: 2.98 (s), x: -1.86 (m), y: 5.79 (m)
Time: 3.08 (s), x: -1.86 (m), y: 5.77 (m)
Time: 3.18 (s), x: -1.86 (m), y: 5.76 (m)
Time: 3.28 (s), x: -1.86 (m), y: 5.76 (m)
Time: 3.38 (s), x: -1.86 (m), y: 5.78 (m)
Time: 3.49 (s), x: -1.86 (m), y: 5.83 (m)
Time: 3.60 (s), x: -1.86 (m), y: 5.90 (m)
Time: 3.71 (s), x: -1.86 (m), y: 6.01 (m)
Time: 3.82 (s), x: -1.87 (m), y: 6.17 (m)
Time: 3.93 (s), x: -1.87 (m), y: 6.32 (m)
Time: 4.03 (s), x: -1.88 (m), y: 6.48 (m)
Time: 4.14 (s), x: -1.91 (m), y: 6.63 (m)
Time: 4.24 (s), x: -1.93 (m), y: 6.75 (m)
Time: 4.34 (s), x: -1.95 (m), y: 6.86 (m)
Time: 4.44 (s), x: -1.96 (m), y: 6.99 (m)
Time: 4.55 (s), x: -1.97 (m), y: 7.13 (m)
Time: 4.65 (s), x: -1.96 (m), y: 7.28 (m)
Time: 4.76 (s), x: -1.94 (m), y: 7.41 (m)
Time: 4.86 (s), x: -1.93 (m), y: 7.51 (m)
Time: 4.96 (s), x: -1.92 (m), y: 7.59 (m)
Time: 5.07 (s), x: -1.92 (m), y: 7.68 (m)
Time: 5.17 (s), x: -1.92 (m), y: 7.79 (m)
Time: 5.27 (s), x: -1.93 (m), y: 7.90 (m)
Time: 5.38 (s), x: -1.96 (m), y: 8.01 (m)
Time: 5.48 (s), x: -2.00 (m), y: 8.08 (m)
Time: 5.59 (s), x: -2.07 (m), y: 8.16 (m)
Time: 5.69 (s), x: -2.14 (m), y: 8.23 (m)
Time: 5.80 (s), x: -2.24 (m), y: 8.32 (m)
Time: 5.90 (s), x: -2.36 (m), y: 8.42 (m)
Time: 6.01 (s), x: -2.48 (m), y: 8.53 (m)
Time: 6.11 (s), x: -2.60 (m), y: 8.62 (m)
Time: 6.21 (s), x: -2.72 (m), y: 8.72 (m)
Time: 6.32 (s), x: -2.83 (m), y: 8.83 (m)
Time: 6.43 (s), x: -2.93 (m), y: 8.95 (m)
Time: 6.53 (s), x: -3.00 (m), y: 9.08 (m)
Time: 6.64 (s), x: -3.03 (m), y: 9.18 (m)
Time: 6.75 (s), x: -3.04 (m), y: 9.25 (m)
Time: 6.85 (s), x: -3.04 (m), y: 9.31 (m)
Time: 6.95 (s), x: -3.03 (m), y: 9.35 (m)
Time: 7.05 (s), x: -3.02 (m), y: 9.38 (m)
Time: 7.16 (s), x: -3.03 (m), y: 9.40 (m)
Time: 7.26 (s), x: -3.04 (m), y: 9.41 (m)
Time: 7.36 (s), x: -3.06 (m), y: 9.42 (m)
Time: 7.46 (s), x: -3.08 (m), y: 9.42 (m)
Time: 7.57 (s), x: -3.09 (m), y: 9.42 (m)
Time: 7.68 (s), x: -3.09 (m), y: 9.42 (m)
Time: 7.79 (s), x: -3.09 (m), y: 9.42 (m)
Time: 7.90 (s), x: -3.10 (m), y: 9.42 (m)
Time: 8.00 (s), x: -3.12 (m), y: 9.42 (m)
Time: 8.11 (s), x: -3.14 (m), y: 9.42 (m)
Time: 8.22 (s), x: -3.16 (m), y: 9.42 (m)
Time: 8.32 (s), x: -3.16 (m), y: 9.42 (m)
Time: 8.43 (s), x: -3.16 (m), y: 9.42 (m)
Time: 8.54 (s), x: -3.17 (m), y: 9.42 (m)
Time: 8.64 (s), x: -3.18 (m), y: 9.41 (m)
Time: 8.75 (s), x: -3.19 (m), y: 9.41 (m)
Time: 8.86 (s), x: -3.19 (m), y: 9.41 (m)
Time: 8.96 (s), x: -3.21 (m), y: 9.40 (m)
Time: 9.07 (s), x: -3.22 (m), y: 9.39 (m)
Time: 9.18 (s), x: -3.22 (m), y: 9.39 (m)
Time: 9.28 (s), x: -3.22 (m), y: 9.39 (m)
