🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w273.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_273.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.68 (m)
Time: 0.53 (s), x: -2.22 (m), y: 3.83 (m)
Time: 0.64 (s), x: -2.18 (m), y: 3.97 (m)
Time: 0.74 (s), x: -2.14 (m), y: 4.08 (m)
Time: 0.84 (s), x: -2.10 (m), y: 4.14 (m)
Time: 0.95 (s), x: -2.08 (m), y: 4.19 (m)
Time: 1.05 (s), x: -2.05 (m), y: 4.22 (m)
Time: 1.15 (s), x: -2.04 (m), y: 4.26 (m)
Time: 1.25 (s), x: -2.02 (m), y: 4.29 (m)
Time: 1.36 (s), x: -2.01 (m), y: 4.31 (m)
Time: 1.47 (s), x: -1.99 (m), y: 4.33 (m)
Time: 1.57 (s), x: -1.97 (m), y: 4.34 (m)
Time: 1.68 (s), x: -1.95 (m), y: 4.36 (m)
Time: 1.78 (s), x: -1.94 (m), y: 4.37 (m)
Time: 1.88 (s), x: -1.92 (m), y: 4.39 (m)
Time: 1.99 (s), x: -1.90 (m), y: 4.41 (m)
Time: 2.09 (s), x: -1.89 (m), y: 4.44 (m)
Time: 2.19 (s), x: -1.90 (m), y: 4.48 (m)
Time: 2.30 (s), x: -1.90 (m), y: 4.52 (m)
Time: 2.40 (s), x: -1.90 (m), y: 4.56 (m)
Time: 2.50 (s), x: -1.91 (m), y: 4.59 (m)
Time: 2.61 (s), x: -1.91 (m), y: 4.60 (m)
Time: 2.71 (s), x: -1.91 (m), y: 4.60 (m)
Time: 2.81 (s), x: -1.91 (m), y: 4.60 (m)
Time: 2.92 (s), x: -1.90 (m), y: 4.60 (m)
Time: 3.02 (s), x: -1.89 (m), y: 4.60 (m)
Time: 3.12 (s), x: -1.87 (m), y: 4.59 (m)
Time: 3.23 (s), x: -1.84 (m), y: 4.58 (m)
Time: 3.33 (s), x: -1.82 (m), y: 4.57 (m)
Time: 3.44 (s), x: -1.81 (m), y: 4.56 (m)
Time: 3.54 (s), x: -1.79 (m), y: 4.55 (m)
Time: 3.64 (s), x: -1.77 (m), y: 4.55 (m)
Time: 3.75 (s), x: -1.75 (m), y: 4.55 (m)
Time: 3.86 (s), x: -1.74 (m), y: 4.56 (m)
Time: 3.96 (s), x: -1.74 (m), y: 4.56 (m)
Time: 4.07 (s), x: -1.77 (m), y: 4.56 (m)
Time: 4.17 (s), x: -1.82 (m), y: 4.56 (m)
Time: 4.28 (s), x: -1.91 (m), y: 4.57 (m)
Time: 4.38 (s), x: -2.03 (m), y: 4.59 (m)
Time: 4.48 (s), x: -2.11 (m), y: 4.60 (m)
Time: 4.58 (s), x: -2.16 (m), y: 4.60 (m)
Time: 4.68 (s), x: -2.15 (m), y: 4.60 (m)
Time: 4.79 (s), x: -2.14 (m), y: 4.61 (m)
Time: 4.89 (s), x: -2.14 (m), y: 4.61 (m)
Time: 4.99 (s), x: -2.12 (m), y: 4.61 (m)
Time: 5.09 (s), x: -2.10 (m), y: 4.62 (m)
Time: 5.20 (s), x: -2.08 (m), y: 4.64 (m)
Time: 5.30 (s), x: -2.06 (m), y: 4.66 (m)
Time: 5.40 (s), x: -2.04 (m), y: 4.67 (m)
Time: 5.50 (s), x: -2.02 (m), y: 4.67 (m)
Time: 5.61 (s), x: -2.00 (m), y: 4.68 (m)
Time: 5.71 (s), x: -1.97 (m), y: 4.69 (m)
Time: 5.81 (s), x: -1.96 (m), y: 4.70 (m)
Time: 5.92 (s), x: -1.94 (m), y: 4.70 (m)
Time: 6.02 (s), x: -1.94 (m), y: 4.70 (m)
Time: 6.12 (s), x: -1.93 (m), y: 4.72 (m)
Time: 6.23 (s), x: -1.91 (m), y: 4.74 (m)
Time: 6.33 (s), x: -1.91 (m), y: 4.77 (m)
Time: 6.44 (s), x: -1.90 (m), y: 4.79 (m)
Time: 6.54 (s), x: -1.90 (m), y: 4.82 (m)
Time: 6.64 (s), x: -1.90 (m), y: 4.84 (m)
Time: 6.75 (s), x: -1.90 (m), y: 4.86 (m)
Time: 6.85 (s), x: -1.90 (m), y: 4.85 (m)
Time: 6.96 (s), x: -1.91 (m), y: 4.83 (m)
Time: 7.06 (s), x: -1.93 (m), y: 4.80 (m)
Time: 7.16 (s), x: -1.95 (m), y: 4.77 (m)
Time: 7.26 (s), x: -1.97 (m), y: 4.72 (m)
Time: 7.37 (s), x: -1.99 (m), y: 4.68 (m)
Time: 7.47 (s), x: -1.98 (m), y: 4.65 (m)
Time: 7.57 (s), x: -1.96 (m), y: 4.64 (m)
Time: 7.68 (s), x: -1.94 (m), y: 4.64 (m)
Time: 7.78 (s), x: -1.91 (m), y: 4.65 (m)
Time: 7.89 (s), x: -1.86 (m), y: 4.66 (m)
Time: 7.99 (s), x: -1.82 (m), y: 4.66 (m)
Time: 8.09 (s), x: -1.78 (m), y: 4.66 (m)
Time: 8.20 (s), x: -1.76 (m), y: 4.66 (m)
Time: 8.30 (s), x: -1.74 (m), y: 4.65 (m)
Time: 8.40 (s), x: -1.73 (m), y: 4.64 (m)
Time: 8.50 (s), x: -1.71 (m), y: 4.63 (m)
Time: 8.60 (s), x: -1.71 (m), y: 4.62 (m)
