🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w16.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_16.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.11 (m), y: 3.04 (m)
Time: 0.11 (s), x: -2.20 (m), y: 3.12 (m)
Time: 0.22 (s), x: -2.32 (m), y: 3.22 (m)
Time: 0.32 (s), x: -2.45 (m), y: 3.33 (m)
Time: 0.43 (s), x: -2.58 (m), y: 3.44 (m)
Time: 0.53 (s), x: -2.71 (m), y: 3.56 (m)
Time: 0.63 (s), x: -2.84 (m), y: 3.69 (m)
Time: 0.74 (s), x: -2.94 (m), y: 3.86 (m)
Time: 0.84 (s), x: -3.00 (m), y: 4.02 (m)
Time: 0.95 (s), x: -3.02 (m), y: 4.19 (m)
Time: 1.05 (s), x: -3.02 (m), y: 4.33 (m)
Time: 1.16 (s), x: -3.00 (m), y: 4.40 (m)
Time: 1.27 (s), x: -2.99 (m), y: 4.43 (m)
Time: 1.37 (s), x: -3.00 (m), y: 4.43 (m)
Time: 1.48 (s), x: -3.01 (m), y: 4.40 (m)
Time: 1.58 (s), x: -3.04 (m), y: 4.34 (m)
Time: 1.68 (s), x: -3.07 (m), y: 4.27 (m)
Time: 1.79 (s), x: -3.10 (m), y: 4.19 (m)
Time: 1.89 (s), x: -3.12 (m), y: 4.10 (m)
Time: 2.00 (s), x: -3.14 (m), y: 3.99 (m)
Time: 2.10 (s), x: -3.13 (m), y: 3.92 (m)
Time: 2.20 (s), x: -3.11 (m), y: 3.85 (m)
Time: 2.31 (s), x: -3.10 (m), y: 3.81 (m)
Time: 2.41 (s), x: -3.10 (m), y: 3.82 (m)
Time: 2.51 (s), x: -3.12 (m), y: 3.86 (m)
Time: 2.62 (s), x: -3.14 (m), y: 3.94 (m)
Time: 2.72 (s), x: -3.18 (m), y: 4.05 (m)
Time: 2.82 (s), x: -3.22 (m), y: 4.19 (m)
