🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w296.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_296.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.34 (m)
Time: 0.32 (s), x: -2.26 (m), y: 3.49 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.59 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.70 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.83 (m)
Time: 0.75 (s), x: -2.24 (m), y: 3.97 (m)
Time: 0.85 (s), x: -2.23 (m), y: 4.12 (m)
Time: 0.96 (s), x: -2.22 (m), y: 4.28 (m)
Time: 1.07 (s), x: -2.18 (m), y: 4.43 (m)
Time: 1.18 (s), x: -2.12 (m), y: 4.58 (m)
Time: 1.28 (s), x: -2.05 (m), y: 4.71 (m)
Time: 1.38 (s), x: -1.97 (m), y: 4.84 (m)
Time: 1.49 (s), x: -1.86 (m), y: 4.96 (m)
Time: 1.60 (s), x: -1.75 (m), y: 5.07 (m)
Time: 1.70 (s), x: -1.64 (m), y: 5.17 (m)
Time: 1.80 (s), x: -1.52 (m), y: 5.28 (m)
Time: 1.91 (s), x: -1.41 (m), y: 5.39 (m)
Time: 2.02 (s), x: -1.31 (m), y: 5.51 (m)
Time: 2.12 (s), x: -1.23 (m), y: 5.65 (m)
Time: 2.22 (s), x: -1.17 (m), y: 5.78 (m)
Time: 2.33 (s), x: -1.11 (m), y: 5.93 (m)
Time: 2.44 (s), x: -1.05 (m), y: 6.08 (m)
Time: 2.54 (s), x: -0.99 (m), y: 6.22 (m)
Time: 2.65 (s), x: -0.94 (m), y: 6.37 (m)
Time: 2.75 (s), x: -0.89 (m), y: 6.52 (m)
Time: 2.85 (s), x: -0.87 (m), y: 6.67 (m)
Time: 2.96 (s), x: -0.87 (m), y: 6.80 (m)
Time: 3.06 (s), x: -0.89 (m), y: 6.92 (m)
Time: 3.17 (s), x: -0.92 (m), y: 7.04 (m)
Time: 3.27 (s), x: -0.95 (m), y: 7.17 (m)
Time: 3.37 (s), x: -0.98 (m), y: 7.31 (m)
Time: 3.48 (s), x: -1.01 (m), y: 7.44 (m)
Time: 3.58 (s), x: -1.03 (m), y: 7.54 (m)
Time: 3.68 (s), x: -1.04 (m), y: 7.63 (m)
Time: 3.79 (s), x: -1.04 (m), y: 7.74 (m)
