🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w140.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_140.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.21 (s), x: -2.01 (m), y: 3.18 (m)
Time: 0.32 (s), x: -2.03 (m), y: 3.23 (m)
Time: 0.42 (s), x: -2.06 (m), y: 3.27 (m)
Time: 0.53 (s), x: -2.10 (m), y: 3.30 (m)
Time: 0.63 (s), x: -2.15 (m), y: 3.32 (m)
Time: 0.73 (s), x: -2.20 (m), y: 3.34 (m)
Time: 0.83 (s), x: -2.24 (m), y: 3.35 (m)
Time: 0.94 (s), x: -2.24 (m), y: 3.35 (m)
Time: 1.04 (s), x: -2.24 (m), y: 3.35 (m)
Time: 1.15 (s), x: -2.25 (m), y: 3.36 (m)
Time: 1.25 (s), x: -2.27 (m), y: 3.36 (m)
Time: 1.35 (s), x: -2.29 (m), y: 3.37 (m)
Time: 1.45 (s), x: -2.32 (m), y: 3.39 (m)
Time: 1.55 (s), x: -2.36 (m), y: 3.40 (m)
Time: 1.66 (s), x: -2.39 (m), y: 3.42 (m)
Time: 1.76 (s), x: -2.43 (m), y: 3.43 (m)
Time: 1.86 (s), x: -2.48 (m), y: 3.44 (m)
Time: 1.97 (s), x: -2.53 (m), y: 3.45 (m)
Time: 2.07 (s), x: -2.59 (m), y: 3.45 (m)
Time: 2.17 (s), x: -2.64 (m), y: 3.44 (m)
Time: 2.27 (s), x: -2.69 (m), y: 3.42 (m)
Time: 2.37 (s), x: -2.74 (m), y: 3.40 (m)
Time: 2.47 (s), x: -2.79 (m), y: 3.37 (m)
Time: 2.57 (s), x: -2.84 (m), y: 3.35 (m)
Time: 2.67 (s), x: -2.88 (m), y: 3.33 (m)
Time: 2.78 (s), x: -2.92 (m), y: 3.30 (m)
Time: 2.89 (s), x: -2.93 (m), y: 3.30 (m)
Time: 3.00 (s), x: -2.93 (m), y: 3.30 (m)
Time: 3.10 (s), x: -2.93 (m), y: 3.30 (m)
Time: 3.21 (s), x: -2.93 (m), y: 3.30 (m)
Time: 3.31 (s), x: -2.93 (m), y: 3.30 (m)
Time: 3.42 (s), x: -2.93 (m), y: 3.30 (m)
Time: 3.52 (s), x: -2.93 (m), y: 3.30 (m)
Time: 3.63 (s), x: -2.93 (m), y: 3.30 (m)
Time: 3.73 (s), x: -2.93 (m), y: 3.30 (m)
Time: 3.84 (s), x: -2.93 (m), y: 3.30 (m)
