🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w68.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_68.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.23 (m)
Time: 0.32 (s), x: -1.99 (m), y: 3.34 (m)
Time: 0.43 (s), x: -1.98 (m), y: 3.44 (m)
Time: 0.53 (s), x: -1.97 (m), y: 3.55 (m)
Time: 0.64 (s), x: -1.96 (m), y: 3.67 (m)
Time: 0.74 (s), x: -1.95 (m), y: 3.79 (m)
Time: 0.84 (s), x: -1.95 (m), y: 3.89 (m)
Time: 0.95 (s), x: -1.94 (m), y: 3.95 (m)
Time: 1.05 (s), x: -1.93 (m), y: 4.01 (m)
Time: 1.16 (s), x: -1.93 (m), y: 4.07 (m)
Time: 1.26 (s), x: -1.92 (m), y: 4.13 (m)
Time: 1.37 (s), x: -1.91 (m), y: 4.18 (m)
Time: 1.48 (s), x: -1.91 (m), y: 4.22 (m)
Time: 1.58 (s), x: -1.90 (m), y: 4.27 (m)
Time: 1.69 (s), x: -1.89 (m), y: 4.33 (m)
Time: 1.79 (s), x: -1.88 (m), y: 4.40 (m)
Time: 1.90 (s), x: -1.87 (m), y: 4.45 (m)
Time: 2.00 (s), x: -1.85 (m), y: 4.50 (m)
Time: 2.11 (s), x: -1.84 (m), y: 4.54 (m)
Time: 2.21 (s), x: -1.84 (m), y: 4.57 (m)
Time: 2.32 (s), x: -1.83 (m), y: 4.59 (m)
Time: 2.43 (s), x: -1.83 (m), y: 4.62 (m)
Time: 2.53 (s), x: -1.82 (m), y: 4.64 (m)
Time: 2.64 (s), x: -1.81 (m), y: 4.65 (m)
Time: 2.74 (s), x: -1.82 (m), y: 4.66 (m)
Time: 2.85 (s), x: -1.81 (m), y: 4.68 (m)
Time: 2.95 (s), x: -1.81 (m), y: 4.69 (m)
Time: 3.06 (s), x: -1.81 (m), y: 4.70 (m)
Time: 3.16 (s), x: -1.80 (m), y: 4.71 (m)
Time: 3.26 (s), x: -1.80 (m), y: 4.71 (m)
Time: 3.36 (s), x: -1.79 (m), y: 4.71 (m)
Time: 3.46 (s), x: -1.78 (m), y: 4.74 (m)
Time: 3.57 (s), x: -1.75 (m), y: 4.80 (m)
Time: 3.67 (s), x: -1.72 (m), y: 4.89 (m)
Time: 3.78 (s), x: -1.66 (m), y: 5.02 (m)
Time: 3.89 (s), x: -1.59 (m), y: 5.18 (m)
Time: 3.99 (s), x: -1.52 (m), y: 5.36 (m)
Time: 4.09 (s), x: -1.44 (m), y: 5.54 (m)
Time: 4.20 (s), x: -1.36 (m), y: 5.73 (m)
Time: 4.30 (s), x: -1.29 (m), y: 5.91 (m)
Time: 4.41 (s), x: -1.23 (m), y: 6.10 (m)
Time: 4.51 (s), x: -1.18 (m), y: 6.27 (m)
Time: 4.61 (s), x: -1.16 (m), y: 6.42 (m)
Time: 4.72 (s), x: -1.16 (m), y: 6.54 (m)
Time: 4.82 (s), x: -1.16 (m), y: 6.64 (m)
