🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w87.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_87.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.13 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.23 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.35 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.47 (m)
Time: 0.43 (s), x: -2.01 (m), y: 3.60 (m)
Time: 0.53 (s), x: -2.03 (m), y: 3.75 (m)
Time: 0.63 (s), x: -2.08 (m), y: 3.93 (m)
Time: 0.74 (s), x: -2.16 (m), y: 4.08 (m)
Time: 0.87 (s), x: -2.35 (m), y: 4.27 (m)
Time: 0.98 (s), x: -2.50 (m), y: 4.38 (m)
Time: 1.09 (s), x: -2.65 (m), y: 4.47 (m)
Time: 1.19 (s), x: -2.75 (m), y: 4.53 (m)
Time: 1.29 (s), x: -2.80 (m), y: 4.58 (m)
Time: 1.40 (s), x: -2.83 (m), y: 4.65 (m)
Time: 1.51 (s), x: -2.83 (m), y: 4.72 (m)
Time: 1.62 (s), x: -2.83 (m), y: 4.77 (m)
Time: 1.72 (s), x: -2.83 (m), y: 4.76 (m)
Time: 1.82 (s), x: -2.84 (m), y: 4.73 (m)
Time: 1.92 (s), x: -2.84 (m), y: 4.65 (m)
Time: 2.03 (s), x: -2.85 (m), y: 4.54 (m)
Time: 2.14 (s), x: -2.86 (m), y: 4.38 (m)
Time: 2.24 (s), x: -2.88 (m), y: 4.22 (m)
Time: 2.35 (s), x: -2.90 (m), y: 4.10 (m)
Time: 2.45 (s), x: -2.91 (m), y: 3.99 (m)
Time: 2.55 (s), x: -2.91 (m), y: 3.93 (m)
Time: 2.66 (s), x: -2.89 (m), y: 3.88 (m)
Time: 2.78 (s), x: -2.87 (m), y: 3.85 (m)
Time: 2.88 (s), x: -2.86 (m), y: 3.84 (m)
Time: 2.99 (s), x: -2.85 (m), y: 3.84 (m)
Time: 3.09 (s), x: -2.85 (m), y: 3.87 (m)
Time: 3.19 (s), x: -2.87 (m), y: 3.91 (m)
Time: 3.29 (s), x: -2.89 (m), y: 3.96 (m)
Time: 3.40 (s), x: -2.90 (m), y: 4.04 (m)
Time: 3.50 (s), x: -2.91 (m), y: 4.10 (m)
Time: 3.61 (s), x: -2.92 (m), y: 4.20 (m)
Time: 3.72 (s), x: -2.91 (m), y: 4.27 (m)
Time: 3.83 (s), x: -2.90 (m), y: 4.34 (m)
Time: 3.93 (s), x: -2.89 (m), y: 4.36 (m)
Time: 4.04 (s), x: -2.90 (m), y: 4.35 (m)
Time: 4.14 (s), x: -2.90 (m), y: 4.35 (m)
Time: 4.25 (s), x: -2.90 (m), y: 4.37 (m)
Time: 4.36 (s), x: -2.88 (m), y: 4.41 (m)
Time: 4.47 (s), x: -2.86 (m), y: 4.46 (m)
Time: 4.58 (s), x: -2.85 (m), y: 4.52 (m)
Time: 4.68 (s), x: -2.84 (m), y: 4.58 (m)
Time: 4.79 (s), x: -2.83 (m), y: 4.61 (m)
Time: 4.89 (s), x: -2.83 (m), y: 4.58 (m)
Time: 4.99 (s), x: -2.84 (m), y: 4.53 (m)
Time: 5.10 (s), x: -2.86 (m), y: 4.43 (m)
Time: 5.21 (s), x: -2.88 (m), y: 4.30 (m)
Time: 5.31 (s), x: -2.90 (m), y: 4.18 (m)
Time: 5.41 (s), x: -2.91 (m), y: 4.09 (m)
Time: 5.53 (s), x: -2.93 (m), y: 4.04 (m)
Time: 5.63 (s), x: -2.94 (m), y: 4.02 (m)
Time: 5.73 (s), x: -2.95 (m), y: 4.01 (m)
Time: 5.83 (s), x: -2.95 (m), y: 4.00 (m)
Time: 5.94 (s), x: -2.95 (m), y: 3.98 (m)
Time: 6.05 (s), x: -2.95 (m), y: 3.94 (m)
Time: 6.16 (s), x: -2.95 (m), y: 3.94 (m)
Time: 6.27 (s), x: -2.94 (m), y: 3.94 (m)
Time: 6.37 (s), x: -2.94 (m), y: 3.96 (m)
Time: 6.48 (s), x: -2.94 (m), y: 4.00 (m)
Time: 6.58 (s), x: -2.95 (m), y: 4.06 (m)
Time: 6.69 (s), x: -2.94 (m), y: 4.12 (m)
Time: 6.80 (s), x: -2.94 (m), y: 4.18 (m)
Time: 6.90 (s), x: -2.94 (m), y: 4.23 (m)
Time: 7.00 (s), x: -2.94 (m), y: 4.28 (m)
Time: 7.10 (s), x: -2.93 (m), y: 4.32 (m)
Time: 7.20 (s), x: -2.94 (m), y: 4.35 (m)
Time: 7.31 (s), x: -2.94 (m), y: 4.39 (m)
Time: 7.41 (s), x: -2.94 (m), y: 4.41 (m)
Time: 7.52 (s), x: -2.94 (m), y: 4.43 (m)
Time: 7.64 (s), x: -2.94 (m), y: 4.44 (m)
Time: 7.75 (s), x: -2.94 (m), y: 4.45 (m)
Time: 7.86 (s), x: -2.94 (m), y: 4.46 (m)
Time: 7.96 (s), x: -2.94 (m), y: 4.47 (m)
Time: 8.08 (s), x: -2.95 (m), y: 4.49 (m)
Time: 8.18 (s), x: -2.95 (m), y: 4.51 (m)
Time: 8.28 (s), x: -2.95 (m), y: 4.53 (m)
Time: 8.39 (s), x: -2.95 (m), y: 4.56 (m)
Time: 8.50 (s), x: -2.96 (m), y: 4.58 (m)
Time: 8.61 (s), x: -2.96 (m), y: 4.62 (m)
Time: 8.72 (s), x: -2.96 (m), y: 4.65 (m)
Time: 8.82 (s), x: -2.97 (m), y: 4.67 (m)
Time: 8.93 (s), x: -2.97 (m), y: 4.70 (m)
Time: 9.03 (s), x: -2.97 (m), y: 4.72 (m)
Time: 9.13 (s), x: -2.97 (m), y: 4.74 (m)
Time: 9.24 (s), x: -2.97 (m), y: 4.76 (m)
Time: 9.34 (s), x: -2.98 (m), y: 4.77 (m)
Time: 9.45 (s), x: -2.98 (m), y: 4.79 (m)
Time: 9.56 (s), x: -2.98 (m), y: 4.80 (m)
Time: 9.66 (s), x: -2.98 (m), y: 4.81 (m)
Time: 9.76 (s), x: -2.98 (m), y: 4.83 (m)
Time: 9.87 (s), x: -2.98 (m), y: 4.83 (m)
Time: 9.97 (s), x: -2.98 (m), y: 4.83 (m)
Time: 10.08 (s), x: -2.98 (m), y: 4.83 (m)
Time: 10.19 (s), x: -2.98 (m), y: 4.84 (m)
Time: 10.29 (s), x: -2.98 (m), y: 4.84 (m)
Time: 10.40 (s), x: -2.98 (m), y: 4.84 (m)
Time: 10.50 (s), x: -2.98 (m), y: 4.84 (m)
Time: 10.61 (s), x: -2.98 (m), y: 4.83 (m)
Time: 10.72 (s), x: -2.98 (m), y: 4.83 (m)
Time: 10.83 (s), x: -2.98 (m), y: 4.83 (m)
Time: 10.93 (s), x: -2.98 (m), y: 4.84 (m)
Time: 11.04 (s), x: -2.98 (m), y: 4.84 (m)
Time: 11.15 (s), x: -2.98 (m), y: 4.84 (m)
Time: 11.25 (s), x: -2.98 (m), y: 4.84 (m)
Time: 11.36 (s), x: -2.98 (m), y: 4.84 (m)
Time: 11.47 (s), x: -2.98 (m), y: 4.84 (m)
Time: 11.57 (s), x: -2.98 (m), y: 4.84 (m)
Time: 11.68 (s), x: -2.98 (m), y: 4.84 (m)
Time: 11.78 (s), x: -2.98 (m), y: 4.85 (m)
Time: 11.88 (s), x: -2.98 (m), y: 4.85 (m)
