🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w26.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_26.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.85 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.95 (s), x: -2.25 (m), y: 3.58 (m)
Time: 1.05 (s), x: -2.25 (m), y: 3.63 (m)
Time: 1.15 (s), x: -2.25 (m), y: 3.68 (m)
Time: 1.25 (s), x: -2.25 (m), y: 3.73 (m)
Time: 1.36 (s), x: -2.25 (m), y: 3.78 (m)
Time: 1.46 (s), x: -2.25 (m), y: 3.83 (m)
Time: 1.56 (s), x: -2.25 (m), y: 3.89 (m)
Time: 1.66 (s), x: -2.25 (m), y: 3.94 (m)
Time: 1.77 (s), x: -2.25 (m), y: 3.99 (m)
Time: 1.88 (s), x: -2.25 (m), y: 4.04 (m)
Time: 1.98 (s), x: -2.25 (m), y: 4.10 (m)
Time: 2.08 (s), x: -2.25 (m), y: 4.14 (m)
Time: 2.19 (s), x: -2.25 (m), y: 4.20 (m)
Time: 2.29 (s), x: -2.25 (m), y: 4.25 (m)
Time: 2.39 (s), x: -2.25 (m), y: 4.30 (m)
Time: 2.49 (s), x: -2.25 (m), y: 4.35 (m)
Time: 2.60 (s), x: -2.25 (m), y: 4.40 (m)
Time: 2.70 (s), x: -2.25 (m), y: 4.45 (m)
Time: 2.80 (s), x: -2.25 (m), y: 4.50 (m)
Time: 2.90 (s), x: -2.25 (m), y: 4.55 (m)
Time: 3.00 (s), x: -2.25 (m), y: 4.61 (m)
Time: 3.10 (s), x: -2.25 (m), y: 4.66 (m)
Time: 3.21 (s), x: -2.25 (m), y: 4.71 (m)
Time: 3.31 (s), x: -2.25 (m), y: 4.76 (m)
Time: 3.41 (s), x: -2.25 (m), y: 4.82 (m)
Time: 3.51 (s), x: -2.25 (m), y: 4.86 (m)
Time: 3.61 (s), x: -2.25 (m), y: 4.92 (m)
Time: 3.71 (s), x: -2.25 (m), y: 4.97 (m)
