🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w41.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_41.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.22 (m)
Time: 0.23 (s), x: -2.00 (m), y: 3.35 (m)
Time: 0.34 (s), x: -2.00 (m), y: 3.48 (m)
Time: 0.44 (s), x: -2.01 (m), y: 3.62 (m)
Time: 0.54 (s), x: -2.03 (m), y: 3.77 (m)
Time: 0.65 (s), x: -2.08 (m), y: 3.94 (m)
Time: 0.76 (s), x: -2.17 (m), y: 4.09 (m)
Time: 0.86 (s), x: -2.31 (m), y: 4.24 (m)
Time: 0.96 (s), x: -2.45 (m), y: 4.36 (m)
Time: 1.07 (s), x: -2.56 (m), y: 4.44 (m)
Time: 1.17 (s), x: -2.60 (m), y: 4.48 (m)
Time: 1.28 (s), x: -2.59 (m), y: 4.51 (m)
Time: 1.39 (s), x: -2.56 (m), y: 4.58 (m)
Time: 1.50 (s), x: -2.53 (m), y: 4.65 (m)
Time: 1.60 (s), x: -2.50 (m), y: 4.72 (m)
Time: 1.71 (s), x: -2.46 (m), y: 4.77 (m)
Time: 1.82 (s), x: -2.44 (m), y: 4.81 (m)
Time: 1.92 (s), x: -2.42 (m), y: 4.85 (m)
Time: 2.02 (s), x: -2.39 (m), y: 4.91 (m)
Time: 2.13 (s), x: -2.38 (m), y: 4.96 (m)
Time: 2.23 (s), x: -2.36 (m), y: 4.99 (m)
Time: 2.33 (s), x: -2.36 (m), y: 4.99 (m)
Time: 2.43 (s), x: -2.36 (m), y: 4.97 (m)
Time: 2.53 (s), x: -2.37 (m), y: 4.90 (m)
Time: 2.64 (s), x: -2.38 (m), y: 4.80 (m)
Time: 2.74 (s), x: -2.40 (m), y: 4.66 (m)
Time: 2.85 (s), x: -2.42 (m), y: 4.54 (m)
Time: 2.96 (s), x: -2.42 (m), y: 4.47 (m)
Time: 3.06 (s), x: -2.43 (m), y: 4.44 (m)
Time: 3.16 (s), x: -2.43 (m), y: 4.45 (m)
Time: 3.26 (s), x: -2.43 (m), y: 4.47 (m)
Time: 3.37 (s), x: -2.42 (m), y: 4.53 (m)
Time: 3.47 (s), x: -2.42 (m), y: 4.60 (m)
Time: 3.58 (s), x: -2.42 (m), y: 4.67 (m)
Time: 3.68 (s), x: -2.42 (m), y: 4.76 (m)
Time: 3.79 (s), x: -2.43 (m), y: 4.85 (m)
Time: 3.89 (s), x: -2.43 (m), y: 4.91 (m)
Time: 4.00 (s), x: -2.43 (m), y: 4.93 (m)
Time: 4.10 (s), x: -2.43 (m), y: 4.92 (m)
Time: 4.21 (s), x: -2.43 (m), y: 4.87 (m)
Time: 4.31 (s), x: -2.42 (m), y: 4.78 (m)
Time: 4.42 (s), x: -2.41 (m), y: 4.65 (m)
Time: 4.53 (s), x: -2.40 (m), y: 4.56 (m)
Time: 4.64 (s), x: -2.39 (m), y: 4.52 (m)
Time: 4.74 (s), x: -2.39 (m), y: 4.53 (m)
Time: 4.84 (s), x: -2.40 (m), y: 4.56 (m)
Time: 4.95 (s), x: -2.42 (m), y: 4.61 (m)
Time: 5.06 (s), x: -2.44 (m), y: 4.68 (m)
Time: 5.16 (s), x: -2.46 (m), y: 4.74 (m)
Time: 5.27 (s), x: -2.47 (m), y: 4.78 (m)
Time: 5.38 (s), x: -2.47 (m), y: 4.77 (m)
Time: 5.48 (s), x: -2.46 (m), y: 4.75 (m)
Time: 5.59 (s), x: -2.45 (m), y: 4.73 (m)
Time: 5.69 (s), x: -2.45 (m), y: 4.74 (m)
Time: 5.80 (s), x: -2.45 (m), y: 4.77 (m)
Time: 5.91 (s), x: -2.46 (m), y: 4.82 (m)
Time: 6.02 (s), x: -2.46 (m), y: 4.84 (m)
Time: 6.12 (s), x: -2.47 (m), y: 4.87 (m)
Time: 6.22 (s), x: -2.47 (m), y: 4.88 (m)
Time: 6.32 (s), x: -2.47 (m), y: 4.88 (m)
Time: 6.44 (s), x: -2.47 (m), y: 4.87 (m)
Time: 6.54 (s), x: -2.47 (m), y: 4.86 (m)
Time: 6.65 (s), x: -2.47 (m), y: 4.86 (m)
Time: 6.76 (s), x: -2.48 (m), y: 4.88 (m)
Time: 6.86 (s), x: -2.48 (m), y: 4.89 (m)
Time: 6.97 (s), x: -2.49 (m), y: 4.91 (m)
Time: 7.07 (s), x: -2.49 (m), y: 4.91 (m)
Time: 7.19 (s), x: -2.49 (m), y: 4.90 (m)
Time: 7.29 (s), x: -2.49 (m), y: 4.88 (m)
Time: 7.39 (s), x: -2.48 (m), y: 4.85 (m)
Time: 7.49 (s), x: -2.47 (m), y: 4.83 (m)
Time: 7.61 (s), x: -2.47 (m), y: 4.82 (m)
Time: 7.71 (s), x: -2.47 (m), y: 4.82 (m)
Time: 7.82 (s), x: -2.48 (m), y: 4.85 (m)
Time: 7.93 (s), x: -2.49 (m), y: 4.88 (m)
Time: 8.04 (s), x: -2.49 (m), y: 4.91 (m)
Time: 8.14 (s), x: -2.50 (m), y: 4.92 (m)
Time: 8.25 (s), x: -2.49 (m), y: 4.90 (m)
Time: 8.36 (s), x: -2.49 (m), y: 4.88 (m)
Time: 8.47 (s), x: -2.48 (m), y: 4.85 (m)
Time: 8.57 (s), x: -2.48 (m), y: 4.84 (m)
Time: 8.68 (s), x: -2.48 (m), y: 4.85 (m)
Time: 8.79 (s), x: -2.49 (m), y: 4.88 (m)
Time: 8.89 (s), x: -2.51 (m), y: 4.92 (m)
Time: 8.99 (s), x: -2.52 (m), y: 4.94 (m)
Time: 9.10 (s), x: -2.52 (m), y: 4.96 (m)
Time: 9.21 (s), x: -2.52 (m), y: 4.95 (m)
Time: 9.31 (s), x: -2.51 (m), y: 4.92 (m)
Time: 9.41 (s), x: -2.50 (m), y: 4.88 (m)
Time: 9.52 (s), x: -2.48 (m), y: 4.83 (m)
Time: 9.63 (s), x: -2.46 (m), y: 4.79 (m)
Time: 9.73 (s), x: -2.45 (m), y: 4.76 (m)
Time: 9.84 (s), x: -2.44 (m), y: 4.75 (m)
Time: 9.95 (s), x: -2.43 (m), y: 4.76 (m)
Time: 10.05 (s), x: -2.44 (m), y: 4.77 (m)
Time: 10.16 (s), x: -2.45 (m), y: 4.79 (m)
Time: 10.26 (s), x: -2.47 (m), y: 4.84 (m)
Time: 10.37 (s), x: -2.49 (m), y: 4.88 (m)
Time: 10.48 (s), x: -2.51 (m), y: 4.91 (m)
Time: 10.59 (s), x: -2.54 (m), y: 4.95 (m)
Time: 10.69 (s), x: -2.55 (m), y: 4.97 (m)
Time: 10.80 (s), x: -2.58 (m), y: 4.99 (m)
Time: 10.91 (s), x: -2.61 (m), y: 5.03 (m)
Time: 11.01 (s), x: -2.63 (m), y: 5.07 (m)
Time: 11.11 (s), x: -2.66 (m), y: 5.12 (m)
Time: 11.21 (s), x: -2.68 (m), y: 5.16 (m)
Time: 11.32 (s), x: -2.70 (m), y: 5.16 (m)
Time: 11.42 (s), x: -2.72 (m), y: 5.13 (m)
Time: 11.53 (s), x: -2.74 (m), y: 5.05 (m)
Time: 11.64 (s), x: -2.75 (m), y: 4.98 (m)
Time: 11.74 (s), x: -2.77 (m), y: 4.92 (m)
Time: 11.85 (s), x: -2.78 (m), y: 4.89 (m)
Time: 11.96 (s), x: -2.79 (m), y: 4.86 (m)
Time: 12.06 (s), x: -2.79 (m), y: 4.84 (m)
Time: 12.17 (s), x: -2.79 (m), y: 4.80 (m)
Time: 12.27 (s), x: -2.77 (m), y: 4.73 (m)
Time: 12.38 (s), x: -2.76 (m), y: 4.65 (m)
Time: 12.49 (s), x: -2.75 (m), y: 4.61 (m)
Time: 12.59 (s), x: -2.73 (m), y: 4.57 (m)
Time: 12.69 (s), x: -2.73 (m), y: 4.56 (m)
Time: 12.80 (s), x: -2.73 (m), y: 4.56 (m)
Time: 12.90 (s), x: -2.74 (m), y: 4.58 (m)
Time: 13.00 (s), x: -2.74 (m), y: 4.60 (m)
Time: 13.11 (s), x: -2.74 (m), y: 4.61 (m)
Time: 13.22 (s), x: -2.75 (m), y: 4.62 (m)
Time: 13.32 (s), x: -2.74 (m), y: 4.63 (m)
Time: 13.43 (s), x: -2.74 (m), y: 4.64 (m)
Time: 13.53 (s), x: -2.74 (m), y: 4.65 (m)
Time: 13.64 (s), x: -2.75 (m), y: 4.66 (m)
Time: 13.74 (s), x: -2.75 (m), y: 4.66 (m)
Time: 13.84 (s), x: -2.75 (m), y: 4.67 (m)
Time: 13.94 (s), x: -2.75 (m), y: 4.67 (m)
Time: 14.04 (s), x: -2.75 (m), y: 4.68 (m)
Time: 14.14 (s), x: -2.76 (m), y: 4.69 (m)
Time: 14.25 (s), x: -2.76 (m), y: 4.69 (m)
Time: 14.35 (s), x: -2.76 (m), y: 4.69 (m)
Time: 14.46 (s), x: -2.77 (m), y: 4.69 (m)
Time: 14.56 (s), x: -2.77 (m), y: 4.69 (m)
Time: 14.67 (s), x: -2.77 (m), y: 4.70 (m)
Time: 14.77 (s), x: -2.77 (m), y: 4.70 (m)
Time: 14.87 (s), x: -2.77 (m), y: 4.70 (m)
Time: 14.98 (s), x: -2.77 (m), y: 4.70 (m)
Time: 15.09 (s), x: -2.77 (m), y: 4.70 (m)
Time: 15.20 (s), x: -2.77 (m), y: 4.69 (m)
Time: 15.31 (s), x: -2.76 (m), y: 4.69 (m)
Time: 15.42 (s), x: -2.76 (m), y: 4.68 (m)
Time: 15.52 (s), x: -2.76 (m), y: 4.67 (m)
Time: 15.63 (s), x: -2.76 (m), y: 4.67 (m)
Time: 15.73 (s), x: -2.76 (m), y: 4.66 (m)
Time: 15.84 (s), x: -2.76 (m), y: 4.66 (m)
Time: 15.94 (s), x: -2.76 (m), y: 4.66 (m)
Time: 16.05 (s), x: -2.76 (m), y: 4.66 (m)
Time: 16.15 (s), x: -2.76 (m), y: 4.66 (m)
Time: 16.26 (s), x: -2.76 (m), y: 4.66 (m)
Time: 16.37 (s), x: -2.76 (m), y: 4.66 (m)
Time: 16.48 (s), x: -2.76 (m), y: 4.66 (m)
Time: 16.58 (s), x: -2.76 (m), y: 4.66 (m)
Time: 16.69 (s), x: -2.76 (m), y: 4.66 (m)
Time: 16.79 (s), x: -2.76 (m), y: 4.67 (m)
Time: 16.89 (s), x: -2.76 (m), y: 4.67 (m)
Time: 16.99 (s), x: -2.76 (m), y: 4.68 (m)
Time: 17.10 (s), x: -2.75 (m), y: 4.69 (m)
Time: 17.21 (s), x: -2.75 (m), y: 4.69 (m)
Time: 17.31 (s), x: -2.75 (m), y: 4.70 (m)
Time: 17.41 (s), x: -2.75 (m), y: 4.71 (m)
Time: 17.51 (s), x: -2.75 (m), y: 4.72 (m)
Time: 17.61 (s), x: -2.76 (m), y: 4.72 (m)
Time: 17.71 (s), x: -2.76 (m), y: 4.73 (m)
Time: 17.82 (s), x: -2.76 (m), y: 4.74 (m)
Time: 17.92 (s), x: -2.76 (m), y: 4.74 (m)
Time: 18.02 (s), x: -2.76 (m), y: 4.74 (m)
Time: 18.12 (s), x: -2.76 (m), y: 4.74 (m)
Time: 18.23 (s), x: -2.76 (m), y: 4.74 (m)
Time: 18.33 (s), x: -2.76 (m), y: 4.73 (m)
Time: 18.44 (s), x: -2.76 (m), y: 4.73 (m)
