🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w292.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_292.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.26 (m), y: 3.31 (m)
Time: 0.32 (s), x: -2.27 (m), y: 3.44 (m)
Time: 0.42 (s), x: -2.28 (m), y: 3.58 (m)
Time: 0.53 (s), x: -2.29 (m), y: 3.71 (m)
Time: 0.63 (s), x: -2.31 (m), y: 3.86 (m)
Time: 0.73 (s), x: -2.35 (m), y: 4.01 (m)
Time: 0.84 (s), x: -2.40 (m), y: 4.15 (m)
Time: 0.94 (s), x: -2.46 (m), y: 4.30 (m)
Time: 1.05 (s), x: -2.51 (m), y: 4.44 (m)
Time: 1.15 (s), x: -2.57 (m), y: 4.59 (m)
Time: 1.25 (s), x: -2.62 (m), y: 4.73 (m)
Time: 1.36 (s), x: -2.66 (m), y: 4.89 (m)
Time: 1.46 (s), x: -2.68 (m), y: 5.04 (m)
Time: 1.57 (s), x: -2.69 (m), y: 5.19 (m)
Time: 1.67 (s), x: -2.66 (m), y: 5.34 (m)
Time: 1.77 (s), x: -2.64 (m), y: 5.48 (m)
Time: 1.88 (s), x: -2.61 (m), y: 5.64 (m)
Time: 1.98 (s), x: -2.59 (m), y: 5.79 (m)
Time: 2.09 (s), x: -2.56 (m), y: 5.95 (m)
Time: 2.20 (s), x: -2.52 (m), y: 6.11 (m)
Time: 2.30 (s), x: -2.47 (m), y: 6.25 (m)
Time: 2.40 (s), x: -2.41 (m), y: 6.37 (m)
Time: 2.51 (s), x: -2.33 (m), y: 6.50 (m)
Time: 2.61 (s), x: -2.25 (m), y: 6.63 (m)
Time: 2.72 (s), x: -2.17 (m), y: 6.74 (m)
Time: 2.82 (s), x: -2.12 (m), y: 6.83 (m)
Time: 2.92 (s), x: -2.07 (m), y: 6.89 (m)
Time: 3.03 (s), x: -2.04 (m), y: 6.95 (m)
Time: 3.13 (s), x: -2.00 (m), y: 7.02 (m)
Time: 3.24 (s), x: -1.99 (m), y: 7.11 (m)
Time: 3.34 (s), x: -1.99 (m), y: 7.23 (m)
Time: 3.45 (s), x: -2.03 (m), y: 7.37 (m)
Time: 3.55 (s), x: -2.09 (m), y: 7.51 (m)
Time: 3.66 (s), x: -2.18 (m), y: 7.63 (m)
Time: 3.77 (s), x: -2.27 (m), y: 7.72 (m)
