🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w9.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_9.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.02 (m), y: 3.23 (m)
Time: 0.22 (s), x: -2.02 (m), y: 3.35 (m)
Time: 0.32 (s), x: -2.04 (m), y: 3.48 (m)
Time: 0.43 (s), x: -2.05 (m), y: 3.62 (m)
Time: 0.54 (s), x: -2.09 (m), y: 3.78 (m)
Time: 0.65 (s), x: -2.15 (m), y: 3.94 (m)
Time: 0.75 (s), x: -2.25 (m), y: 4.09 (m)
Time: 0.86 (s), x: -2.36 (m), y: 4.21 (m)
Time: 0.96 (s), x: -2.44 (m), y: 4.30 (m)
Time: 1.07 (s), x: -2.48 (m), y: 4.37 (m)
Time: 1.18 (s), x: -2.49 (m), y: 4.43 (m)
Time: 1.28 (s), x: -2.50 (m), y: 4.44 (m)
Time: 1.39 (s), x: -2.52 (m), y: 4.41 (m)
Time: 1.49 (s), x: -2.54 (m), y: 4.36 (m)
Time: 1.60 (s), x: -2.56 (m), y: 4.31 (m)
Time: 1.70 (s), x: -2.60 (m), y: 4.24 (m)
Time: 1.81 (s), x: -2.64 (m), y: 4.19 (m)
Time: 1.91 (s), x: -2.65 (m), y: 4.18 (m)
Time: 2.02 (s), x: -2.66 (m), y: 4.17 (m)
Time: 2.12 (s), x: -2.67 (m), y: 4.15 (m)
Time: 2.23 (s), x: -2.69 (m), y: 4.11 (m)
Time: 2.34 (s), x: -2.71 (m), y: 4.08 (m)
Time: 2.45 (s), x: -2.74 (m), y: 4.02 (m)
Time: 2.55 (s), x: -2.78 (m), y: 3.94 (m)
Time: 2.66 (s), x: -2.83 (m), y: 3.84 (m)
Time: 2.77 (s), x: -2.88 (m), y: 3.73 (m)
Time: 2.88 (s), x: -2.92 (m), y: 3.63 (m)
Time: 2.99 (s), x: -2.96 (m), y: 3.55 (m)
Time: 3.10 (s), x: -2.99 (m), y: 3.48 (m)
Time: 3.20 (s), x: -3.02 (m), y: 3.42 (m)
Time: 3.31 (s), x: -3.04 (m), y: 3.33 (m)
Time: 3.42 (s), x: -3.07 (m), y: 3.23 (m)
Time: 3.52 (s), x: -3.09 (m), y: 3.14 (m)
Time: 3.62 (s), x: -3.10 (m), y: 3.03 (m)
Time: 3.73 (s), x: -3.11 (m), y: 2.93 (m)
Time: 3.84 (s), x: -3.11 (m), y: 2.87 (m)
Time: 3.94 (s), x: -3.11 (m), y: 2.83 (m)
Time: 4.05 (s), x: -3.11 (m), y: 2.82 (m)
Time: 4.16 (s), x: -3.11 (m), y: 2.85 (m)
Time: 4.26 (s), x: -3.12 (m), y: 2.91 (m)
Time: 4.37 (s), x: -3.13 (m), y: 2.98 (m)
Time: 4.48 (s), x: -3.13 (m), y: 3.07 (m)
Time: 4.58 (s), x: -3.14 (m), y: 3.15 (m)
Time: 4.68 (s), x: -3.14 (m), y: 3.24 (m)
Time: 4.79 (s), x: -3.15 (m), y: 3.31 (m)
Time: 4.89 (s), x: -3.16 (m), y: 3.36 (m)
Time: 4.99 (s), x: -3.17 (m), y: 3.41 (m)
Time: 5.10 (s), x: -3.17 (m), y: 3.43 (m)
Time: 5.20 (s), x: -3.17 (m), y: 3.44 (m)
Time: 5.30 (s), x: -3.17 (m), y: 3.46 (m)
Time: 5.41 (s), x: -3.17 (m), y: 3.48 (m)
Time: 5.51 (s), x: -3.18 (m), y: 3.51 (m)
Time: 5.62 (s), x: -3.19 (m), y: 3.56 (m)
Time: 5.73 (s), x: -3.19 (m), y: 3.60 (m)
Time: 5.84 (s), x: -3.20 (m), y: 3.62 (m)
Time: 5.94 (s), x: -3.20 (m), y: 3.64 (m)
Time: 6.04 (s), x: -3.20 (m), y: 3.66 (m)
Time: 6.15 (s), x: -3.20 (m), y: 3.67 (m)
Time: 6.26 (s), x: -3.20 (m), y: 3.69 (m)
Time: 6.37 (s), x: -3.21 (m), y: 3.70 (m)
Time: 6.48 (s), x: -3.21 (m), y: 3.72 (m)
Time: 6.58 (s), x: -3.21 (m), y: 3.73 (m)
Time: 6.69 (s), x: -3.21 (m), y: 3.75 (m)
Time: 6.79 (s), x: -3.22 (m), y: 3.76 (m)
Time: 6.89 (s), x: -3.22 (m), y: 3.77 (m)
Time: 7.00 (s), x: -3.22 (m), y: 3.78 (m)
Time: 7.11 (s), x: -3.22 (m), y: 3.79 (m)
Time: 7.22 (s), x: -3.22 (m), y: 3.81 (m)
Time: 7.32 (s), x: -3.22 (m), y: 3.82 (m)
Time: 7.43 (s), x: -3.23 (m), y: 3.84 (m)
Time: 7.54 (s), x: -3.23 (m), y: 3.86 (m)
Time: 7.65 (s), x: -3.23 (m), y: 3.89 (m)
Time: 7.75 (s), x: -3.24 (m), y: 3.91 (m)
Time: 7.86 (s), x: -3.24 (m), y: 3.93 (m)
Time: 7.97 (s), x: -3.24 (m), y: 3.95 (m)
Time: 8.07 (s), x: -3.25 (m), y: 3.98 (m)
