🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w23.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_23.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.22 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.34 (m)
Time: 0.31 (s), x: -2.00 (m), y: 3.47 (m)
Time: 0.42 (s), x: -2.01 (m), y: 3.61 (m)
Time: 0.52 (s), x: -2.02 (m), y: 3.75 (m)
Time: 0.62 (s), x: -2.05 (m), y: 3.89 (m)
Time: 0.73 (s), x: -2.09 (m), y: 4.00 (m)
Time: 0.84 (s), x: -2.12 (m), y: 4.06 (m)
Time: 0.94 (s), x: -2.13 (m), y: 4.07 (m)
Time: 1.05 (s), x: -2.12 (m), y: 4.06 (m)
Time: 1.16 (s), x: -2.10 (m), y: 4.04 (m)
Time: 1.27 (s), x: -2.08 (m), y: 4.03 (m)
Time: 1.37 (s), x: -2.04 (m), y: 4.01 (m)
Time: 1.48 (s), x: -2.02 (m), y: 4.01 (m)
Time: 1.59 (s), x: -2.00 (m), y: 4.00 (m)
Time: 1.69 (s), x: -2.02 (m), y: 4.00 (m)
Time: 1.79 (s), x: -2.05 (m), y: 4.00 (m)
Time: 1.90 (s), x: -2.07 (m), y: 4.01 (m)
Time: 2.01 (s), x: -2.10 (m), y: 4.01 (m)
Time: 2.12 (s), x: -2.12 (m), y: 4.00 (m)
Time: 2.22 (s), x: -2.16 (m), y: 4.02 (m)
Time: 2.33 (s), x: -2.22 (m), y: 4.05 (m)
Time: 2.43 (s), x: -2.29 (m), y: 4.09 (m)
Time: 2.54 (s), x: -2.37 (m), y: 4.14 (m)
Time: 2.65 (s), x: -2.41 (m), y: 4.17 (m)
Time: 2.75 (s), x: -2.42 (m), y: 4.17 (m)
Time: 2.86 (s), x: -2.41 (m), y: 4.16 (m)
Time: 2.96 (s), x: -2.41 (m), y: 4.16 (m)
Time: 3.06 (s), x: -2.41 (m), y: 4.16 (m)
Time: 3.16 (s), x: -2.41 (m), y: 4.16 (m)
Time: 3.27 (s), x: -2.40 (m), y: 4.16 (m)
Time: 3.38 (s), x: -2.39 (m), y: 4.16 (m)
Time: 3.49 (s), x: -2.42 (m), y: 4.19 (m)
Time: 3.60 (s), x: -2.46 (m), y: 4.22 (m)
Time: 3.71 (s), x: -2.50 (m), y: 4.26 (m)
Time: 3.81 (s), x: -2.53 (m), y: 4.29 (m)
Time: 3.91 (s), x: -2.55 (m), y: 4.32 (m)
Time: 4.02 (s), x: -2.58 (m), y: 4.36 (m)
Time: 4.12 (s), x: -2.63 (m), y: 4.41 (m)
Time: 4.23 (s), x: -2.67 (m), y: 4.46 (m)
Time: 4.33 (s), x: -2.71 (m), y: 4.51 (m)
Time: 4.43 (s), x: -2.75 (m), y: 4.56 (m)
Time: 4.54 (s), x: -2.81 (m), y: 4.63 (m)
Time: 4.64 (s), x: -2.88 (m), y: 4.71 (m)
Time: 4.75 (s), x: -2.96 (m), y: 4.81 (m)
Time: 4.86 (s), x: -3.04 (m), y: 4.91 (m)
Time: 4.96 (s), x: -3.13 (m), y: 5.02 (m)
Time: 5.07 (s), x: -3.20 (m), y: 5.11 (m)
Time: 5.17 (s), x: -3.25 (m), y: 5.16 (m)
Time: 5.27 (s), x: -3.29 (m), y: 5.21 (m)
Time: 5.38 (s), x: -3.35 (m), y: 5.27 (m)
Time: 5.49 (s), x: -3.38 (m), y: 5.33 (m)
Time: 5.59 (s), x: -3.40 (m), y: 5.42 (m)
Time: 5.70 (s), x: -3.41 (m), y: 5.48 (m)
Time: 5.80 (s), x: -3.42 (m), y: 5.50 (m)
Time: 5.91 (s), x: -3.41 (m), y: 5.53 (m)
Time: 6.02 (s), x: -3.37 (m), y: 5.58 (m)
Time: 6.12 (s), x: -3.29 (m), y: 5.66 (m)
Time: 6.23 (s), x: -3.20 (m), y: 5.75 (m)
Time: 6.34 (s), x: -3.13 (m), y: 5.82 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 6.3360 (s)
Navigation metric: 0.0000
