🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w223.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_223.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.02 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.02 (m), y: 3.13 (m)
Time: 0.21 (s), x: -2.01 (m), y: 3.19 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.23 (m)
Time: 0.42 (s), x: -2.00 (m), y: 3.28 (m)
Time: 0.53 (s), x: -2.00 (m), y: 3.29 (m)
Time: 0.63 (s), x: -2.00 (m), y: 3.29 (m)
Time: 0.73 (s), x: -1.99 (m), y: 3.30 (m)
Time: 0.83 (s), x: -1.99 (m), y: 3.35 (m)
Time: 0.94 (s), x: -1.98 (m), y: 3.41 (m)
Time: 1.04 (s), x: -1.97 (m), y: 3.47 (m)
Time: 1.14 (s), x: -1.97 (m), y: 3.52 (m)
Time: 1.25 (s), x: -1.96 (m), y: 3.57 (m)
Time: 1.35 (s), x: -1.96 (m), y: 3.65 (m)
Time: 1.46 (s), x: -1.97 (m), y: 3.77 (m)
Time: 1.56 (s), x: -1.98 (m), y: 3.89 (m)
Time: 1.66 (s), x: -1.99 (m), y: 4.01 (m)
Time: 1.76 (s), x: -2.00 (m), y: 4.16 (m)
Time: 1.87 (s), x: -2.01 (m), y: 4.30 (m)
Time: 1.98 (s), x: -2.03 (m), y: 4.42 (m)
Time: 2.08 (s), x: -2.06 (m), y: 4.52 (m)
Time: 2.18 (s), x: -2.10 (m), y: 4.60 (m)
Time: 2.29 (s), x: -2.13 (m), y: 4.69 (m)
Time: 2.39 (s), x: -2.15 (m), y: 4.74 (m)
Time: 2.49 (s), x: -2.16 (m), y: 4.75 (m)
Time: 2.60 (s), x: -2.16 (m), y: 4.77 (m)
Time: 2.70 (s), x: -2.17 (m), y: 4.79 (m)
Time: 2.80 (s), x: -2.18 (m), y: 4.82 (m)
Time: 2.91 (s), x: -2.22 (m), y: 4.88 (m)
Time: 3.01 (s), x: -2.28 (m), y: 4.96 (m)
