🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w191.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_191.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -1.99 (m), y: 3.17 (m)
Time: 0.11 (s), x: -1.99 (m), y: 3.18 (m)
Time: 0.22 (s), x: -1.98 (m), y: 3.20 (m)
Time: 0.32 (s), x: -1.98 (m), y: 3.22 (m)
Time: 0.42 (s), x: -1.98 (m), y: 3.24 (m)
Time: 0.53 (s), x: -1.98 (m), y: 3.26 (m)
Time: 0.63 (s), x: -1.97 (m), y: 3.28 (m)
Time: 0.74 (s), x: -1.97 (m), y: 3.30 (m)
Time: 0.84 (s), x: -1.97 (m), y: 3.32 (m)
Time: 0.95 (s), x: -1.96 (m), y: 3.34 (m)
Time: 1.05 (s), x: -1.96 (m), y: 3.36 (m)
Time: 1.16 (s), x: -1.96 (m), y: 3.38 (m)
Time: 1.26 (s), x: -1.96 (m), y: 3.40 (m)
Time: 1.37 (s), x: -1.96 (m), y: 3.42 (m)
Time: 1.47 (s), x: -1.95 (m), y: 3.44 (m)
Time: 1.58 (s), x: -1.95 (m), y: 3.46 (m)
Time: 1.68 (s), x: -1.95 (m), y: 3.48 (m)
Time: 1.79 (s), x: -1.95 (m), y: 3.50 (m)
Time: 1.89 (s), x: -1.95 (m), y: 3.52 (m)
Time: 1.99 (s), x: -1.94 (m), y: 3.54 (m)
Time: 2.09 (s), x: -1.94 (m), y: 3.56 (m)
Time: 2.20 (s), x: -1.93 (m), y: 3.58 (m)
Time: 2.30 (s), x: -1.92 (m), y: 3.60 (m)
Time: 2.40 (s), x: -1.92 (m), y: 3.62 (m)
Time: 2.51 (s), x: -1.92 (m), y: 3.64 (m)
Time: 2.61 (s), x: -1.92 (m), y: 3.66 (m)
Time: 2.71 (s), x: -1.92 (m), y: 3.68 (m)
Time: 2.81 (s), x: -1.92 (m), y: 3.70 (m)
Time: 2.92 (s), x: -1.92 (m), y: 3.72 (m)
Time: 3.03 (s), x: -1.93 (m), y: 3.74 (m)
Time: 3.13 (s), x: -1.93 (m), y: 3.75 (m)
Time: 3.23 (s), x: -1.94 (m), y: 3.78 (m)
Time: 3.33 (s), x: -1.94 (m), y: 3.80 (m)
Time: 3.44 (s), x: -1.95 (m), y: 3.82 (m)
Time: 3.54 (s), x: -1.95 (m), y: 3.84 (m)
Time: 3.65 (s), x: -1.96 (m), y: 3.87 (m)
Time: 3.75 (s), x: -1.97 (m), y: 3.90 (m)
Time: 3.86 (s), x: -1.97 (m), y: 3.92 (m)
Time: 3.96 (s), x: -1.97 (m), y: 3.93 (m)
Time: 4.06 (s), x: -1.97 (m), y: 3.93 (m)
Time: 4.17 (s), x: -1.97 (m), y: 3.93 (m)
Time: 4.27 (s), x: -1.97 (m), y: 3.93 (m)
Time: 4.37 (s), x: -1.97 (m), y: 3.93 (m)
Time: 4.48 (s), x: -1.97 (m), y: 3.93 (m)
Time: 4.59 (s), x: -1.97 (m), y: 3.93 (m)
Time: 4.69 (s), x: -1.97 (m), y: 3.93 (m)
Time: 4.79 (s), x: -1.97 (m), y: 3.93 (m)
Time: 4.90 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.00 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.11 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.21 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.32 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.42 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.53 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.63 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.73 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.83 (s), x: -1.97 (m), y: 3.93 (m)
Time: 5.94 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.04 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.15 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.25 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.36 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.46 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.56 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.67 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.77 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.88 (s), x: -1.97 (m), y: 3.93 (m)
Time: 6.98 (s), x: -1.97 (m), y: 3.93 (m)
Time: 7.09 (s), x: -1.97 (m), y: 3.93 (m)
Time: 7.19 (s), x: -1.97 (m), y: 3.93 (m)
Time: 7.29 (s), x: -1.97 (m), y: 3.93 (m)
Time: 7.40 (s), x: -1.97 (m), y: 3.93 (m)
Time: 7.51 (s), x: -1.97 (m), y: 3.93 (m)
Time: 7.61 (s), x: -1.97 (m), y: 3.93 (m)
