🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w282.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_282.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.69 (m)
Time: 0.54 (s), x: -2.24 (m), y: 3.85 (m)
Time: 0.64 (s), x: -2.21 (m), y: 4.00 (m)
Time: 0.75 (s), x: -2.16 (m), y: 4.15 (m)
Time: 0.85 (s), x: -2.11 (m), y: 4.29 (m)
Time: 0.96 (s), x: -2.05 (m), y: 4.44 (m)
Time: 1.07 (s), x: -1.99 (m), y: 4.59 (m)
Time: 1.17 (s), x: -1.93 (m), y: 4.73 (m)
Time: 1.28 (s), x: -1.86 (m), y: 4.88 (m)
Time: 1.38 (s), x: -1.81 (m), y: 5.03 (m)
Time: 1.49 (s), x: -1.78 (m), y: 5.17 (m)
Time: 1.59 (s), x: -1.77 (m), y: 5.30 (m)
Time: 1.70 (s), x: -1.78 (m), y: 5.39 (m)
Time: 1.80 (s), x: -1.79 (m), y: 5.51 (m)
Time: 1.90 (s), x: -1.80 (m), y: 5.65 (m)
Time: 2.01 (s), x: -1.81 (m), y: 5.79 (m)
Time: 2.12 (s), x: -1.81 (m), y: 5.90 (m)
Time: 2.22 (s), x: -1.81 (m), y: 5.99 (m)
Time: 2.33 (s), x: -1.80 (m), y: 6.04 (m)
Time: 2.43 (s), x: -1.78 (m), y: 6.07 (m)
Time: 2.54 (s), x: -1.77 (m), y: 6.07 (m)
Time: 2.64 (s), x: -1.77 (m), y: 6.07 (m)
Time: 2.75 (s), x: -1.77 (m), y: 6.06 (m)
Time: 2.85 (s), x: -1.77 (m), y: 6.05 (m)
Time: 2.96 (s), x: -1.78 (m), y: 6.02 (m)
Time: 3.06 (s), x: -1.79 (m), y: 6.00 (m)
Time: 3.17 (s), x: -1.80 (m), y: 5.99 (m)
Time: 3.28 (s), x: -1.80 (m), y: 5.99 (m)
Time: 3.38 (s), x: -1.79 (m), y: 6.02 (m)
Time: 3.49 (s), x: -1.79 (m), y: 6.06 (m)
Time: 3.59 (s), x: -1.78 (m), y: 6.11 (m)
Time: 3.70 (s), x: -1.77 (m), y: 6.16 (m)
Time: 3.81 (s), x: -1.76 (m), y: 6.18 (m)
Time: 3.91 (s), x: -1.76 (m), y: 6.19 (m)
Time: 4.02 (s), x: -1.77 (m), y: 6.18 (m)
Time: 4.12 (s), x: -1.79 (m), y: 6.17 (m)
Time: 4.23 (s), x: -1.80 (m), y: 6.16 (m)
Time: 4.34 (s), x: -1.79 (m), y: 6.18 (m)
Time: 4.44 (s), x: -1.78 (m), y: 6.21 (m)
Time: 4.55 (s), x: -1.75 (m), y: 6.26 (m)
Time: 4.65 (s), x: -1.72 (m), y: 6.33 (m)
Time: 4.76 (s), x: -1.69 (m), y: 6.39 (m)
Time: 4.87 (s), x: -1.65 (m), y: 6.48 (m)
Time: 4.97 (s), x: -1.62 (m), y: 6.57 (m)
Time: 5.07 (s), x: -1.59 (m), y: 6.64 (m)
Time: 5.18 (s), x: -1.57 (m), y: 6.70 (m)
Time: 5.29 (s), x: -1.56 (m), y: 6.75 (m)
Time: 5.39 (s), x: -1.55 (m), y: 6.77 (m)
Time: 5.50 (s), x: -1.55 (m), y: 6.77 (m)
Time: 5.60 (s), x: -1.54 (m), y: 6.76 (m)
Time: 5.71 (s), x: -1.54 (m), y: 6.74 (m)
Time: 5.81 (s), x: -1.53 (m), y: 6.71 (m)
Time: 5.92 (s), x: -1.52 (m), y: 6.70 (m)
Time: 6.02 (s), x: -1.50 (m), y: 6.69 (m)
Time: 6.13 (s), x: -1.48 (m), y: 6.67 (m)
Time: 6.23 (s), x: -1.46 (m), y: 6.66 (m)
Time: 6.34 (s), x: -1.46 (m), y: 6.65 (m)
Time: 6.44 (s), x: -1.47 (m), y: 6.67 (m)
Time: 6.55 (s), x: -1.49 (m), y: 6.70 (m)
Time: 6.65 (s), x: -1.52 (m), y: 6.75 (m)
Time: 6.76 (s), x: -1.58 (m), y: 6.84 (m)
Time: 6.86 (s), x: -1.63 (m), y: 6.92 (m)
Time: 6.96 (s), x: -1.67 (m), y: 6.98 (m)
Time: 7.07 (s), x: -1.70 (m), y: 7.03 (m)
Time: 7.17 (s), x: -1.72 (m), y: 7.07 (m)
Time: 7.28 (s), x: -1.78 (m), y: 7.12 (m)
Time: 7.38 (s), x: -1.83 (m), y: 7.16 (m)
Time: 7.48 (s), x: -1.92 (m), y: 7.22 (m)
Time: 7.59 (s), x: -2.01 (m), y: 7.28 (m)
Time: 7.69 (s), x: -2.10 (m), y: 7.34 (m)
Time: 7.79 (s), x: -2.18 (m), y: 7.41 (m)
Time: 7.90 (s), x: -2.25 (m), y: 7.47 (m)
Time: 8.01 (s), x: -2.31 (m), y: 7.53 (m)
Time: 8.11 (s), x: -2.33 (m), y: 7.55 (m)
Time: 8.21 (s), x: -2.32 (m), y: 7.55 (m)
Time: 8.32 (s), x: -2.30 (m), y: 7.55 (m)
Time: 8.42 (s), x: -2.28 (m), y: 7.55 (m)
Time: 8.53 (s), x: -2.25 (m), y: 7.55 (m)
Time: 8.63 (s), x: -2.23 (m), y: 7.56 (m)
Time: 8.73 (s), x: -2.23 (m), y: 7.56 (m)
Time: 8.84 (s), x: -2.22 (m), y: 7.56 (m)
Time: 8.95 (s), x: -2.21 (m), y: 7.58 (m)
Time: 9.05 (s), x: -2.20 (m), y: 7.59 (m)
Time: 9.15 (s), x: -2.20 (m), y: 7.61 (m)
Time: 9.26 (s), x: -2.21 (m), y: 7.63 (m)
Time: 9.36 (s), x: -2.22 (m), y: 7.63 (m)
Time: 9.47 (s), x: -2.22 (m), y: 7.63 (m)
Time: 9.58 (s), x: -2.23 (m), y: 7.62 (m)
Time: 9.68 (s), x: -2.25 (m), y: 7.60 (m)
Time: 9.79 (s), x: -2.26 (m), y: 7.59 (m)
Time: 9.89 (s), x: -2.26 (m), y: 7.59 (m)
Time: 10.00 (s), x: -2.29 (m), y: 7.56 (m)
Time: 10.10 (s), x: -2.35 (m), y: 7.52 (m)
Time: 10.20 (s), x: -2.40 (m), y: 7.47 (m)
Time: 10.30 (s), x: -2.47 (m), y: 7.42 (m)
Time: 10.41 (s), x: -2.54 (m), y: 7.37 (m)
Time: 10.51 (s), x: -2.61 (m), y: 7.32 (m)
Time: 10.62 (s), x: -2.69 (m), y: 7.28 (m)
Time: 10.72 (s), x: -2.76 (m), y: 7.24 (m)
Time: 10.82 (s), x: -2.84 (m), y: 7.21 (m)
Time: 10.93 (s), x: -2.90 (m), y: 7.18 (m)
Time: 11.03 (s), x: -2.93 (m), y: 7.18 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 11.0310 (s)
Navigation metric: 0.0000
