🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w193.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_193.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.94 (s), x: -2.25 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.25 (m), y: 3.62 (m)
Time: 1.14 (s), x: -2.25 (m), y: 3.68 (m)
Time: 1.25 (s), x: -2.25 (m), y: 3.73 (m)
Time: 1.35 (s), x: -2.25 (m), y: 3.78 (m)
Time: 1.46 (s), x: -2.25 (m), y: 3.83 (m)
Time: 1.56 (s), x: -2.25 (m), y: 3.88 (m)
Time: 1.66 (s), x: -2.25 (m), y: 3.93 (m)
Time: 1.76 (s), x: -2.25 (m), y: 3.98 (m)
Time: 1.87 (s), x: -2.25 (m), y: 4.04 (m)
Time: 1.97 (s), x: -2.25 (m), y: 4.09 (m)
Time: 2.08 (s), x: -2.25 (m), y: 4.14 (m)
Time: 2.18 (s), x: -2.25 (m), y: 4.18 (m)
Time: 2.28 (s), x: -2.25 (m), y: 4.23 (m)
Time: 2.39 (s), x: -2.25 (m), y: 4.27 (m)
Time: 2.50 (s), x: -2.25 (m), y: 4.31 (m)
Time: 2.60 (s), x: -2.25 (m), y: 4.35 (m)
Time: 2.71 (s), x: -2.25 (m), y: 4.38 (m)
Time: 2.81 (s), x: -2.25 (m), y: 4.42 (m)
Time: 2.92 (s), x: -2.25 (m), y: 4.45 (m)
Time: 3.03 (s), x: -2.24 (m), y: 4.49 (m)
Time: 3.13 (s), x: -2.24 (m), y: 4.52 (m)
Time: 3.24 (s), x: -2.24 (m), y: 4.55 (m)
Time: 3.34 (s), x: -2.24 (m), y: 4.58 (m)
Time: 3.45 (s), x: -2.24 (m), y: 4.61 (m)
Time: 3.56 (s), x: -2.23 (m), y: 4.64 (m)
Time: 3.67 (s), x: -2.23 (m), y: 4.68 (m)
Time: 3.77 (s), x: -2.22 (m), y: 4.71 (m)
Time: 3.88 (s), x: -2.22 (m), y: 4.74 (m)
Time: 3.98 (s), x: -2.22 (m), y: 4.76 (m)
Time: 4.08 (s), x: -2.21 (m), y: 4.77 (m)
Time: 4.19 (s), x: -2.21 (m), y: 4.79 (m)
Time: 4.30 (s), x: -2.20 (m), y: 4.81 (m)
Time: 4.40 (s), x: -2.20 (m), y: 4.83 (m)
Time: 4.51 (s), x: -2.20 (m), y: 4.84 (m)
Time: 4.62 (s), x: -2.20 (m), y: 4.86 (m)
Time: 4.72 (s), x: -2.19 (m), y: 4.88 (m)
Time: 4.83 (s), x: -2.19 (m), y: 4.89 (m)
Time: 4.93 (s), x: -2.18 (m), y: 4.91 (m)
Time: 5.04 (s), x: -2.18 (m), y: 4.92 (m)
Time: 5.15 (s), x: -2.18 (m), y: 4.93 (m)
Time: 5.26 (s), x: -2.18 (m), y: 4.93 (m)
Time: 5.37 (s), x: -2.18 (m), y: 4.94 (m)
Time: 5.47 (s), x: -2.18 (m), y: 4.95 (m)
Time: 5.58 (s), x: -2.18 (m), y: 4.96 (m)
Time: 5.68 (s), x: -2.18 (m), y: 4.98 (m)
Time: 5.78 (s), x: -2.18 (m), y: 5.00 (m)
Time: 5.89 (s), x: -2.19 (m), y: 5.02 (m)
Time: 6.00 (s), x: -2.19 (m), y: 5.04 (m)
Time: 6.10 (s), x: -2.20 (m), y: 5.05 (m)
Time: 6.21 (s), x: -2.21 (m), y: 5.07 (m)
Time: 6.32 (s), x: -2.21 (m), y: 5.08 (m)
Time: 6.43 (s), x: -2.22 (m), y: 5.09 (m)
Time: 6.53 (s), x: -2.22 (m), y: 5.10 (m)
Time: 6.64 (s), x: -2.23 (m), y: 5.11 (m)
Time: 6.75 (s), x: -2.23 (m), y: 5.11 (m)
Time: 6.85 (s), x: -2.22 (m), y: 5.11 (m)
Time: 6.96 (s), x: -2.23 (m), y: 5.12 (m)
Time: 7.06 (s), x: -2.23 (m), y: 5.13 (m)
Time: 7.17 (s), x: -2.24 (m), y: 5.14 (m)
Time: 7.28 (s), x: -2.26 (m), y: 5.17 (m)
Time: 7.38 (s), x: -2.28 (m), y: 5.20 (m)
Time: 7.48 (s), x: -2.30 (m), y: 5.22 (m)
Time: 7.59 (s), x: -2.31 (m), y: 5.25 (m)
Time: 7.70 (s), x: -2.33 (m), y: 5.26 (m)
Time: 7.80 (s), x: -2.34 (m), y: 5.29 (m)
Time: 7.91 (s), x: -2.35 (m), y: 5.30 (m)
Time: 8.02 (s), x: -2.36 (m), y: 5.33 (m)
Time: 8.13 (s), x: -2.37 (m), y: 5.35 (m)
Time: 8.24 (s), x: -2.38 (m), y: 5.38 (m)
Time: 8.34 (s), x: -2.39 (m), y: 5.40 (m)
Time: 8.44 (s), x: -2.40 (m), y: 5.43 (m)
Time: 8.54 (s), x: -2.41 (m), y: 5.47 (m)
Time: 8.65 (s), x: -2.43 (m), y: 5.52 (m)
Time: 8.76 (s), x: -2.44 (m), y: 5.57 (m)
Time: 8.86 (s), x: -2.46 (m), y: 5.63 (m)
Time: 8.97 (s), x: -2.48 (m), y: 5.68 (m)
Time: 9.07 (s), x: -2.50 (m), y: 5.73 (m)
Time: 9.18 (s), x: -2.52 (m), y: 5.77 (m)
Time: 9.28 (s), x: -2.53 (m), y: 5.82 (m)
Time: 9.39 (s), x: -2.55 (m), y: 5.87 (m)
Time: 9.50 (s), x: -2.57 (m), y: 5.92 (m)
Time: 9.60 (s), x: -2.59 (m), y: 5.97 (m)
Time: 9.71 (s), x: -2.61 (m), y: 6.02 (m)
Time: 9.81 (s), x: -2.63 (m), y: 6.06 (m)
Time: 9.92 (s), x: -2.66 (m), y: 6.11 (m)
Time: 10.03 (s), x: -2.68 (m), y: 6.16 (m)
Time: 10.13 (s), x: -2.70 (m), y: 6.21 (m)
Time: 10.23 (s), x: -2.72 (m), y: 6.26 (m)
Time: 10.33 (s), x: -2.74 (m), y: 6.30 (m)
Time: 10.44 (s), x: -2.76 (m), y: 6.35 (m)
Time: 10.54 (s), x: -2.78 (m), y: 6.39 (m)
Time: 10.64 (s), x: -2.80 (m), y: 6.44 (m)
Time: 10.75 (s), x: -2.83 (m), y: 6.49 (m)
Time: 10.86 (s), x: -2.84 (m), y: 6.52 (m)
Time: 10.96 (s), x: -2.85 (m), y: 6.55 (m)
Time: 11.07 (s), x: -2.87 (m), y: 6.59 (m)
Time: 11.18 (s), x: -2.89 (m), y: 6.64 (m)
Time: 11.28 (s), x: -2.91 (m), y: 6.69 (m)
Time: 11.39 (s), x: -2.93 (m), y: 6.74 (m)
Time: 11.49 (s), x: -2.94 (m), y: 6.78 (m)
Time: 11.59 (s), x: -2.96 (m), y: 6.83 (m)
Time: 11.69 (s), x: -2.97 (m), y: 6.88 (m)
Time: 11.79 (s), x: -2.99 (m), y: 6.93 (m)
Time: 11.90 (s), x: -3.01 (m), y: 6.98 (m)
Time: 12.00 (s), x: -3.02 (m), y: 7.03 (m)
Time: 12.11 (s), x: -3.03 (m), y: 7.08 (m)
Time: 12.21 (s), x: -3.04 (m), y: 7.13 (m)
Time: 12.31 (s), x: -3.06 (m), y: 7.19 (m)
Time: 12.42 (s), x: -3.07 (m), y: 7.24 (m)
Time: 12.52 (s), x: -3.08 (m), y: 7.29 (m)
Time: 12.62 (s), x: -3.09 (m), y: 7.33 (m)
Time: 12.73 (s), x: -3.10 (m), y: 7.38 (m)
Time: 12.83 (s), x: -3.11 (m), y: 7.42 (m)
Time: 12.93 (s), x: -3.11 (m), y: 7.47 (m)
Time: 13.03 (s), x: -3.12 (m), y: 7.50 (m)
Time: 13.13 (s), x: -3.12 (m), y: 7.52 (m)
Time: 13.23 (s), x: -3.12 (m), y: 7.53 (m)
Time: 13.34 (s), x: -3.12 (m), y: 7.55 (m)
Time: 13.44 (s), x: -3.12 (m), y: 7.56 (m)
Time: 13.54 (s), x: -3.12 (m), y: 7.54 (m)
Time: 13.64 (s), x: -3.11 (m), y: 7.49 (m)
Time: 13.75 (s), x: -3.11 (m), y: 7.46 (m)
Time: 13.85 (s), x: -3.11 (m), y: 7.46 (m)
Time: 13.95 (s), x: -3.12 (m), y: 7.50 (m)
Time: 14.05 (s), x: -3.12 (m), y: 7.55 (m)
Time: 14.16 (s), x: -3.13 (m), y: 7.60 (m)
Time: 14.26 (s), x: -3.14 (m), y: 7.65 (m)
Time: 14.36 (s), x: -3.14 (m), y: 7.70 (m)
Time: 14.46 (s), x: -3.14 (m), y: 7.75 (m)
Time: 14.57 (s), x: -3.15 (m), y: 7.80 (m)
Time: 14.67 (s), x: -3.15 (m), y: 7.85 (m)
Time: 14.77 (s), x: -3.15 (m), y: 7.91 (m)
Time: 14.87 (s), x: -3.15 (m), y: 7.96 (m)
Time: 14.98 (s), x: -3.15 (m), y: 8.01 (m)
Time: 15.08 (s), x: -3.16 (m), y: 8.06 (m)
Time: 15.18 (s), x: -3.16 (m), y: 8.11 (m)
Time: 15.29 (s), x: -3.16 (m), y: 8.17 (m)
Time: 15.39 (s), x: -3.16 (m), y: 8.22 (m)
Time: 15.50 (s), x: -3.16 (m), y: 8.27 (m)
Time: 15.60 (s), x: -3.16 (m), y: 8.32 (m)
Time: 15.70 (s), x: -3.17 (m), y: 8.37 (m)
Time: 15.80 (s), x: -3.17 (m), y: 8.42 (m)
Time: 15.90 (s), x: -3.17 (m), y: 8.47 (m)
Time: 16.01 (s), x: -3.17 (m), y: 8.53 (m)
Time: 16.11 (s), x: -3.17 (m), y: 8.58 (m)
Time: 16.21 (s), x: -3.18 (m), y: 8.63 (m)
Time: 16.32 (s), x: -3.18 (m), y: 8.68 (m)
Time: 16.42 (s), x: -3.18 (m), y: 8.73 (m)
Time: 16.52 (s), x: -3.18 (m), y: 8.78 (m)
Time: 16.62 (s), x: -3.19 (m), y: 8.83 (m)
