🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w110.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_110.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.18 (m)
Time: 0.22 (s), x: -2.01 (m), y: 3.28 (m)
Time: 0.32 (s), x: -2.02 (m), y: 3.40 (m)
Time: 0.43 (s), x: -2.04 (m), y: 3.57 (m)
Time: 0.53 (s), x: -2.05 (m), y: 3.75 (m)
Time: 0.64 (s), x: -2.07 (m), y: 3.92 (m)
Time: 0.74 (s), x: -2.10 (m), y: 4.11 (m)
Time: 0.84 (s), x: -2.14 (m), y: 4.31 (m)
Time: 0.94 (s), x: -2.20 (m), y: 4.49 (m)
Time: 1.04 (s), x: -2.28 (m), y: 4.65 (m)
Time: 1.15 (s), x: -2.35 (m), y: 4.79 (m)
Time: 1.25 (s), x: -2.44 (m), y: 4.90 (m)
Time: 1.36 (s), x: -2.53 (m), y: 4.98 (m)
Time: 1.47 (s), x: -2.65 (m), y: 5.03 (m)
Time: 1.57 (s), x: -2.78 (m), y: 5.06 (m)
Time: 1.68 (s), x: -2.90 (m), y: 5.06 (m)
Time: 1.79 (s), x: -3.02 (m), y: 5.03 (m)
Time: 1.89 (s), x: -3.14 (m), y: 4.99 (m)
Time: 1.99 (s), x: -3.27 (m), y: 4.93 (m)
Time: 2.09 (s), x: -3.35 (m), y: 4.86 (m)
Time: 2.19 (s), x: -3.46 (m), y: 4.77 (m)
Time: 2.30 (s), x: -3.55 (m), y: 4.66 (m)
Time: 2.40 (s), x: -3.63 (m), y: 4.55 (m)
Time: 2.51 (s), x: -3.69 (m), y: 4.44 (m)
Time: 2.61 (s), x: -3.74 (m), y: 4.33 (m)
Time: 2.72 (s), x: -3.78 (m), y: 4.23 (m)
Time: 2.82 (s), x: -3.81 (m), y: 4.15 (m)
Time: 2.92 (s), x: -3.82 (m), y: 4.08 (m)
Time: 3.03 (s), x: -3.83 (m), y: 4.00 (m)
Time: 3.14 (s), x: -3.84 (m), y: 3.96 (m)
