🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w76.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_76.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -2.09 (m), y: 3.09 (m)
Time: 0.12 (s), x: -2.14 (m), y: 3.17 (m)
Time: 0.23 (s), x: -2.23 (m), y: 3.28 (m)
Time: 0.33 (s), x: -2.32 (m), y: 3.37 (m)
Time: 0.45 (s), x: -2.41 (m), y: 3.47 (m)
Time: 0.55 (s), x: -2.48 (m), y: 3.54 (m)
Time: 0.65 (s), x: -2.55 (m), y: 3.60 (m)
Time: 0.75 (s), x: -2.61 (m), y: 3.65 (m)
Time: 0.86 (s), x: -2.67 (m), y: 3.69 (m)
Time: 0.96 (s), x: -2.70 (m), y: 3.73 (m)
Time: 1.07 (s), x: -2.70 (m), y: 3.81 (m)
Time: 1.17 (s), x: -2.65 (m), y: 3.90 (m)
Time: 1.27 (s), x: -2.60 (m), y: 3.96 (m)
Time: 1.37 (s), x: -2.57 (m), y: 3.98 (m)
Time: 1.48 (s), x: -2.57 (m), y: 3.99 (m)
Time: 1.58 (s), x: -2.60 (m), y: 3.97 (m)
Time: 1.69 (s), x: -2.67 (m), y: 3.92 (m)
Time: 1.79 (s), x: -2.73 (m), y: 3.87 (m)
Time: 1.90 (s), x: -2.82 (m), y: 3.82 (m)
Time: 2.01 (s), x: -2.91 (m), y: 3.77 (m)
Time: 2.11 (s), x: -2.99 (m), y: 3.71 (m)
Time: 2.22 (s), x: -3.08 (m), y: 3.66 (m)
Time: 2.32 (s), x: -3.18 (m), y: 3.61 (m)
Time: 2.43 (s), x: -3.28 (m), y: 3.56 (m)
Time: 2.53 (s), x: -3.37 (m), y: 3.52 (m)
Time: 2.64 (s), x: -3.46 (m), y: 3.49 (m)
Time: 2.74 (s), x: -3.54 (m), y: 3.46 (m)
Time: 2.84 (s), x: -3.63 (m), y: 3.47 (m)
Time: 2.95 (s), x: -3.73 (m), y: 3.50 (m)
Time: 3.05 (s), x: -3.79 (m), y: 3.57 (m)
Time: 3.16 (s), x: -3.84 (m), y: 3.63 (m)
Time: 3.26 (s), x: -3.89 (m), y: 3.73 (m)
Time: 3.37 (s), x: -3.93 (m), y: 3.80 (m)
Time: 3.48 (s), x: -3.99 (m), y: 3.88 (m)
Time: 3.59 (s), x: -4.04 (m), y: 3.93 (m)
Time: 3.70 (s), x: -4.09 (m), y: 3.97 (m)
Time: 3.80 (s), x: -4.10 (m), y: 3.98 (m)
Time: 3.91 (s), x: -4.12 (m), y: 4.00 (m)
Time: 4.02 (s), x: -4.15 (m), y: 4.01 (m)
Time: 4.12 (s), x: -4.16 (m), y: 4.02 (m)
Time: 4.23 (s), x: -4.18 (m), y: 4.03 (m)
Time: 4.34 (s), x: -4.21 (m), y: 4.04 (m)
Time: 4.45 (s), x: -4.21 (m), y: 4.05 (m)
Time: 4.55 (s), x: -4.17 (m), y: 4.03 (m)
Time: 4.65 (s), x: -4.10 (m), y: 3.99 (m)
Time: 4.76 (s), x: -4.02 (m), y: 3.92 (m)
Time: 4.86 (s), x: -3.94 (m), y: 3.83 (m)
Time: 4.97 (s), x: -3.89 (m), y: 3.74 (m)
Time: 5.08 (s), x: -3.86 (m), y: 3.65 (m)
Time: 5.19 (s), x: -3.80 (m), y: 3.57 (m)
Time: 5.30 (s), x: -3.77 (m), y: 3.50 (m)
Time: 5.41 (s), x: -3.74 (m), y: 3.46 (m)
Time: 5.51 (s), x: -3.74 (m), y: 3.43 (m)
Time: 5.62 (s), x: -3.75 (m), y: 3.41 (m)
Time: 5.73 (s), x: -3.76 (m), y: 3.43 (m)
Time: 5.83 (s), x: -3.78 (m), y: 3.47 (m)
Time: 5.94 (s), x: -3.82 (m), y: 3.52 (m)
Time: 6.04 (s), x: -3.85 (m), y: 3.57 (m)
Time: 6.14 (s), x: -3.90 (m), y: 3.64 (m)
Time: 6.24 (s), x: -3.96 (m), y: 3.70 (m)
Time: 6.34 (s), x: -4.02 (m), y: 3.77 (m)
Time: 6.46 (s), x: -4.07 (m), y: 3.82 (m)
Time: 6.56 (s), x: -4.09 (m), y: 3.85 (m)
Time: 6.66 (s), x: -4.11 (m), y: 3.88 (m)
Time: 6.77 (s), x: -4.09 (m), y: 3.88 (m)
Time: 6.87 (s), x: -4.04 (m), y: 3.87 (m)
Time: 6.98 (s), x: -4.00 (m), y: 3.86 (m)
Time: 7.08 (s), x: -4.01 (m), y: 3.86 (m)
Time: 7.19 (s), x: -4.04 (m), y: 3.87 (m)
Time: 7.30 (s), x: -4.07 (m), y: 3.88 (m)
Time: 7.40 (s), x: -4.10 (m), y: 3.89 (m)
Time: 7.50 (s), x: -4.11 (m), y: 3.89 (m)
Time: 7.60 (s), x: -4.11 (m), y: 3.89 (m)
Time: 7.71 (s), x: -4.11 (m), y: 3.89 (m)
Time: 7.82 (s), x: -4.12 (m), y: 3.90 (m)
Time: 7.92 (s), x: -4.13 (m), y: 3.90 (m)
Time: 8.03 (s), x: -4.13 (m), y: 3.90 (m)
Time: 8.13 (s), x: -4.12 (m), y: 3.90 (m)
Time: 8.23 (s), x: -4.13 (m), y: 3.91 (m)
Time: 8.34 (s), x: -4.13 (m), y: 3.92 (m)
Time: 8.44 (s), x: -4.13 (m), y: 3.92 (m)
Time: 8.55 (s), x: -4.13 (m), y: 3.92 (m)
Time: 8.66 (s), x: -4.13 (m), y: 3.92 (m)
Time: 8.76 (s), x: -4.13 (m), y: 3.92 (m)
Time: 8.87 (s), x: -4.13 (m), y: 3.92 (m)
Time: 8.97 (s), x: -4.13 (m), y: 3.92 (m)
Time: 9.08 (s), x: -4.13 (m), y: 3.91 (m)
Time: 9.19 (s), x: -4.12 (m), y: 3.91 (m)
Time: 9.29 (s), x: -4.07 (m), y: 3.90 (m)
Time: 9.40 (s), x: -3.99 (m), y: 3.89 (m)
Time: 9.51 (s), x: -3.86 (m), y: 3.88 (m)
Time: 9.62 (s), x: -3.72 (m), y: 3.86 (m)
Time: 9.72 (s), x: -3.57 (m), y: 3.84 (m)
Time: 9.83 (s), x: -3.43 (m), y: 3.82 (m)
Time: 9.94 (s), x: -3.35 (m), y: 3.79 (m)
Time: 10.04 (s), x: -3.31 (m), y: 3.78 (m)
Time: 10.15 (s), x: -3.29 (m), y: 3.79 (m)
Time: 10.25 (s), x: -3.28 (m), y: 3.81 (m)
Time: 10.36 (s), x: -3.28 (m), y: 3.87 (m)
Time: 10.48 (s), x: -3.30 (m), y: 3.97 (m)
Time: 10.59 (s), x: -3.32 (m), y: 4.07 (m)
Time: 10.71 (s), x: -3.35 (m), y: 4.18 (m)
Time: 10.82 (s), x: -3.36 (m), y: 4.26 (m)
Time: 10.93 (s), x: -3.37 (m), y: 4.32 (m)
Time: 11.03 (s), x: -3.38 (m), y: 4.36 (m)
Time: 11.14 (s), x: -3.39 (m), y: 4.41 (m)
Time: 11.24 (s), x: -3.39 (m), y: 4.43 (m)
Time: 11.35 (s), x: -3.40 (m), y: 4.46 (m)
Time: 11.46 (s), x: -3.40 (m), y: 4.46 (m)
Time: 11.57 (s), x: -3.40 (m), y: 4.45 (m)
Time: 11.67 (s), x: -3.39 (m), y: 4.41 (m)
Time: 11.77 (s), x: -3.38 (m), y: 4.37 (m)
Time: 11.87 (s), x: -3.36 (m), y: 4.32 (m)
Time: 11.97 (s), x: -3.35 (m), y: 4.28 (m)
Time: 12.08 (s), x: -3.33 (m), y: 4.22 (m)
Time: 12.19 (s), x: -3.31 (m), y: 4.16 (m)
Time: 12.29 (s), x: -3.30 (m), y: 4.13 (m)
Time: 12.39 (s), x: -3.30 (m), y: 4.12 (m)
Time: 12.49 (s), x: -3.30 (m), y: 4.12 (m)
Time: 12.60 (s), x: -3.30 (m), y: 4.14 (m)
Time: 12.70 (s), x: -3.31 (m), y: 4.17 (m)
Time: 12.81 (s), x: -3.32 (m), y: 4.21 (m)
Time: 12.91 (s), x: -3.33 (m), y: 4.26 (m)
Time: 13.02 (s), x: -3.33 (m), y: 4.30 (m)
Time: 13.12 (s), x: -3.34 (m), y: 4.34 (m)
Time: 13.23 (s), x: -3.36 (m), y: 4.39 (m)
Time: 13.33 (s), x: -3.36 (m), y: 4.41 (m)
Time: 13.44 (s), x: -3.36 (m), y: 4.43 (m)
Time: 13.54 (s), x: -3.36 (m), y: 4.42 (m)
Time: 13.65 (s), x: -3.36 (m), y: 4.41 (m)
Time: 13.75 (s), x: -3.35 (m), y: 4.37 (m)
Time: 13.86 (s), x: -3.34 (m), y: 4.33 (m)
Time: 13.96 (s), x: -3.33 (m), y: 4.29 (m)
Time: 14.07 (s), x: -3.33 (m), y: 4.26 (m)
Time: 14.18 (s), x: -3.32 (m), y: 4.23 (m)
Time: 14.29 (s), x: -3.32 (m), y: 4.22 (m)
Time: 14.39 (s), x: -3.32 (m), y: 4.23 (m)
Time: 14.49 (s), x: -3.32 (m), y: 4.24 (m)
Time: 14.60 (s), x: -3.32 (m), y: 4.25 (m)
Time: 14.70 (s), x: -3.32 (m), y: 4.27 (m)
Time: 14.81 (s), x: -3.33 (m), y: 4.30 (m)
Time: 14.91 (s), x: -3.34 (m), y: 4.33 (m)
Time: 15.01 (s), x: -3.34 (m), y: 4.37 (m)
Time: 15.12 (s), x: -3.35 (m), y: 4.39 (m)
Time: 15.22 (s), x: -3.35 (m), y: 4.41 (m)
Time: 15.33 (s), x: -3.35 (m), y: 4.42 (m)
Time: 15.43 (s), x: -3.35 (m), y: 4.42 (m)
Time: 15.54 (s), x: -3.35 (m), y: 4.40 (m)
Time: 15.64 (s), x: -3.34 (m), y: 4.37 (m)
Time: 15.75 (s), x: -3.34 (m), y: 4.34 (m)
Time: 15.85 (s), x: -3.33 (m), y: 4.29 (m)
Time: 15.96 (s), x: -3.32 (m), y: 4.25 (m)
Time: 16.06 (s), x: -3.31 (m), y: 4.23 (m)
Time: 16.16 (s), x: -3.31 (m), y: 4.22 (m)
Time: 16.26 (s), x: -3.31 (m), y: 4.22 (m)
Time: 16.37 (s), x: -3.31 (m), y: 4.24 (m)
Time: 16.47 (s), x: -3.31 (m), y: 4.25 (m)
Time: 16.58 (s), x: -3.32 (m), y: 4.27 (m)
Time: 16.69 (s), x: -3.32 (m), y: 4.29 (m)
Time: 16.79 (s), x: -3.33 (m), y: 4.33 (m)
Time: 16.90 (s), x: -3.33 (m), y: 4.36 (m)
Time: 17.00 (s), x: -3.34 (m), y: 4.38 (m)
Time: 17.11 (s), x: -3.34 (m), y: 4.40 (m)
Time: 17.21 (s), x: -3.34 (m), y: 4.40 (m)
Time: 17.32 (s), x: -3.34 (m), y: 4.40 (m)
Time: 17.43 (s), x: -3.34 (m), y: 4.39 (m)
Time: 17.53 (s), x: -3.34 (m), y: 4.39 (m)
Time: 17.64 (s), x: -3.33 (m), y: 4.38 (m)
Time: 17.74 (s), x: -3.33 (m), y: 4.37 (m)
Time: 17.85 (s), x: -3.33 (m), y: 4.37 (m)
Time: 17.95 (s), x: -3.33 (m), y: 4.37 (m)
Time: 18.07 (s), x: -3.33 (m), y: 4.36 (m)
Time: 18.18 (s), x: -3.33 (m), y: 4.35 (m)
Time: 18.28 (s), x: -3.32 (m), y: 4.34 (m)
Time: 18.39 (s), x: -3.32 (m), y: 4.32 (m)
Time: 18.49 (s), x: -3.32 (m), y: 4.30 (m)
