🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w187.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_187.world <<<<<<<<<<<<<<<<<<
Time: 0.00 (s), x: -1.97 (m), y: 3.10 (m)
Time: 0.10 (s), x: -1.98 (m), y: 3.13 (m)
Time: 0.21 (s), x: -2.01 (m), y: 3.17 (m)
Time: 0.31 (s), x: -2.04 (m), y: 3.19 (m)
Time: 0.41 (s), x: -2.07 (m), y: 3.21 (m)
Time: 0.51 (s), x: -2.10 (m), y: 3.23 (m)
Time: 0.62 (s), x: -2.14 (m), y: 3.24 (m)
Time: 0.72 (s), x: -2.17 (m), y: 3.25 (m)
Time: 0.83 (s), x: -2.21 (m), y: 3.25 (m)
Time: 0.93 (s), x: -2.24 (m), y: 3.25 (m)
Time: 1.03 (s), x: -2.28 (m), y: 3.25 (m)
Time: 1.14 (s), x: -2.32 (m), y: 3.25 (m)
Time: 1.25 (s), x: -2.35 (m), y: 3.24 (m)
Time: 1.35 (s), x: -2.39 (m), y: 3.23 (m)
Time: 1.45 (s), x: -2.42 (m), y: 3.22 (m)
Time: 1.55 (s), x: -2.46 (m), y: 3.20 (m)
Time: 1.65 (s), x: -2.51 (m), y: 3.18 (m)
Time: 1.75 (s), x: -2.54 (m), y: 3.17 (m)
Time: 1.86 (s), x: -2.58 (m), y: 3.16 (m)
Time: 1.97 (s), x: -2.61 (m), y: 3.14 (m)
Time: 2.07 (s), x: -2.64 (m), y: 3.13 (m)
Time: 2.17 (s), x: -2.67 (m), y: 3.11 (m)
Time: 2.27 (s), x: -2.70 (m), y: 3.09 (m)
Time: 2.38 (s), x: -2.73 (m), y: 3.07 (m)
Time: 2.50 (s), x: -2.77 (m), y: 3.05 (m)
Time: 2.61 (s), x: -2.79 (m), y: 3.03 (m)
Time: 2.71 (s), x: -2.79 (m), y: 3.03 (m)
Time: 2.82 (s), x: -2.79 (m), y: 3.03 (m)
Time: 2.92 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.03 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.13 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.23 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.34 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.44 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.55 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.65 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.75 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.85 (s), x: -2.79 (m), y: 3.03 (m)
Time: 3.95 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.06 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.16 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.26 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.36 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.47 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.57 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.67 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.77 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.87 (s), x: -2.79 (m), y: 3.03 (m)
Time: 4.98 (s), x: -2.79 (m), y: 3.03 (m)
Time: 5.08 (s), x: -2.79 (m), y: 3.03 (m)
Time: 5.19 (s), x: -2.79 (m), y: 3.03 (m)
Time: 5.29 (s), x: -2.79 (m), y: 3.03 (m)
Time: 5.39 (s), x: -2.79 (m), y: 3.03 (m)
Time: 5.50 (s), x: -2.79 (m), y: 3.03 (m)
Time: 5.60 (s), x: -2.79 (m), y: 3.03 (m)
Time: 5.70 (s), x: -2.79 (m), y: 3.03 (m)
Time: 5.81 (s), x: -2.79 (m), y: 3.03 (m)
Time: 5.91 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.01 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.12 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.23 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.33 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.44 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.54 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.65 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.75 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.85 (s), x: -2.79 (m), y: 3.03 (m)
Time: 6.96 (s), x: -2.79 (m), y: 3.03 (m)
Time: 7.06 (s), x: -2.79 (m), y: 3.03 (m)
Time: 7.16 (s), x: -2.79 (m), y: 3.03 (m)
Time: 7.26 (s), x: -2.79 (m), y: 3.03 (m)
Time: 7.37 (s), x: -2.79 (m), y: 3.03 (m)
Time: 7.47 (s), x: -2.79 (m), y: 3.03 (m)
Time: 7.58 (s), x: -2.79 (m), y: 3.03 (m)
Time: 7.69 (s), x: -2.79 (m), y: 3.03 (m)
Time: 7.79 (s), x: -2.79 (m), y: 3.03 (m)
Time: 7.90 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.01 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.11 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.21 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.32 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.42 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.53 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.63 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.73 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.84 (s), x: -2.79 (m), y: 3.03 (m)
Time: 8.94 (s), x: -2.79 (m), y: 3.03 (m)
Time: 9.04 (s), x: -2.79 (m), y: 3.03 (m)
Time: 9.15 (s), x: -2.79 (m), y: 3.03 (m)
Time: 9.25 (s), x: -2.79 (m), y: 3.03 (m)
Time: 9.35 (s), x: -2.81 (m), y: 3.01 (m)
Time: 9.46 (s), x: -2.83 (m), y: 2.99 (m)
Time: 9.56 (s), x: -2.86 (m), y: 2.96 (m)
Time: 9.66 (s), x: -2.91 (m), y: 2.91 (m)
Time: 9.77 (s), x: -2.97 (m), y: 2.85 (m)
Time: 9.87 (s), x: -3.04 (m), y: 2.78 (m)
Time: 9.97 (s), x: -3.11 (m), y: 2.72 (m)
Time: 10.07 (s), x: -3.18 (m), y: 2.65 (m)
Time: 10.18 (s), x: -3.25 (m), y: 2.58 (m)
Time: 10.29 (s), x: -3.31 (m), y: 2.53 (m)
Time: 10.39 (s), x: -3.34 (m), y: 2.50 (m)
Time: 10.50 (s), x: -3.35 (m), y: 2.46 (m)
Time: 10.61 (s), x: -3.37 (m), y: 2.43 (m)
Time: 10.72 (s), x: -3.39 (m), y: 2.40 (m)
Time: 10.82 (s), x: -3.43 (m), y: 2.37 (m)
Time: 10.92 (s), x: -3.45 (m), y: 2.34 (m)
Time: 11.03 (s), x: -3.47 (m), y: 2.33 (m)
Time: 11.13 (s), x: -3.48 (m), y: 2.32 (m)
Time: 11.23 (s), x: -3.48 (m), y: 2.31 (m)
Time: 11.34 (s), x: -3.48 (m), y: 2.31 (m)
Time: 11.45 (s), x: -3.48 (m), y: 2.30 (m)
Time: 11.55 (s), x: -3.48 (m), y: 2.30 (m)
Time: 11.66 (s), x: -3.48 (m), y: 2.29 (m)
Time: 11.76 (s), x: -3.49 (m), y: 2.29 (m)
Time: 11.87 (s), x: -3.49 (m), y: 2.28 (m)
Time: 11.98 (s), x: -3.50 (m), y: 2.28 (m)
Time: 12.09 (s), x: -3.51 (m), y: 2.29 (m)
Time: 12.19 (s), x: -3.52 (m), y: 2.29 (m)
Time: 12.29 (s), x: -3.53 (m), y: 2.30 (m)
Time: 12.40 (s), x: -3.54 (m), y: 2.31 (m)
Time: 12.51 (s), x: -3.54 (m), y: 2.31 (m)
Time: 12.62 (s), x: -3.55 (m), y: 2.32 (m)
Time: 12.72 (s), x: -3.56 (m), y: 2.32 (m)
Time: 12.82 (s), x: -3.56 (m), y: 2.32 (m)
Time: 12.92 (s), x: -3.57 (m), y: 2.32 (m)
Time: 13.03 (s), x: -3.57 (m), y: 2.30 (m)
Time: 13.13 (s), x: -3.57 (m), y: 2.30 (m)
Time: 13.23 (s), x: -3.57 (m), y: 2.29 (m)
Time: 13.33 (s), x: -3.58 (m), y: 2.29 (m)
Time: 13.44 (s), x: -3.59 (m), y: 2.30 (m)
Time: 13.55 (s), x: -3.60 (m), y: 2.31 (m)
Time: 13.65 (s), x: -3.62 (m), y: 2.32 (m)
Time: 13.75 (s), x: -3.62 (m), y: 2.32 (m)
Time: 13.85 (s), x: -3.63 (m), y: 2.32 (m)
Time: 13.96 (s), x: -3.64 (m), y: 2.35 (m)
Time: 14.06 (s), x: -3.66 (m), y: 2.42 (m)
Time: 14.17 (s), x: -3.69 (m), y: 2.50 (m)
Time: 14.28 (s), x: -3.72 (m), y: 2.57 (m)
Time: 14.38 (s), x: -3.74 (m), y: 2.63 (m)
Time: 14.48 (s), x: -3.75 (m), y: 2.67 (m)
Time: 14.58 (s), x: -3.77 (m), y: 2.72 (m)
Time: 14.69 (s), x: -3.77 (m), y: 2.74 (m)
Time: 14.79 (s), x: -3.78 (m), y: 2.79 (m)
Time: 14.89 (s), x: -3.79 (m), y: 2.88 (m)
Time: 14.99 (s), x: -3.80 (m), y: 2.97 (m)
Time: 15.10 (s), x: -3.81 (m), y: 3.06 (m)
Time: 15.20 (s), x: -3.82 (m), y: 3.16 (m)
