🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w192.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_192.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.28 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.33 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.38 (m)
Time: 0.63 (s), x: -2.26 (m), y: 3.43 (m)
Time: 0.74 (s), x: -2.27 (m), y: 3.48 (m)
Time: 0.85 (s), x: -2.28 (m), y: 3.54 (m)
Time: 0.96 (s), x: -2.30 (m), y: 3.60 (m)
Time: 1.06 (s), x: -2.31 (m), y: 3.65 (m)
Time: 1.17 (s), x: -2.32 (m), y: 3.70 (m)
Time: 1.27 (s), x: -2.33 (m), y: 3.75 (m)
Time: 1.38 (s), x: -2.35 (m), y: 3.80 (m)
Time: 1.49 (s), x: -2.36 (m), y: 3.84 (m)
Time: 1.59 (s), x: -2.38 (m), y: 3.89 (m)
Time: 1.70 (s), x: -2.40 (m), y: 3.94 (m)
Time: 1.80 (s), x: -2.41 (m), y: 3.98 (m)
Time: 1.91 (s), x: -2.42 (m), y: 4.01 (m)
Time: 2.01 (s), x: -2.43 (m), y: 4.05 (m)
Time: 2.12 (s), x: -2.45 (m), y: 4.09 (m)
Time: 2.22 (s), x: -2.47 (m), y: 4.14 (m)
Time: 2.33 (s), x: -2.49 (m), y: 4.18 (m)
Time: 2.44 (s), x: -2.51 (m), y: 4.21 (m)
Time: 2.54 (s), x: -2.54 (m), y: 4.25 (m)
Time: 2.64 (s), x: -2.56 (m), y: 4.29 (m)
Time: 2.75 (s), x: -2.58 (m), y: 4.31 (m)
Time: 2.85 (s), x: -2.59 (m), y: 4.34 (m)
Time: 2.96 (s), x: -2.61 (m), y: 4.36 (m)
Time: 3.06 (s), x: -2.62 (m), y: 4.38 (m)
Time: 3.17 (s), x: -2.64 (m), y: 4.40 (m)
Time: 3.27 (s), x: -2.66 (m), y: 4.42 (m)
Time: 3.37 (s), x: -2.68 (m), y: 4.44 (m)
Time: 3.47 (s), x: -2.69 (m), y: 4.46 (m)
Time: 3.58 (s), x: -2.72 (m), y: 4.48 (m)
Time: 3.69 (s), x: -2.74 (m), y: 4.51 (m)
Time: 3.79 (s), x: -2.75 (m), y: 4.52 (m)
Time: 3.89 (s), x: -2.76 (m), y: 4.52 (m)
Time: 4.00 (s), x: -2.77 (m), y: 4.53 (m)
Time: 4.11 (s), x: -2.78 (m), y: 4.54 (m)
Time: 4.22 (s), x: -2.79 (m), y: 4.55 (m)
Time: 4.33 (s), x: -2.79 (m), y: 4.55 (m)
Time: 4.43 (s), x: -2.80 (m), y: 4.56 (m)
Time: 4.54 (s), x: -2.81 (m), y: 4.58 (m)
Time: 4.65 (s), x: -2.83 (m), y: 4.59 (m)
Time: 4.75 (s), x: -2.84 (m), y: 4.60 (m)
Time: 4.86 (s), x: -2.85 (m), y: 4.62 (m)
Time: 4.96 (s), x: -2.87 (m), y: 4.63 (m)
Time: 5.07 (s), x: -2.88 (m), y: 4.64 (m)
Time: 5.17 (s), x: -2.88 (m), y: 4.65 (m)
Time: 5.28 (s), x: -2.89 (m), y: 4.65 (m)
Time: 5.39 (s), x: -2.90 (m), y: 4.66 (m)
Time: 5.50 (s), x: -2.91 (m), y: 4.67 (m)
Time: 5.60 (s), x: -2.91 (m), y: 4.68 (m)
Time: 5.70 (s), x: -2.92 (m), y: 4.68 (m)
Time: 5.81 (s), x: -2.93 (m), y: 4.69 (m)
Time: 5.91 (s), x: -2.94 (m), y: 4.70 (m)
Time: 6.02 (s), x: -2.95 (m), y: 4.70 (m)
Time: 6.13 (s), x: -2.96 (m), y: 4.71 (m)
Time: 6.24 (s), x: -2.96 (m), y: 4.72 (m)
Time: 6.34 (s), x: -2.97 (m), y: 4.72 (m)
Time: 6.45 (s), x: -2.98 (m), y: 4.73 (m)
Time: 6.56 (s), x: -2.99 (m), y: 4.74 (m)
Time: 6.67 (s), x: -3.00 (m), y: 4.74 (m)
Time: 6.78 (s), x: -3.01 (m), y: 4.75 (m)
Time: 6.88 (s), x: -3.01 (m), y: 4.76 (m)
Time: 6.99 (s), x: -3.02 (m), y: 4.77 (m)
Time: 7.10 (s), x: -3.02 (m), y: 4.78 (m)
Time: 7.20 (s), x: -3.03 (m), y: 4.78 (m)
Time: 7.31 (s), x: -3.03 (m), y: 4.79 (m)
Time: 7.42 (s), x: -3.04 (m), y: 4.80 (m)
Time: 7.52 (s), x: -3.05 (m), y: 4.80 (m)
Time: 7.63 (s), x: -3.05 (m), y: 4.81 (m)
Time: 7.73 (s), x: -3.06 (m), y: 4.82 (m)
Time: 7.83 (s), x: -3.07 (m), y: 4.83 (m)
Time: 7.94 (s), x: -3.07 (m), y: 4.84 (m)
Time: 8.05 (s), x: -3.08 (m), y: 4.85 (m)
Time: 8.15 (s), x: -3.09 (m), y: 4.86 (m)
Time: 8.26 (s), x: -3.11 (m), y: 4.89 (m)
Time: 8.37 (s), x: -3.12 (m), y: 4.91 (m)
Time: 8.47 (s), x: -3.12 (m), y: 4.92 (m)
Time: 8.58 (s), x: -3.13 (m), y: 4.93 (m)
Time: 8.68 (s), x: -3.13 (m), y: 4.94 (m)
Time: 8.79 (s), x: -3.14 (m), y: 4.95 (m)
Time: 8.89 (s), x: -3.15 (m), y: 4.96 (m)
Time: 9.00 (s), x: -3.16 (m), y: 4.98 (m)
Time: 9.11 (s), x: -3.18 (m), y: 5.00 (m)
Time: 9.21 (s), x: -3.20 (m), y: 5.03 (m)
Time: 9.32 (s), x: -3.21 (m), y: 5.06 (m)
Time: 9.43 (s), x: -3.22 (m), y: 5.10 (m)
Time: 9.53 (s), x: -3.24 (m), y: 5.14 (m)
Time: 9.64 (s), x: -3.25 (m), y: 5.17 (m)
Time: 9.75 (s), x: -3.26 (m), y: 5.19 (m)
Time: 9.85 (s), x: -3.25 (m), y: 5.19 (m)
Time: 9.95 (s), x: -3.25 (m), y: 5.20 (m)
Time: 10.05 (s), x: -3.24 (m), y: 5.19 (m)
Time: 10.16 (s), x: -3.24 (m), y: 5.19 (m)
Time: 10.27 (s), x: -3.23 (m), y: 5.20 (m)
Time: 10.38 (s), x: -3.23 (m), y: 5.20 (m)
Time: 10.48 (s), x: -3.21 (m), y: 5.19 (m)
Time: 10.58 (s), x: -3.20 (m), y: 5.17 (m)
Time: 10.69 (s), x: -3.20 (m), y: 5.16 (m)
Time: 10.80 (s), x: -3.19 (m), y: 5.17 (m)
Time: 10.90 (s), x: -3.18 (m), y: 5.17 (m)
Time: 11.00 (s), x: -3.17 (m), y: 5.18 (m)
Time: 11.11 (s), x: -3.15 (m), y: 5.19 (m)
Time: 11.21 (s), x: -3.14 (m), y: 5.20 (m)
Time: 11.32 (s), x: -3.14 (m), y: 5.22 (m)
Time: 11.42 (s), x: -3.15 (m), y: 5.23 (m)
Time: 11.52 (s), x: -3.15 (m), y: 5.24 (m)
Time: 11.63 (s), x: -3.15 (m), y: 5.26 (m)
Time: 11.73 (s), x: -3.16 (m), y: 5.27 (m)
Time: 11.84 (s), x: -3.16 (m), y: 5.28 (m)
Time: 11.94 (s), x: -3.17 (m), y: 5.29 (m)
Time: 12.04 (s), x: -3.18 (m), y: 5.30 (m)
Time: 12.14 (s), x: -3.19 (m), y: 5.30 (m)
Time: 12.25 (s), x: -3.19 (m), y: 5.31 (m)
Time: 12.35 (s), x: -3.20 (m), y: 5.31 (m)
Time: 12.45 (s), x: -3.20 (m), y: 5.31 (m)
Time: 12.55 (s), x: -3.20 (m), y: 5.32 (m)
Time: 12.65 (s), x: -3.20 (m), y: 5.33 (m)
Time: 12.76 (s), x: -3.19 (m), y: 5.33 (m)
Time: 12.86 (s), x: -3.18 (m), y: 5.34 (m)
Time: 12.96 (s), x: -3.18 (m), y: 5.35 (m)
Time: 13.06 (s), x: -3.17 (m), y: 5.35 (m)
Time: 13.16 (s), x: -3.17 (m), y: 5.36 (m)
Time: 13.27 (s), x: -3.17 (m), y: 5.36 (m)
Time: 13.37 (s), x: -3.17 (m), y: 5.36 (m)
Time: 13.47 (s), x: -3.17 (m), y: 5.36 (m)
Time: 13.57 (s), x: -3.17 (m), y: 5.35 (m)
Time: 13.68 (s), x: -3.18 (m), y: 5.34 (m)
Time: 13.78 (s), x: -3.18 (m), y: 5.33 (m)
Time: 13.88 (s), x: -3.19 (m), y: 5.32 (m)
Time: 13.98 (s), x: -3.20 (m), y: 5.32 (m)
Time: 14.08 (s), x: -3.20 (m), y: 5.31 (m)
Time: 14.19 (s), x: -3.21 (m), y: 5.30 (m)
Time: 14.29 (s), x: -3.21 (m), y: 5.30 (m)
Time: 14.39 (s), x: -3.21 (m), y: 5.29 (m)
Time: 14.49 (s), x: -3.22 (m), y: 5.28 (m)
Time: 14.59 (s), x: -3.23 (m), y: 5.27 (m)
Time: 14.70 (s), x: -3.23 (m), y: 5.27 (m)
Time: 14.80 (s), x: -3.24 (m), y: 5.26 (m)
Time: 14.90 (s), x: -3.24 (m), y: 5.25 (m)
Time: 15.01 (s), x: -3.25 (m), y: 5.24 (m)
Time: 15.11 (s), x: -3.25 (m), y: 5.23 (m)
Time: 15.22 (s), x: -3.26 (m), y: 5.22 (m)
Time: 15.32 (s), x: -3.27 (m), y: 5.22 (m)
Time: 15.43 (s), x: -3.27 (m), y: 5.21 (m)
Time: 15.53 (s), x: -3.27 (m), y: 5.20 (m)
Time: 15.63 (s), x: -3.28 (m), y: 5.20 (m)
Time: 15.73 (s), x: -3.28 (m), y: 5.19 (m)
Time: 15.84 (s), x: -3.29 (m), y: 5.18 (m)
Time: 15.94 (s), x: -3.30 (m), y: 5.17 (m)
Time: 16.04 (s), x: -3.30 (m), y: 5.17 (m)
Time: 16.15 (s), x: -3.30 (m), y: 5.16 (m)
Time: 16.25 (s), x: -3.30 (m), y: 5.15 (m)
Time: 16.35 (s), x: -3.30 (m), y: 5.15 (m)
Time: 16.45 (s), x: -3.30 (m), y: 5.14 (m)
Time: 16.56 (s), x: -3.29 (m), y: 5.14 (m)
Time: 16.66 (s), x: -3.29 (m), y: 5.13 (m)
Time: 16.76 (s), x: -3.30 (m), y: 5.13 (m)
Time: 16.87 (s), x: -3.32 (m), y: 5.11 (m)
Time: 16.97 (s), x: -3.33 (m), y: 5.10 (m)
Time: 17.07 (s), x: -3.32 (m), y: 5.10 (m)
Time: 17.18 (s), x: -3.32 (m), y: 5.09 (m)
Time: 17.28 (s), x: -3.32 (m), y: 5.09 (m)
Time: 17.39 (s), x: -3.31 (m), y: 5.09 (m)
Time: 17.49 (s), x: -3.30 (m), y: 5.09 (m)
Time: 17.59 (s), x: -3.30 (m), y: 5.10 (m)
Time: 17.69 (s), x: -3.29 (m), y: 5.10 (m)
Time: 17.80 (s), x: -3.28 (m), y: 5.10 (m)
Time: 17.90 (s), x: -3.27 (m), y: 5.11 (m)
Time: 18.00 (s), x: -3.26 (m), y: 5.11 (m)
Time: 18.11 (s), x: -3.26 (m), y: 5.12 (m)
Time: 18.21 (s), x: -3.25 (m), y: 5.12 (m)
Time: 18.32 (s), x: -3.24 (m), y: 5.13 (m)
Time: 18.42 (s), x: -3.23 (m), y: 5.13 (m)
Time: 18.53 (s), x: -3.22 (m), y: 5.13 (m)
Time: 18.63 (s), x: -3.22 (m), y: 5.12 (m)
Time: 18.73 (s), x: -3.22 (m), y: 5.12 (m)
Time: 18.84 (s), x: -3.24 (m), y: 5.11 (m)
Time: 18.94 (s), x: -3.25 (m), y: 5.10 (m)
Time: 19.05 (s), x: -3.26 (m), y: 5.09 (m)
Time: 19.16 (s), x: -3.26 (m), y: 5.07 (m)
Time: 19.27 (s), x: -3.26 (m), y: 5.06 (m)
Time: 19.37 (s), x: -3.25 (m), y: 5.04 (m)
Time: 19.47 (s), x: -3.25 (m), y: 5.03 (m)
Time: 19.58 (s), x: -3.25 (m), y: 5.02 (m)
Time: 19.68 (s), x: -3.26 (m), y: 5.01 (m)
Time: 19.79 (s), x: -3.28 (m), y: 5.01 (m)
Time: 19.90 (s), x: -3.30 (m), y: 5.03 (m)
Time: 20.01 (s), x: -3.32 (m), y: 5.04 (m)
