🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w29.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_29.world <<<<<<<<<<<<<<<<<<
Time: 0.03 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.14 (s), x: -2.00 (m), y: 3.25 (m)
Time: 0.25 (s), x: -2.00 (m), y: 3.38 (m)
Time: 0.36 (s), x: -2.00 (m), y: 3.52 (m)
Time: 0.47 (s), x: -2.01 (m), y: 3.66 (m)
Time: 0.57 (s), x: -2.04 (m), y: 3.82 (m)
Time: 0.67 (s), x: -2.09 (m), y: 3.97 (m)
Time: 0.78 (s), x: -2.20 (m), y: 4.13 (m)
Time: 0.88 (s), x: -2.35 (m), y: 4.28 (m)
Time: 0.98 (s), x: -2.49 (m), y: 4.39 (m)
Time: 1.09 (s), x: -2.58 (m), y: 4.45 (m)
Time: 1.19 (s), x: -2.62 (m), y: 4.49 (m)
Time: 1.29 (s), x: -2.61 (m), y: 4.54 (m)
Time: 1.40 (s), x: -2.61 (m), y: 4.58 (m)
Time: 1.51 (s), x: -2.60 (m), y: 4.56 (m)
Time: 1.62 (s), x: -2.61 (m), y: 4.54 (m)
Time: 1.72 (s), x: -2.62 (m), y: 4.50 (m)
Time: 1.82 (s), x: -2.63 (m), y: 4.46 (m)
Time: 1.93 (s), x: -2.65 (m), y: 4.44 (m)
Time: 2.03 (s), x: -2.66 (m), y: 4.43 (m)
Time: 2.13 (s), x: -2.67 (m), y: 4.44 (m)
Time: 2.24 (s), x: -2.68 (m), y: 4.43 (m)
Time: 2.34 (s), x: -2.69 (m), y: 4.43 (m)
Time: 2.45 (s), x: -2.70 (m), y: 4.41 (m)
Time: 2.56 (s), x: -2.71 (m), y: 4.35 (m)
Time: 2.66 (s), x: -2.72 (m), y: 4.26 (m)
Time: 2.76 (s), x: -2.74 (m), y: 4.15 (m)
Time: 2.87 (s), x: -2.75 (m), y: 4.06 (m)
Time: 2.98 (s), x: -2.77 (m), y: 3.97 (m)
Time: 3.09 (s), x: -2.78 (m), y: 3.91 (m)
Time: 3.19 (s), x: -2.80 (m), y: 3.88 (m)
Time: 3.29 (s), x: -2.80 (m), y: 3.87 (m)
Time: 3.40 (s), x: -2.81 (m), y: 3.87 (m)
Time: 3.51 (s), x: -2.81 (m), y: 3.85 (m)
Time: 3.61 (s), x: -2.80 (m), y: 3.84 (m)
Time: 3.72 (s), x: -2.80 (m), y: 3.83 (m)
Time: 3.83 (s), x: -2.81 (m), y: 3.85 (m)
Time: 3.93 (s), x: -2.81 (m), y: 3.88 (m)
Time: 4.04 (s), x: -2.81 (m), y: 3.94 (m)
Time: 4.15 (s), x: -2.82 (m), y: 4.01 (m)
Time: 4.26 (s), x: -2.82 (m), y: 4.07 (m)
Time: 4.37 (s), x: -2.83 (m), y: 4.13 (m)
Time: 4.47 (s), x: -2.83 (m), y: 4.18 (m)
Time: 4.57 (s), x: -2.83 (m), y: 4.23 (m)
Time: 4.68 (s), x: -2.83 (m), y: 4.27 (m)
Time: 4.78 (s), x: -2.83 (m), y: 4.30 (m)
Time: 4.89 (s), x: -2.83 (m), y: 4.33 (m)
Time: 5.00 (s), x: -2.83 (m), y: 4.35 (m)
Time: 5.11 (s), x: -2.83 (m), y: 4.36 (m)
Time: 5.21 (s), x: -2.83 (m), y: 4.37 (m)
Time: 5.32 (s), x: -2.83 (m), y: 4.38 (m)
Time: 5.42 (s), x: -2.83 (m), y: 4.37 (m)
Time: 5.53 (s), x: -2.83 (m), y: 4.37 (m)
Time: 5.64 (s), x: -2.83 (m), y: 4.36 (m)
Time: 5.74 (s), x: -2.83 (m), y: 4.36 (m)
Time: 5.85 (s), x: -2.83 (m), y: 4.36 (m)
Time: 5.95 (s), x: -2.84 (m), y: 4.36 (m)
Time: 6.06 (s), x: -2.85 (m), y: 4.36 (m)
Time: 6.17 (s), x: -2.85 (m), y: 4.35 (m)
Time: 6.28 (s), x: -2.84 (m), y: 4.34 (m)
Time: 6.38 (s), x: -2.85 (m), y: 4.34 (m)
Time: 6.49 (s), x: -2.85 (m), y: 4.35 (m)
Time: 6.59 (s), x: -2.86 (m), y: 4.37 (m)
Time: 6.69 (s), x: -2.87 (m), y: 4.39 (m)
Time: 6.80 (s), x: -2.88 (m), y: 4.40 (m)
Time: 6.90 (s), x: -2.89 (m), y: 4.41 (m)
Time: 7.01 (s), x: -2.90 (m), y: 4.42 (m)
Time: 7.11 (s), x: -2.89 (m), y: 4.42 (m)
Time: 7.22 (s), x: -2.89 (m), y: 4.41 (m)
Time: 7.32 (s), x: -2.88 (m), y: 4.40 (m)
Time: 7.42 (s), x: -2.87 (m), y: 4.39 (m)
Time: 7.52 (s), x: -2.86 (m), y: 4.40 (m)
Time: 7.63 (s), x: -2.87 (m), y: 4.45 (m)
Time: 7.73 (s), x: -2.88 (m), y: 4.50 (m)
Time: 7.84 (s), x: -2.89 (m), y: 4.56 (m)
Time: 7.95 (s), x: -2.90 (m), y: 4.61 (m)
Time: 8.05 (s), x: -2.90 (m), y: 4.65 (m)
Time: 8.15 (s), x: -2.90 (m), y: 4.69 (m)
Time: 8.26 (s), x: -2.90 (m), y: 4.72 (m)
Time: 8.36 (s), x: -2.90 (m), y: 4.74 (m)
Time: 8.47 (s), x: -2.91 (m), y: 4.76 (m)
Time: 8.57 (s), x: -2.91 (m), y: 4.77 (m)
Time: 8.67 (s), x: -2.91 (m), y: 4.77 (m)
Time: 8.77 (s), x: -2.91 (m), y: 4.77 (m)
Time: 8.87 (s), x: -2.91 (m), y: 4.77 (m)
Time: 8.98 (s), x: -2.91 (m), y: 4.75 (m)
Time: 9.09 (s), x: -2.90 (m), y: 4.73 (m)
Time: 9.19 (s), x: -2.90 (m), y: 4.71 (m)
Time: 9.29 (s), x: -2.90 (m), y: 4.70 (m)
Time: 9.40 (s), x: -2.91 (m), y: 4.69 (m)
Time: 9.51 (s), x: -2.91 (m), y: 4.69 (m)
Time: 9.61 (s), x: -2.91 (m), y: 4.68 (m)
Time: 9.72 (s), x: -2.90 (m), y: 4.67 (m)
Time: 9.83 (s), x: -2.90 (m), y: 4.64 (m)
Time: 9.93 (s), x: -2.89 (m), y: 4.61 (m)
Time: 10.04 (s), x: -2.88 (m), y: 4.60 (m)
Time: 10.15 (s), x: -2.87 (m), y: 4.56 (m)
Time: 10.25 (s), x: -2.85 (m), y: 4.49 (m)
Time: 10.36 (s), x: -2.84 (m), y: 4.45 (m)
Time: 10.46 (s), x: -2.84 (m), y: 4.45 (m)
