🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w57.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_57.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.84 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.95 (s), x: -2.25 (m), y: 3.58 (m)
Time: 1.05 (s), x: -2.25 (m), y: 3.63 (m)
Time: 1.16 (s), x: -2.25 (m), y: 3.69 (m)
Time: 1.27 (s), x: -2.25 (m), y: 3.74 (m)
Time: 1.37 (s), x: -2.25 (m), y: 3.79 (m)
Time: 1.47 (s), x: -2.25 (m), y: 3.84 (m)
Time: 1.58 (s), x: -2.25 (m), y: 3.90 (m)
Time: 1.68 (s), x: -2.25 (m), y: 3.95 (m)
Time: 1.79 (s), x: -2.25 (m), y: 4.00 (m)
Time: 1.89 (s), x: -2.25 (m), y: 4.05 (m)
Time: 1.99 (s), x: -2.25 (m), y: 4.11 (m)
Time: 2.10 (s), x: -2.25 (m), y: 4.16 (m)
Time: 2.21 (s), x: -2.25 (m), y: 4.21 (m)
Time: 2.31 (s), x: -2.25 (m), y: 4.26 (m)
Time: 2.42 (s), x: -2.25 (m), y: 4.31 (m)
Time: 2.52 (s), x: -2.25 (m), y: 4.37 (m)
Time: 2.62 (s), x: -2.25 (m), y: 4.42 (m)
Time: 2.72 (s), x: -2.25 (m), y: 4.47 (m)
Time: 2.82 (s), x: -2.25 (m), y: 4.52 (m)
Time: 2.92 (s), x: -2.24 (m), y: 4.57 (m)
Time: 3.03 (s), x: -2.23 (m), y: 4.62 (m)
Time: 3.13 (s), x: -2.23 (m), y: 4.67 (m)
Time: 3.24 (s), x: -2.22 (m), y: 4.72 (m)
Time: 3.34 (s), x: -2.21 (m), y: 4.78 (m)
Time: 3.44 (s), x: -2.20 (m), y: 4.83 (m)
Time: 3.55 (s), x: -2.19 (m), y: 4.88 (m)
Time: 3.66 (s), x: -2.19 (m), y: 4.94 (m)
Time: 3.76 (s), x: -2.18 (m), y: 4.99 (m)
Time: 3.87 (s), x: -2.17 (m), y: 5.04 (m)
Time: 3.97 (s), x: -2.15 (m), y: 5.09 (m)
Time: 4.08 (s), x: -2.14 (m), y: 5.14 (m)
Time: 4.18 (s), x: -2.14 (m), y: 5.19 (m)
Time: 4.28 (s), x: -2.13 (m), y: 5.24 (m)
Time: 4.38 (s), x: -2.12 (m), y: 5.28 (m)
Time: 4.49 (s), x: -2.10 (m), y: 5.33 (m)
Time: 4.59 (s), x: -2.09 (m), y: 5.38 (m)
Time: 4.70 (s), x: -2.08 (m), y: 5.42 (m)
Time: 4.80 (s), x: -2.07 (m), y: 5.47 (m)
Time: 4.91 (s), x: -2.06 (m), y: 5.51 (m)
Time: 5.01 (s), x: -2.05 (m), y: 5.55 (m)
Time: 5.12 (s), x: -2.04 (m), y: 5.59 (m)
Time: 5.23 (s), x: -2.03 (m), y: 5.63 (m)
Time: 5.33 (s), x: -2.01 (m), y: 5.67 (m)
Time: 5.44 (s), x: -2.00 (m), y: 5.71 (m)
Time: 5.54 (s), x: -1.99 (m), y: 5.75 (m)
Time: 5.65 (s), x: -1.98 (m), y: 5.79 (m)
Time: 5.76 (s), x: -1.96 (m), y: 5.84 (m)
Time: 5.87 (s), x: -1.95 (m), y: 5.88 (m)
Time: 5.97 (s), x: -1.93 (m), y: 5.93 (m)
Time: 6.07 (s), x: -1.92 (m), y: 5.98 (m)
Time: 6.18 (s), x: -1.90 (m), y: 6.03 (m)
Time: 6.28 (s), x: -1.88 (m), y: 6.08 (m)
Time: 6.39 (s), x: -1.86 (m), y: 6.10 (m)
Time: 6.50 (s), x: -1.86 (m), y: 6.12 (m)
Time: 6.60 (s), x: -1.84 (m), y: 6.15 (m)
Time: 6.70 (s), x: -1.82 (m), y: 6.19 (m)
Time: 6.80 (s), x: -1.79 (m), y: 6.22 (m)
Time: 6.91 (s), x: -1.76 (m), y: 6.26 (m)
Time: 7.01 (s), x: -1.72 (m), y: 6.31 (m)
Time: 7.11 (s), x: -1.69 (m), y: 6.34 (m)
Time: 7.21 (s), x: -1.66 (m), y: 6.38 (m)
Time: 7.32 (s), x: -1.63 (m), y: 6.42 (m)
Time: 7.43 (s), x: -1.59 (m), y: 6.46 (m)
Time: 7.53 (s), x: -1.56 (m), y: 6.51 (m)
Time: 7.63 (s), x: -1.53 (m), y: 6.56 (m)
Time: 7.74 (s), x: -1.50 (m), y: 6.60 (m)
Time: 7.85 (s), x: -1.47 (m), y: 6.64 (m)
Time: 7.95 (s), x: -1.44 (m), y: 6.68 (m)
Time: 8.05 (s), x: -1.41 (m), y: 6.73 (m)
Time: 8.15 (s), x: -1.39 (m), y: 6.77 (m)
Time: 8.26 (s), x: -1.37 (m), y: 6.82 (m)
Time: 8.36 (s), x: -1.35 (m), y: 6.85 (m)
Time: 8.47 (s), x: -1.33 (m), y: 6.90 (m)
Time: 8.57 (s), x: -1.31 (m), y: 6.94 (m)
Time: 8.67 (s), x: -1.30 (m), y: 6.98 (m)
Time: 8.77 (s), x: -1.28 (m), y: 7.03 (m)
Time: 8.88 (s), x: -1.26 (m), y: 7.07 (m)
Time: 8.99 (s), x: -1.25 (m), y: 7.11 (m)
Time: 9.09 (s), x: -1.23 (m), y: 7.16 (m)
Time: 9.20 (s), x: -1.22 (m), y: 7.21 (m)
Time: 9.30 (s), x: -1.20 (m), y: 7.25 (m)
Time: 9.41 (s), x: -1.18 (m), y: 7.30 (m)
Time: 9.51 (s), x: -1.17 (m), y: 7.34 (m)
Time: 9.62 (s), x: -1.15 (m), y: 7.38 (m)
Time: 9.72 (s), x: -1.14 (m), y: 7.42 (m)
Time: 9.83 (s), x: -1.13 (m), y: 7.46 (m)
Time: 9.94 (s), x: -1.12 (m), y: 7.49 (m)
Time: 10.04 (s), x: -1.10 (m), y: 7.53 (m)
Time: 10.14 (s), x: -1.09 (m), y: 7.56 (m)
Time: 10.25 (s), x: -1.08 (m), y: 7.59 (m)
Time: 10.35 (s), x: -1.07 (m), y: 7.61 (m)
Time: 10.46 (s), x: -1.07 (m), y: 7.64 (m)
Time: 10.56 (s), x: -1.06 (m), y: 7.66 (m)
Time: 10.67 (s), x: -1.05 (m), y: 7.69 (m)
Time: 10.77 (s), x: -1.04 (m), y: 7.71 (m)
Time: 10.88 (s), x: -1.03 (m), y: 7.74 (m)
Time: 10.98 (s), x: -1.03 (m), y: 7.76 (m)
Time: 11.08 (s), x: -1.02 (m), y: 7.78 (m)
Time: 11.19 (s), x: -1.01 (m), y: 7.80 (m)
Time: 11.29 (s), x: -1.01 (m), y: 7.81 (m)
Time: 11.40 (s), x: -1.00 (m), y: 7.83 (m)
Time: 11.50 (s), x: -1.00 (m), y: 7.85 (m)
Time: 11.61 (s), x: -0.99 (m), y: 7.87 (m)
Time: 11.71 (s), x: -0.98 (m), y: 7.88 (m)
Time: 11.82 (s), x: -0.98 (m), y: 7.90 (m)
Time: 11.92 (s), x: -0.97 (m), y: 7.91 (m)
Time: 12.03 (s), x: -0.97 (m), y: 7.92 (m)
Time: 12.13 (s), x: -0.97 (m), y: 7.93 (m)
Time: 12.24 (s), x: -0.96 (m), y: 7.94 (m)
Time: 12.34 (s), x: -0.96 (m), y: 7.96 (m)
Time: 12.44 (s), x: -0.96 (m), y: 7.97 (m)
Time: 12.54 (s), x: -0.95 (m), y: 7.98 (m)
Time: 12.64 (s), x: -0.95 (m), y: 7.99 (m)
Time: 12.75 (s), x: -0.95 (m), y: 8.00 (m)
Time: 12.86 (s), x: -0.94 (m), y: 8.01 (m)
Time: 12.96 (s), x: -0.94 (m), y: 8.02 (m)
Time: 13.06 (s), x: -0.94 (m), y: 8.03 (m)
Time: 13.16 (s), x: -0.93 (m), y: 8.04 (m)
Time: 13.27 (s), x: -0.93 (m), y: 8.05 (m)
Time: 13.38 (s), x: -0.92 (m), y: 8.07 (m)
Time: 13.48 (s), x: -0.92 (m), y: 8.09 (m)
Time: 13.59 (s), x: -0.91 (m), y: 8.10 (m)
Time: 13.69 (s), x: -0.91 (m), y: 8.12 (m)
Time: 13.79 (s), x: -0.90 (m), y: 8.13 (m)
Time: 13.89 (s), x: -0.89 (m), y: 8.15 (m)
Time: 14.00 (s), x: -0.89 (m), y: 8.17 (m)
Time: 14.10 (s), x: -0.89 (m), y: 8.18 (m)
Time: 14.20 (s), x: -0.89 (m), y: 8.19 (m)
Time: 14.30 (s), x: -0.88 (m), y: 8.20 (m)
Time: 14.40 (s), x: -0.88 (m), y: 8.22 (m)
Time: 14.51 (s), x: -0.87 (m), y: 8.26 (m)
Time: 14.62 (s), x: -0.86 (m), y: 8.31 (m)
Time: 14.72 (s), x: -0.85 (m), y: 8.36 (m)
Time: 14.83 (s), x: -0.84 (m), y: 8.41 (m)
Time: 14.93 (s), x: -0.84 (m), y: 8.47 (m)
Time: 15.04 (s), x: -0.84 (m), y: 8.52 (m)
Time: 15.14 (s), x: -0.84 (m), y: 8.58 (m)
Time: 15.25 (s), x: -0.83 (m), y: 8.63 (m)
Time: 15.36 (s), x: -0.83 (m), y: 8.68 (m)
Time: 15.46 (s), x: -0.83 (m), y: 8.73 (m)
Time: 15.56 (s), x: -0.84 (m), y: 8.78 (m)
Time: 15.66 (s), x: -0.83 (m), y: 8.84 (m)
Time: 15.77 (s), x: -0.83 (m), y: 8.89 (m)
Time: 15.87 (s), x: -0.83 (m), y: 8.94 (m)
Time: 15.98 (s), x: -0.84 (m), y: 8.98 (m)
Time: 16.08 (s), x: -0.84 (m), y: 9.03 (m)
Time: 16.18 (s), x: -0.84 (m), y: 9.09 (m)
Time: 16.28 (s), x: -0.85 (m), y: 9.14 (m)
Time: 16.39 (s), x: -0.85 (m), y: 9.20 (m)
Time: 16.50 (s), x: -0.86 (m), y: 9.25 (m)
Time: 16.60 (s), x: -0.86 (m), y: 9.30 (m)
