🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w103.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_103.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -1.99 (m), y: 3.17 (m)
Time: 0.22 (s), x: -1.98 (m), y: 3.23 (m)
Time: 0.32 (s), x: -1.98 (m), y: 3.28 (m)
Time: 0.43 (s), x: -1.97 (m), y: 3.33 (m)
Time: 0.53 (s), x: -1.96 (m), y: 3.38 (m)
Time: 0.64 (s), x: -1.95 (m), y: 3.44 (m)
Time: 0.74 (s), x: -1.94 (m), y: 3.48 (m)
Time: 0.85 (s), x: -1.92 (m), y: 3.54 (m)
Time: 0.95 (s), x: -1.91 (m), y: 3.58 (m)
Time: 1.06 (s), x: -1.90 (m), y: 3.59 (m)
Time: 1.16 (s), x: -1.90 (m), y: 3.59 (m)
Time: 1.26 (s), x: -1.90 (m), y: 3.59 (m)
Time: 1.36 (s), x: -1.89 (m), y: 3.62 (m)
Time: 1.47 (s), x: -1.87 (m), y: 3.66 (m)
Time: 1.57 (s), x: -1.85 (m), y: 3.71 (m)
Time: 1.68 (s), x: -1.83 (m), y: 3.76 (m)
Time: 1.78 (s), x: -1.81 (m), y: 3.80 (m)
Time: 1.89 (s), x: -1.78 (m), y: 3.85 (m)
Time: 1.99 (s), x: -1.75 (m), y: 3.90 (m)
Time: 2.09 (s), x: -1.72 (m), y: 3.95 (m)
Time: 2.20 (s), x: -1.69 (m), y: 4.00 (m)
Time: 2.30 (s), x: -1.64 (m), y: 4.07 (m)
Time: 2.40 (s), x: -1.57 (m), y: 4.15 (m)
Time: 2.50 (s), x: -1.51 (m), y: 4.24 (m)
Time: 2.60 (s), x: -1.45 (m), y: 4.33 (m)
Time: 2.71 (s), x: -1.38 (m), y: 4.41 (m)
Time: 2.81 (s), x: -1.32 (m), y: 4.50 (m)
Time: 2.92 (s), x: -1.27 (m), y: 4.57 (m)
Time: 3.02 (s), x: -1.22 (m), y: 4.63 (m)
Time: 3.12 (s), x: -1.18 (m), y: 4.70 (m)
Time: 3.23 (s), x: -1.13 (m), y: 4.77 (m)
Time: 3.34 (s), x: -1.08 (m), y: 4.84 (m)
Time: 3.44 (s), x: -1.04 (m), y: 4.90 (m)
Time: 3.54 (s), x: -1.01 (m), y: 4.96 (m)
Time: 3.65 (s), x: -0.97 (m), y: 5.04 (m)
Time: 3.76 (s), x: -0.94 (m), y: 5.10 (m)
Time: 3.86 (s), x: -0.91 (m), y: 5.16 (m)
Time: 3.96 (s), x: -0.88 (m), y: 5.24 (m)
Time: 4.07 (s), x: -0.85 (m), y: 5.32 (m)
Time: 4.17 (s), x: -0.81 (m), y: 5.41 (m)
