🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w63.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_63.world <<<<<<<<<<<<<<<<<<
Time: 0.04 (s), x: -2.00 (m), y: 3.13 (m)
Time: 0.14 (s), x: -2.00 (m), y: 3.24 (m)
Time: 0.24 (s), x: -2.00 (m), y: 3.37 (m)
Time: 0.34 (s), x: -2.00 (m), y: 3.50 (m)
Time: 0.44 (s), x: -2.01 (m), y: 3.65 (m)
Time: 0.55 (s), x: -2.03 (m), y: 3.80 (m)
Time: 0.67 (s), x: -2.06 (m), y: 3.94 (m)
Time: 0.78 (s), x: -2.08 (m), y: 4.02 (m)
Time: 0.88 (s), x: -2.09 (m), y: 4.04 (m)
Time: 0.98 (s), x: -2.08 (m), y: 4.04 (m)
Time: 1.09 (s), x: -2.05 (m), y: 4.03 (m)
Time: 1.19 (s), x: -2.01 (m), y: 4.01 (m)
Time: 1.29 (s), x: -1.95 (m), y: 3.97 (m)
Time: 1.39 (s), x: -1.89 (m), y: 3.93 (m)
Time: 1.49 (s), x: -1.84 (m), y: 3.89 (m)
Time: 1.60 (s), x: -1.79 (m), y: 3.85 (m)
Time: 1.71 (s), x: -1.77 (m), y: 3.83 (m)
Time: 1.81 (s), x: -1.77 (m), y: 3.83 (m)
Time: 1.92 (s), x: -1.80 (m), y: 3.86 (m)
Time: 2.02 (s), x: -1.82 (m), y: 3.89 (m)
Time: 2.12 (s), x: -1.82 (m), y: 3.90 (m)
Time: 2.23 (s), x: -1.81 (m), y: 3.88 (m)
Time: 2.33 (s), x: -1.78 (m), y: 3.83 (m)
Time: 2.44 (s), x: -1.75 (m), y: 3.78 (m)
Time: 2.54 (s), x: -1.73 (m), y: 3.72 (m)
Time: 2.65 (s), x: -1.71 (m), y: 3.64 (m)
Time: 2.76 (s), x: -1.69 (m), y: 3.55 (m)
Time: 2.86 (s), x: -1.68 (m), y: 3.47 (m)
Time: 2.96 (s), x: -1.69 (m), y: 3.42 (m)
Time: 3.06 (s), x: -1.69 (m), y: 3.40 (m)
Time: 3.17 (s), x: -1.68 (m), y: 3.43 (m)
