🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_e2e_w37.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_37.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.34 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.47 (m)
Time: 0.43 (s), x: -2.01 (m), y: 3.61 (m)
Time: 0.54 (s), x: -2.03 (m), y: 3.76 (m)
Time: 0.64 (s), x: -2.08 (m), y: 3.93 (m)
Time: 0.75 (s), x: -2.18 (m), y: 4.10 (m)
Time: 0.85 (s), x: -2.30 (m), y: 4.25 (m)
Time: 0.95 (s), x: -2.45 (m), y: 4.36 (m)
Time: 1.06 (s), x: -2.58 (m), y: 4.44 (m)
Time: 1.17 (s), x: -2.65 (m), y: 4.46 (m)
Time: 1.27 (s), x: -2.68 (m), y: 4.46 (m)
Time: 1.38 (s), x: -2.67 (m), y: 4.46 (m)
Time: 1.49 (s), x: -2.64 (m), y: 4.46 (m)
Time: 1.60 (s), x: -2.61 (m), y: 4.45 (m)
Time: 1.70 (s), x: -2.58 (m), y: 4.44 (m)
Time: 1.80 (s), x: -2.57 (m), y: 4.44 (m)
Time: 1.91 (s), x: -2.57 (m), y: 4.45 (m)
Time: 2.01 (s), x: -2.60 (m), y: 4.47 (m)
Time: 2.12 (s), x: -2.64 (m), y: 4.53 (m)
Time: 2.22 (s), x: -2.68 (m), y: 4.57 (m)
Time: 2.32 (s), x: -2.72 (m), y: 4.60 (m)
Time: 2.43 (s), x: -2.74 (m), y: 4.61 (m)
Time: 2.53 (s), x: -2.77 (m), y: 4.60 (m)
Time: 2.64 (s), x: -2.79 (m), y: 4.60 (m)
Time: 2.74 (s), x: -2.81 (m), y: 4.62 (m)
Time: 2.84 (s), x: -2.81 (m), y: 4.65 (m)
Time: 2.95 (s), x: -2.77 (m), y: 4.71 (m)
Time: 3.06 (s), x: -2.73 (m), y: 4.76 (m)
Time: 3.16 (s), x: -2.72 (m), y: 4.78 (m)
Time: 3.26 (s), x: -2.73 (m), y: 4.77 (m)
Time: 3.37 (s), x: -2.76 (m), y: 4.72 (m)
Time: 3.48 (s), x: -2.81 (m), y: 4.66 (m)
Time: 3.58 (s), x: -2.88 (m), y: 4.60 (m)
Time: 3.69 (s), x: -2.94 (m), y: 4.55 (m)
Time: 3.79 (s), x: -3.01 (m), y: 4.50 (m)
Time: 3.90 (s), x: -3.09 (m), y: 4.46 (m)
Time: 4.00 (s), x: -3.18 (m), y: 4.43 (m)
Time: 4.10 (s), x: -3.27 (m), y: 4.41 (m)
Time: 4.20 (s), x: -3.36 (m), y: 4.43 (m)
Time: 4.31 (s), x: -3.46 (m), y: 4.49 (m)
Time: 4.41 (s), x: -3.53 (m), y: 4.56 (m)
Time: 4.51 (s), x: -3.58 (m), y: 4.63 (m)
Time: 4.62 (s), x: -3.59 (m), y: 4.68 (m)
Time: 4.74 (s), x: -3.58 (m), y: 4.74 (m)
Time: 4.84 (s), x: -3.59 (m), y: 4.80 (m)
Time: 4.95 (s), x: -3.58 (m), y: 4.82 (m)
Time: 5.05 (s), x: -3.57 (m), y: 4.79 (m)
Time: 5.15 (s), x: -3.56 (m), y: 4.73 (m)
Time: 5.26 (s), x: -3.53 (m), y: 4.63 (m)
Time: 5.36 (s), x: -3.50 (m), y: 4.49 (m)
Time: 5.46 (s), x: -3.46 (m), y: 4.34 (m)
Time: 5.57 (s), x: -3.42 (m), y: 4.17 (m)
Time: 5.67 (s), x: -3.39 (m), y: 4.04 (m)
Time: 5.77 (s), x: -3.36 (m), y: 3.93 (m)
Time: 5.88 (s), x: -3.35 (m), y: 3.85 (m)
Time: 5.98 (s), x: -3.34 (m), y: 3.80 (m)
Time: 6.08 (s), x: -3.33 (m), y: 3.79 (m)
Time: 6.19 (s), x: -3.34 (m), y: 3.81 (m)
Time: 6.30 (s), x: -3.37 (m), y: 3.86 (m)
Time: 6.40 (s), x: -3.39 (m), y: 3.94 (m)
Time: 6.51 (s), x: -3.42 (m), y: 4.03 (m)
Time: 6.61 (s), x: -3.44 (m), y: 4.12 (m)
Time: 6.72 (s), x: -3.46 (m), y: 4.20 (m)
Time: 6.83 (s), x: -3.49 (m), y: 4.30 (m)
Time: 6.93 (s), x: -3.50 (m), y: 4.37 (m)
Time: 7.03 (s), x: -3.52 (m), y: 4.43 (m)
Time: 7.14 (s), x: -3.54 (m), y: 4.49 (m)
Time: 7.24 (s), x: -3.56 (m), y: 4.55 (m)
Time: 7.35 (s), x: -3.57 (m), y: 4.60 (m)
Time: 7.46 (s), x: -3.59 (m), y: 4.64 (m)
Time: 7.56 (s), x: -3.60 (m), y: 4.69 (m)
Time: 7.66 (s), x: -3.62 (m), y: 4.75 (m)
Time: 7.77 (s), x: -3.64 (m), y: 4.80 (m)
Time: 7.87 (s), x: -3.65 (m), y: 4.85 (m)
Time: 7.98 (s), x: -3.66 (m), y: 4.89 (m)
Time: 8.08 (s), x: -3.67 (m), y: 4.93 (m)
Time: 8.19 (s), x: -3.68 (m), y: 4.95 (m)
Time: 8.29 (s), x: -3.68 (m), y: 4.98 (m)
Time: 8.40 (s), x: -3.69 (m), y: 4.99 (m)
Time: 8.51 (s), x: -3.69 (m), y: 5.00 (m)
Time: 8.62 (s), x: -3.70 (m), y: 5.01 (m)
Time: 8.72 (s), x: -3.71 (m), y: 5.02 (m)
Time: 8.82 (s), x: -3.72 (m), y: 5.04 (m)
Time: 8.92 (s), x: -3.72 (m), y: 5.05 (m)
Time: 9.02 (s), x: -3.71 (m), y: 5.03 (m)
Time: 9.13 (s), x: -3.70 (m), y: 5.01 (m)
Time: 9.23 (s), x: -3.71 (m), y: 5.01 (m)
Time: 9.34 (s), x: -3.72 (m), y: 5.03 (m)
Time: 9.44 (s), x: -3.75 (m), y: 5.08 (m)
Time: 9.54 (s), x: -3.79 (m), y: 5.15 (m)
Time: 9.65 (s), x: -3.82 (m), y: 5.23 (m)
Time: 9.75 (s), x: -3.85 (m), y: 5.30 (m)
Time: 9.86 (s), x: -3.86 (m), y: 5.32 (m)
Time: 9.96 (s), x: -3.86 (m), y: 5.32 (m)
Time: 10.07 (s), x: -3.87 (m), y: 5.32 (m)
Time: 10.17 (s), x: -3.87 (m), y: 5.32 (m)
Time: 10.27 (s), x: -3.87 (m), y: 5.32 (m)
Time: 10.38 (s), x: -3.87 (m), y: 5.32 (m)
Time: 10.49 (s), x: -3.87 (m), y: 5.32 (m)
Time: 10.59 (s), x: -3.87 (m), y: 5.32 (m)
Time: 10.69 (s), x: -3.87 (m), y: 5.32 (m)
Time: 10.79 (s), x: -3.87 (m), y: 5.32 (m)
Time: 10.90 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.01 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.11 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.21 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.31 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.42 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.53 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.64 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.75 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.86 (s), x: -3.87 (m), y: 5.32 (m)
Time: 11.96 (s), x: -3.87 (m), y: 5.32 (m)
Time: 12.06 (s), x: -3.87 (m), y: 5.32 (m)
Time: 12.16 (s), x: -3.87 (m), y: 5.32 (m)
Time: 12.27 (s), x: -3.87 (m), y: 5.32 (m)
Time: 12.38 (s), x: -3.87 (m), y: 5.33 (m)
Time: 12.48 (s), x: -3.87 (m), y: 5.32 (m)
Time: 12.58 (s), x: -3.87 (m), y: 5.32 (m)
Time: 12.69 (s), x: -3.87 (m), y: 5.32 (m)
Time: 12.79 (s), x: -3.87 (m), y: 5.32 (m)
Time: 12.89 (s), x: -3.87 (m), y: 5.32 (m)
Time: 13.00 (s), x: -3.87 (m), y: 5.32 (m)
Time: 13.11 (s), x: -3.87 (m), y: 5.32 (m)
Time: 13.21 (s), x: -3.87 (m), y: 5.32 (m)
Time: 13.32 (s), x: -3.87 (m), y: 5.32 (m)
Time: 13.43 (s), x: -3.87 (m), y: 5.32 (m)
Time: 13.53 (s), x: -3.87 (m), y: 5.32 (m)
Time: 13.64 (s), x: -3.87 (m), y: 5.32 (m)
Time: 13.74 (s), x: -3.87 (m), y: 5.32 (m)
Time: 13.84 (s), x: -3.88 (m), y: 5.32 (m)
Time: 13.95 (s), x: -3.88 (m), y: 5.32 (m)
Time: 14.06 (s), x: -3.88 (m), y: 5.32 (m)
Time: 14.16 (s), x: -3.88 (m), y: 5.32 (m)
Time: 14.26 (s), x: -3.88 (m), y: 5.32 (m)
Time: 14.36 (s), x: -3.88 (m), y: 5.32 (m)
Time: 14.47 (s), x: -3.88 (m), y: 5.32 (m)
Time: 14.58 (s), x: -3.88 (m), y: 5.32 (m)
Time: 14.69 (s), x: -3.88 (m), y: 5.32 (m)
Time: 14.79 (s), x: -3.88 (m), y: 5.32 (m)
Time: 14.90 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.00 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.11 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.21 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.32 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.42 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.53 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.63 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.73 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.83 (s), x: -3.88 (m), y: 5.32 (m)
Time: 15.93 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.03 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.14 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.24 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.35 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.45 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.55 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.66 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.77 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.87 (s), x: -3.88 (m), y: 5.32 (m)
Time: 16.97 (s), x: -3.88 (m), y: 5.32 (m)
Time: 17.07 (s), x: -3.88 (m), y: 5.32 (m)
Time: 17.18 (s), x: -3.88 (m), y: 5.32 (m)
Time: 17.29 (s), x: -3.88 (m), y: 5.32 (m)
Time: 17.39 (s), x: -3.88 (m), y: 5.32 (m)
Time: 17.50 (s), x: -3.88 (m), y: 5.32 (m)
Time: 17.61 (s), x: -3.88 (m), y: 5.32 (m)
Time: 17.72 (s), x: -3.88 (m), y: 5.32 (m)
Time: 17.82 (s), x: -3.88 (m), y: 5.32 (m)
Time: 17.93 (s), x: -3.88 (m), y: 5.32 (m)
Time: 18.04 (s), x: -3.88 (m), y: 5.32 (m)
Time: 18.14 (s), x: -3.88 (m), y: 5.32 (m)
Time: 18.25 (s), x: -3.88 (m), y: 5.32 (m)
Time: 18.35 (s), x: -3.88 (m), y: 5.32 (m)
Time: 18.46 (s), x: -3.88 (m), y: 5.32 (m)
Time: 18.56 (s), x: -3.88 (m), y: 5.32 (m)
Time: 18.67 (s), x: -3.88 (m), y: 5.32 (m)
Time: 18.78 (s), x: -3.88 (m), y: 5.32 (m)
Time: 18.89 (s), x: -3.88 (m), y: 5.32 (m)
Time: 19.00 (s), x: -3.88 (m), y: 5.32 (m)
Time: 19.10 (s), x: -3.88 (m), y: 5.32 (m)
Time: 19.21 (s), x: -3.88 (m), y: 5.32 (m)
Time: 19.31 (s), x: -3.88 (m), y: 5.32 (m)
Time: 19.41 (s), x: -3.88 (m), y: 5.31 (m)
Time: 19.52 (s), x: -3.88 (m), y: 5.31 (m)
Time: 19.63 (s), x: -3.88 (m), y: 5.31 (m)
Time: 19.73 (s), x: -3.88 (m), y: 5.31 (m)
Time: 19.84 (s), x: -3.88 (m), y: 5.31 (m)
Time: 19.94 (s), x: -3.88 (m), y: 5.31 (m)
Time: 20.04 (s), x: -3.88 (m), y: 5.31 (m)
Time: 20.15 (s), x: -3.88 (m), y: 5.31 (m)
Time: 20.25 (s), x: -3.88 (m), y: 5.31 (m)
Time: 20.36 (s), x: -3.88 (m), y: 5.31 (m)
Time: 20.46 (s), x: -3.88 (m), y: 5.31 (m)
Time: 20.56 (s), x: -3.88 (m), y: 5.32 (m)
Time: 20.67 (s), x: -3.88 (m), y: 5.32 (m)
Time: 20.78 (s), x: -3.88 (m), y: 5.32 (m)
Time: 20.88 (s), x: -3.88 (m), y: 5.32 (m)
Time: 20.98 (s), x: -3.88 (m), y: 5.32 (m)
Time: 21.09 (s), x: -3.88 (m), y: 5.32 (m)
Time: 21.19 (s), x: -3.88 (m), y: 5.32 (m)
Time: 21.30 (s), x: -3.88 (m), y: 5.32 (m)
Time: 21.40 (s), x: -3.88 (m), y: 5.32 (m)
Time: 21.50 (s), x: -3.88 (m), y: 5.31 (m)
Time: 21.60 (s), x: -3.88 (m), y: 5.30 (m)
Time: 21.70 (s), x: -3.88 (m), y: 5.30 (m)
Time: 21.81 (s), x: -3.88 (m), y: 5.30 (m)
Time: 21.92 (s), x: -3.88 (m), y: 5.30 (m)
Time: 22.02 (s), x: -3.88 (m), y: 5.30 (m)
Time: 22.12 (s), x: -3.88 (m), y: 5.30 (m)
