🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w202.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_202.world <<<<<<<<<<<<<<<<<<
Time: 0.00 (s), x: -1.97 (m), y: 3.37 (m)
Time: 0.11 (s), x: -1.98 (m), y: 3.43 (m)
Time: 0.21 (s), x: -1.99 (m), y: 3.48 (m)
Time: 0.32 (s), x: -2.01 (m), y: 3.53 (m)
Time: 0.42 (s), x: -2.03 (m), y: 3.58 (m)
Time: 0.52 (s), x: -2.05 (m), y: 3.63 (m)
Time: 0.63 (s), x: -2.07 (m), y: 3.67 (m)
Time: 0.73 (s), x: -2.10 (m), y: 3.71 (m)
Time: 0.83 (s), x: -2.12 (m), y: 3.74 (m)
Time: 0.93 (s), x: -2.12 (m), y: 3.74 (m)
Time: 1.04 (s), x: -2.13 (m), y: 3.76 (m)
Time: 1.14 (s), x: -2.15 (m), y: 3.78 (m)
Time: 1.25 (s), x: -2.18 (m), y: 3.81 (m)
Time: 1.35 (s), x: -2.21 (m), y: 3.85 (m)
Time: 1.45 (s), x: -2.24 (m), y: 3.89 (m)
Time: 1.56 (s), x: -2.27 (m), y: 3.94 (m)
Time: 1.67 (s), x: -2.29 (m), y: 3.99 (m)
Time: 1.77 (s), x: -2.31 (m), y: 4.08 (m)
Time: 1.88 (s), x: -2.33 (m), y: 4.19 (m)
Time: 1.99 (s), x: -2.35 (m), y: 4.31 (m)
Time: 2.09 (s), x: -2.37 (m), y: 4.41 (m)
Time: 2.19 (s), x: -2.39 (m), y: 4.51 (m)
Time: 2.30 (s), x: -2.39 (m), y: 4.62 (m)
Time: 2.40 (s), x: -2.39 (m), y: 4.72 (m)
Time: 2.51 (s), x: -2.38 (m), y: 4.82 (m)
Time: 2.61 (s), x: -2.37 (m), y: 4.89 (m)
Time: 2.71 (s), x: -2.36 (m), y: 4.92 (m)
Time: 2.82 (s), x: -2.35 (m), y: 4.95 (m)
Time: 2.92 (s), x: -2.35 (m), y: 4.96 (m)
Time: 3.02 (s), x: -2.36 (m), y: 4.97 (m)
Time: 3.12 (s), x: -2.35 (m), y: 4.99 (m)
Time: 3.23 (s), x: -2.32 (m), y: 5.06 (m)
Time: 3.33 (s), x: -2.29 (m), y: 5.12 (m)
Time: 3.44 (s), x: -2.26 (m), y: 5.19 (m)
Time: 3.54 (s), x: -2.24 (m), y: 5.25 (m)
Time: 3.64 (s), x: -2.20 (m), y: 5.34 (m)
Time: 3.75 (s), x: -2.16 (m), y: 5.43 (m)
Time: 3.85 (s), x: -2.12 (m), y: 5.52 (m)
Time: 3.95 (s), x: -2.10 (m), y: 5.59 (m)
Time: 4.05 (s), x: -2.06 (m), y: 5.67 (m)
Time: 4.16 (s), x: -2.03 (m), y: 5.75 (m)
Time: 4.26 (s), x: -2.00 (m), y: 5.85 (m)
Time: 4.36 (s), x: -1.97 (m), y: 5.94 (m)
Time: 4.46 (s), x: -1.95 (m), y: 6.04 (m)
Time: 4.58 (s), x: -1.94 (m), y: 6.14 (m)
Time: 4.68 (s), x: -1.93 (m), y: 6.24 (m)
Time: 4.78 (s), x: -1.92 (m), y: 6.32 (m)
Time: 4.88 (s), x: -1.91 (m), y: 6.40 (m)
Time: 4.99 (s), x: -1.91 (m), y: 6.49 (m)
Time: 5.10 (s), x: -1.90 (m), y: 6.57 (m)
Time: 5.20 (s), x: -1.90 (m), y: 6.63 (m)
Time: 5.30 (s), x: -1.89 (m), y: 6.69 (m)
Time: 5.40 (s), x: -1.89 (m), y: 6.75 (m)
