🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_applr_w40.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_40.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.64 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.79 (m)
Time: 0.21 (s), x: -2.01 (m), y: 3.94 (m)
Time: 0.32 (s), x: -2.02 (m), y: 4.08 (m)
Time: 0.42 (s), x: -2.03 (m), y: 4.22 (m)
Time: 0.52 (s), x: -2.05 (m), y: 4.37 (m)
Time: 0.63 (s), x: -2.07 (m), y: 4.52 (m)
Time: 0.74 (s), x: -2.09 (m), y: 4.67 (m)
Time: 0.84 (s), x: -2.11 (m), y: 4.82 (m)
Time: 0.94 (s), x: -2.13 (m), y: 4.97 (m)
Time: 1.05 (s), x: -2.15 (m), y: 5.12 (m)
Time: 1.16 (s), x: -2.17 (m), y: 5.27 (m)
Time: 1.26 (s), x: -2.19 (m), y: 5.41 (m)
Time: 1.36 (s), x: -2.22 (m), y: 5.56 (m)
Time: 1.46 (s), x: -2.24 (m), y: 5.70 (m)
Time: 1.57 (s), x: -2.26 (m), y: 5.85 (m)
Time: 1.67 (s), x: -2.29 (m), y: 5.99 (m)
Time: 1.77 (s), x: -2.31 (m), y: 6.14 (m)
Time: 1.88 (s), x: -2.33 (m), y: 6.28 (m)
Time: 1.98 (s), x: -2.36 (m), y: 6.42 (m)
Time: 2.08 (s), x: -2.38 (m), y: 6.56 (m)
Time: 2.19 (s), x: -2.41 (m), y: 6.70 (m)
Time: 2.29 (s), x: -2.44 (m), y: 6.86 (m)
Time: 2.39 (s), x: -2.46 (m), y: 7.00 (m)
Time: 2.49 (s), x: -2.49 (m), y: 7.14 (m)
Time: 2.60 (s), x: -2.52 (m), y: 7.29 (m)
Time: 2.70 (s), x: -2.55 (m), y: 7.43 (m)
Time: 2.81 (s), x: -2.57 (m), y: 7.58 (m)
Time: 2.91 (s), x: -2.60 (m), y: 7.73 (m)
Time: 3.02 (s), x: -2.63 (m), y: 7.88 (m)
Time: 3.12 (s), x: -2.66 (m), y: 8.02 (m)
Time: 3.23 (s), x: -2.69 (m), y: 8.16 (m)
Time: 3.33 (s), x: -2.72 (m), y: 8.30 (m)
Time: 3.43 (s), x: -2.75 (m), y: 8.45 (m)
Time: 3.54 (s), x: -2.78 (m), y: 8.60 (m)
Time: 3.64 (s), x: -2.81 (m), y: 8.74 (m)
Time: 3.75 (s), x: -2.84 (m), y: 8.88 (m)
Time: 3.85 (s), x: -2.87 (m), y: 9.03 (m)
Time: 3.95 (s), x: -2.91 (m), y: 9.18 (m)
Time: 4.06 (s), x: -2.94 (m), y: 9.33 (m)
Time: 4.17 (s), x: -2.97 (m), y: 9.47 (m)
Time: 4.27 (s), x: -3.01 (m), y: 9.63 (m)
Time: 4.38 (s), x: -3.03 (m), y: 9.76 (m)
Time: 4.49 (s), x: -3.06 (m), y: 9.84 (m)
Time: 4.59 (s), x: -3.07 (m), y: 9.90 (m)
Time: 4.69 (s), x: -3.09 (m), y: 9.92 (m)
Time: 4.80 (s), x: -3.09 (m), y: 9.92 (m)
Time: 4.91 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.01 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.12 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.22 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.32 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.43 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.53 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.63 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.74 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.84 (s), x: -3.09 (m), y: 9.92 (m)
Time: 5.94 (s), x: -3.09 (m), y: 9.92 (m)
Time: 6.05 (s), x: -3.09 (m), y: 9.92 (m)
Time: 6.15 (s), x: -3.09 (m), y: 9.92 (m)
Time: 6.25 (s), x: -3.09 (m), y: 9.92 (m)
Time: 6.36 (s), x: -3.09 (m), y: 9.92 (m)
Time: 6.46 (s), x: -3.09 (m), y: 9.92 (m)
