🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w294.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_294.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.43 (s), x: -2.27 (m), y: 3.55 (m)
Time: 0.54 (s), x: -2.28 (m), y: 3.66 (m)
Time: 0.64 (s), x: -2.29 (m), y: 3.72 (m)
Time: 0.74 (s), x: -2.30 (m), y: 3.75 (m)
Time: 0.85 (s), x: -2.31 (m), y: 3.79 (m)
Time: 0.96 (s), x: -2.32 (m), y: 3.83 (m)
Time: 1.06 (s), x: -2.33 (m), y: 3.88 (m)
Time: 1.16 (s), x: -2.33 (m), y: 3.94 (m)
Time: 1.27 (s), x: -2.33 (m), y: 4.00 (m)
Time: 1.37 (s), x: -2.33 (m), y: 4.04 (m)
Time: 1.48 (s), x: -2.33 (m), y: 4.05 (m)
Time: 1.58 (s), x: -2.32 (m), y: 4.06 (m)
Time: 1.68 (s), x: -2.32 (m), y: 4.08 (m)
Time: 1.79 (s), x: -2.32 (m), y: 4.10 (m)
Time: 1.89 (s), x: -2.31 (m), y: 4.13 (m)
Time: 2.00 (s), x: -2.32 (m), y: 4.19 (m)
Time: 2.10 (s), x: -2.33 (m), y: 4.26 (m)
Time: 2.21 (s), x: -2.33 (m), y: 4.32 (m)
Time: 2.31 (s), x: -2.34 (m), y: 4.36 (m)
Time: 2.42 (s), x: -2.35 (m), y: 4.40 (m)
Time: 2.52 (s), x: -2.37 (m), y: 4.45 (m)
Time: 2.63 (s), x: -2.40 (m), y: 4.51 (m)
Time: 2.74 (s), x: -2.44 (m), y: 4.58 (m)
Time: 2.84 (s), x: -2.49 (m), y: 4.65 (m)
Time: 2.94 (s), x: -2.57 (m), y: 4.74 (m)
Time: 3.05 (s), x: -2.67 (m), y: 4.84 (m)
Time: 3.15 (s), x: -2.78 (m), y: 4.96 (m)
Time: 3.26 (s), x: -2.89 (m), y: 5.06 (m)
Time: 3.36 (s), x: -3.01 (m), y: 5.17 (m)
Time: 3.47 (s), x: -3.12 (m), y: 5.29 (m)
Time: 3.58 (s), x: -3.23 (m), y: 5.41 (m)
Time: 3.68 (s), x: -3.30 (m), y: 5.51 (m)
Time: 3.79 (s), x: -3.34 (m), y: 5.59 (m)
Time: 3.89 (s), x: -3.37 (m), y: 5.67 (m)
Time: 4.00 (s), x: -3.39 (m), y: 5.74 (m)
Time: 4.10 (s), x: -3.42 (m), y: 5.83 (m)
Time: 4.21 (s), x: -3.43 (m), y: 5.93 (m)
Time: 4.32 (s), x: -3.43 (m), y: 6.00 (m)
Time: 4.42 (s), x: -3.42 (m), y: 6.05 (m)
Time: 4.53 (s), x: -3.40 (m), y: 6.10 (m)
Time: 4.64 (s), x: -3.38 (m), y: 6.17 (m)
Time: 4.74 (s), x: -3.36 (m), y: 6.24 (m)
Time: 4.85 (s), x: -3.33 (m), y: 6.33 (m)
Time: 4.95 (s), x: -3.30 (m), y: 6.41 (m)
Time: 5.06 (s), x: -3.27 (m), y: 6.46 (m)
Time: 5.16 (s), x: -3.24 (m), y: 6.52 (m)
Time: 5.26 (s), x: -3.22 (m), y: 6.57 (m)
Time: 5.37 (s), x: -3.22 (m), y: 6.60 (m)
Time: 5.48 (s), x: -3.24 (m), y: 6.62 (m)
Time: 5.59 (s), x: -3.28 (m), y: 6.63 (m)
Time: 5.69 (s), x: -3.31 (m), y: 6.64 (m)
Time: 5.80 (s), x: -3.33 (m), y: 6.65 (m)
Time: 5.90 (s), x: -3.34 (m), y: 6.66 (m)
Time: 6.01 (s), x: -3.34 (m), y: 6.67 (m)
Time: 6.11 (s), x: -3.34 (m), y: 6.67 (m)
Time: 6.22 (s), x: -3.33 (m), y: 6.67 (m)
Time: 6.32 (s), x: -3.31 (m), y: 6.67 (m)
Time: 6.43 (s), x: -3.30 (m), y: 6.66 (m)
Time: 6.53 (s), x: -3.29 (m), y: 6.66 (m)
Time: 6.63 (s), x: -3.29 (m), y: 6.66 (m)
Time: 6.74 (s), x: -3.29 (m), y: 6.66 (m)
Time: 6.85 (s), x: -3.28 (m), y: 6.65 (m)
Time: 6.95 (s), x: -3.28 (m), y: 6.65 (m)
Time: 7.06 (s), x: -3.29 (m), y: 6.65 (m)
Time: 7.17 (s), x: -3.30 (m), y: 6.65 (m)
Time: 7.27 (s), x: -3.31 (m), y: 6.65 (m)
Time: 7.38 (s), x: -3.33 (m), y: 6.66 (m)
Time: 7.48 (s), x: -3.33 (m), y: 6.66 (m)
Time: 7.59 (s), x: -3.33 (m), y: 6.66 (m)
Time: 7.69 (s), x: -3.33 (m), y: 6.65 (m)
Time: 7.80 (s), x: -3.32 (m), y: 6.64 (m)
Time: 7.91 (s), x: -3.33 (m), y: 6.64 (m)
Time: 8.01 (s), x: -3.33 (m), y: 6.64 (m)
Time: 8.12 (s), x: -3.34 (m), y: 6.65 (m)
Time: 8.22 (s), x: -3.37 (m), y: 6.65 (m)
Time: 8.33 (s), x: -3.40 (m), y: 6.67 (m)
Time: 8.43 (s), x: -3.43 (m), y: 6.68 (m)
Time: 8.54 (s), x: -3.47 (m), y: 6.70 (m)
Time: 8.64 (s), x: -3.49 (m), y: 6.71 (m)
Time: 8.74 (s), x: -3.50 (m), y: 6.71 (m)
Time: 8.85 (s), x: -3.48 (m), y: 6.70 (m)
Time: 8.95 (s), x: -3.44 (m), y: 6.68 (m)
Time: 9.06 (s), x: -3.39 (m), y: 6.66 (m)
Time: 9.16 (s), x: -3.36 (m), y: 6.64 (m)
Time: 9.27 (s), x: -3.33 (m), y: 6.62 (m)
Time: 9.37 (s), x: -3.25 (m), y: 6.60 (m)
Time: 9.48 (s), x: -3.19 (m), y: 6.59 (m)
Time: 9.59 (s), x: -3.15 (m), y: 6.59 (m)
Time: 9.69 (s), x: -3.12 (m), y: 6.58 (m)
Time: 9.80 (s), x: -3.08 (m), y: 6.56 (m)
Time: 9.90 (s), x: -3.06 (m), y: 6.55 (m)
Time: 10.01 (s), x: -3.08 (m), y: 6.55 (m)
Time: 10.11 (s), x: -3.09 (m), y: 6.54 (m)
Time: 10.22 (s), x: -3.10 (m), y: 6.53 (m)
Time: 10.33 (s), x: -3.12 (m), y: 6.53 (m)
Time: 10.43 (s), x: -3.12 (m), y: 6.52 (m)
Time: 10.54 (s), x: -3.12 (m), y: 6.51 (m)
Time: 10.64 (s), x: -3.11 (m), y: 6.50 (m)
Time: 10.75 (s), x: -3.09 (m), y: 6.50 (m)
Time: 10.85 (s), x: -3.06 (m), y: 6.50 (m)
Time: 10.96 (s), x: -3.05 (m), y: 6.49 (m)
Time: 11.06 (s), x: -3.06 (m), y: 6.48 (m)
Time: 11.17 (s), x: -3.06 (m), y: 6.48 (m)
Time: 11.27 (s), x: -3.07 (m), y: 6.47 (m)
Time: 11.38 (s), x: -3.07 (m), y: 6.46 (m)
Time: 11.48 (s), x: -3.08 (m), y: 6.46 (m)
Time: 11.59 (s), x: -3.07 (m), y: 6.46 (m)
Time: 11.69 (s), x: -3.06 (m), y: 6.47 (m)
Time: 11.80 (s), x: -3.04 (m), y: 6.48 (m)
Time: 11.90 (s), x: -3.03 (m), y: 6.49 (m)
Time: 12.01 (s), x: -3.02 (m), y: 6.50 (m)
Time: 12.11 (s), x: -3.01 (m), y: 6.51 (m)
Time: 12.21 (s), x: -3.01 (m), y: 6.51 (m)
Time: 12.32 (s), x: -3.01 (m), y: 6.51 (m)
Time: 12.42 (s), x: -3.03 (m), y: 6.52 (m)
Time: 12.52 (s), x: -3.06 (m), y: 6.53 (m)
Time: 12.63 (s), x: -3.07 (m), y: 6.54 (m)
Time: 12.73 (s), x: -3.08 (m), y: 6.55 (m)
Time: 12.83 (s), x: -3.08 (m), y: 6.55 (m)
Time: 12.94 (s), x: -3.08 (m), y: 6.55 (m)
Time: 13.04 (s), x: -3.08 (m), y: 6.56 (m)
Time: 13.15 (s), x: -3.09 (m), y: 6.56 (m)
Time: 13.25 (s), x: -3.11 (m), y: 6.56 (m)
Time: 13.36 (s), x: -3.13 (m), y: 6.56 (m)
Time: 13.47 (s), x: -3.14 (m), y: 6.56 (m)
Time: 13.57 (s), x: -3.12 (m), y: 6.55 (m)
Time: 13.68 (s), x: -3.10 (m), y: 6.55 (m)
Time: 13.79 (s), x: -3.08 (m), y: 6.54 (m)
Time: 13.89 (s), x: -3.05 (m), y: 6.54 (m)
Time: 13.99 (s), x: -3.03 (m), y: 6.54 (m)
Time: 14.09 (s), x: -3.03 (m), y: 6.53 (m)
Time: 14.20 (s), x: -3.02 (m), y: 6.52 (m)
Time: 14.30 (s), x: -3.02 (m), y: 6.52 (m)
Time: 14.41 (s), x: -3.02 (m), y: 6.53 (m)
Time: 14.51 (s), x: -3.01 (m), y: 6.53 (m)
Time: 14.61 (s), x: -3.01 (m), y: 6.54 (m)
Time: 14.72 (s), x: -3.01 (m), y: 6.55 (m)
Time: 14.82 (s), x: -3.03 (m), y: 6.57 (m)
Time: 14.93 (s), x: -3.05 (m), y: 6.59 (m)
Time: 15.03 (s), x: -3.06 (m), y: 6.61 (m)
Time: 15.13 (s), x: -3.07 (m), y: 6.63 (m)
Time: 15.23 (s), x: -3.07 (m), y: 6.66 (m)
Time: 15.34 (s), x: -3.07 (m), y: 6.69 (m)
Time: 15.44 (s), x: -3.07 (m), y: 6.71 (m)
Time: 15.55 (s), x: -3.07 (m), y: 6.74 (m)
Time: 15.65 (s), x: -3.07 (m), y: 6.76 (m)
Time: 15.76 (s), x: -3.06 (m), y: 6.76 (m)
Time: 15.86 (s), x: -3.06 (m), y: 6.76 (m)
Time: 15.97 (s), x: -3.06 (m), y: 6.77 (m)
Time: 16.07 (s), x: -3.05 (m), y: 6.77 (m)
Time: 16.17 (s), x: -3.05 (m), y: 6.77 (m)
Time: 16.28 (s), x: -3.05 (m), y: 6.77 (m)
Time: 16.38 (s), x: -3.05 (m), y: 6.75 (m)
Time: 16.49 (s), x: -3.05 (m), y: 6.71 (m)
Time: 16.59 (s), x: -3.05 (m), y: 6.68 (m)
Time: 16.70 (s), x: -3.05 (m), y: 6.66 (m)
Time: 16.80 (s), x: -3.05 (m), y: 6.66 (m)
Time: 16.91 (s), x: -3.05 (m), y: 6.63 (m)
Time: 17.01 (s), x: -3.04 (m), y: 6.58 (m)
Time: 17.11 (s), x: -3.03 (m), y: 6.52 (m)
Time: 17.22 (s), x: -3.02 (m), y: 6.47 (m)
Time: 17.32 (s), x: -3.02 (m), y: 6.42 (m)
Time: 17.42 (s), x: -3.01 (m), y: 6.38 (m)
Time: 17.53 (s), x: -3.00 (m), y: 6.35 (m)
Time: 17.63 (s), x: -2.99 (m), y: 6.32 (m)
Time: 17.73 (s), x: -2.99 (m), y: 6.32 (m)
Time: 17.84 (s), x: -2.99 (m), y: 6.31 (m)
Time: 17.94 (s), x: -2.99 (m), y: 6.31 (m)
Time: 18.04 (s), x: -3.01 (m), y: 6.33 (m)
Time: 18.15 (s), x: -3.03 (m), y: 6.34 (m)
Time: 18.26 (s), x: -3.04 (m), y: 6.35 (m)
Time: 18.36 (s), x: -3.05 (m), y: 6.36 (m)
Time: 18.46 (s), x: -3.06 (m), y: 6.36 (m)
Time: 18.56 (s), x: -3.06 (m), y: 6.36 (m)
Time: 18.67 (s), x: -3.07 (m), y: 6.36 (m)
Time: 18.78 (s), x: -3.09 (m), y: 6.36 (m)
Time: 18.88 (s), x: -3.10 (m), y: 6.36 (m)
Time: 18.98 (s), x: -3.12 (m), y: 6.37 (m)
Time: 19.08 (s), x: -3.14 (m), y: 6.36 (m)
Time: 19.18 (s), x: -3.16 (m), y: 6.36 (m)
Time: 19.29 (s), x: -3.17 (m), y: 6.36 (m)
Time: 19.39 (s), x: -3.17 (m), y: 6.35 (m)
Time: 19.49 (s), x: -3.17 (m), y: 6.33 (m)
Time: 19.60 (s), x: -3.18 (m), y: 6.31 (m)
Time: 19.70 (s), x: -3.18 (m), y: 6.28 (m)
Time: 19.81 (s), x: -3.18 (m), y: 6.27 (m)
Time: 19.91 (s), x: -3.17 (m), y: 6.26 (m)
Time: 20.01 (s), x: -3.16 (m), y: 6.27 (m)
