🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w285.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_285.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.18 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.28 (m)
Time: 0.33 (s), x: -2.24 (m), y: 3.39 (m)
Time: 0.44 (s), x: -2.22 (m), y: 3.52 (m)
Time: 0.54 (s), x: -2.20 (m), y: 3.64 (m)
Time: 0.65 (s), x: -2.19 (m), y: 3.75 (m)
Time: 0.75 (s), x: -2.15 (m), y: 3.87 (m)
Time: 0.86 (s), x: -2.10 (m), y: 4.01 (m)
Time: 0.96 (s), x: -2.05 (m), y: 4.13 (m)
Time: 1.06 (s), x: -1.98 (m), y: 4.24 (m)
Time: 1.17 (s), x: -1.88 (m), y: 4.35 (m)
Time: 1.27 (s), x: -1.78 (m), y: 4.42 (m)
Time: 1.37 (s), x: -1.71 (m), y: 4.47 (m)
Time: 1.48 (s), x: -1.68 (m), y: 4.49 (m)
Time: 1.59 (s), x: -1.67 (m), y: 4.50 (m)
Time: 1.70 (s), x: -1.68 (m), y: 4.50 (m)
Time: 1.80 (s), x: -1.68 (m), y: 4.50 (m)
Time: 1.91 (s), x: -1.69 (m), y: 4.50 (m)
Time: 2.01 (s), x: -1.67 (m), y: 4.50 (m)
Time: 2.11 (s), x: -1.64 (m), y: 4.50 (m)
Time: 2.21 (s), x: -1.59 (m), y: 4.50 (m)
Time: 2.32 (s), x: -1.54 (m), y: 4.51 (m)
Time: 2.42 (s), x: -1.47 (m), y: 4.52 (m)
Time: 2.52 (s), x: -1.40 (m), y: 4.54 (m)
Time: 2.62 (s), x: -1.33 (m), y: 4.55 (m)
Time: 2.73 (s), x: -1.28 (m), y: 4.55 (m)
Time: 2.83 (s), x: -1.23 (m), y: 4.55 (m)
Time: 2.94 (s), x: -1.19 (m), y: 4.55 (m)
Time: 3.04 (s), x: -1.15 (m), y: 4.56 (m)
Time: 3.14 (s), x: -1.10 (m), y: 4.58 (m)
Time: 3.25 (s), x: -1.04 (m), y: 4.64 (m)
Time: 3.35 (s), x: -0.99 (m), y: 4.69 (m)
Time: 3.45 (s), x: -0.93 (m), y: 4.74 (m)
Time: 3.56 (s), x: -0.89 (m), y: 4.82 (m)
Time: 3.67 (s), x: -0.85 (m), y: 4.94 (m)
Time: 3.77 (s), x: -0.84 (m), y: 5.09 (m)
Time: 3.88 (s), x: -0.85 (m), y: 5.24 (m)
Time: 3.98 (s), x: -0.88 (m), y: 5.38 (m)
Time: 4.09 (s), x: -0.91 (m), y: 5.47 (m)
Time: 4.19 (s), x: -0.93 (m), y: 5.53 (m)
Time: 4.29 (s), x: -0.95 (m), y: 5.55 (m)
Time: 4.40 (s), x: -0.94 (m), y: 5.54 (m)
Time: 4.51 (s), x: -0.93 (m), y: 5.53 (m)
Time: 4.61 (s), x: -0.94 (m), y: 5.54 (m)
Time: 4.72 (s), x: -0.95 (m), y: 5.55 (m)
Time: 4.82 (s), x: -0.96 (m), y: 5.59 (m)
Time: 4.93 (s), x: -0.99 (m), y: 5.63 (m)
Time: 5.03 (s), x: -1.02 (m), y: 5.69 (m)
Time: 5.14 (s), x: -1.05 (m), y: 5.74 (m)
Time: 5.24 (s), x: -1.08 (m), y: 5.79 (m)
Time: 5.35 (s), x: -1.11 (m), y: 5.86 (m)
Time: 5.45 (s), x: -1.13 (m), y: 5.93 (m)
Time: 5.55 (s), x: -1.16 (m), y: 6.00 (m)
Time: 5.66 (s), x: -1.18 (m), y: 6.06 (m)
Time: 5.77 (s), x: -1.20 (m), y: 6.11 (m)
Time: 5.87 (s), x: -1.22 (m), y: 6.13 (m)
Time: 5.97 (s), x: -1.24 (m), y: 6.13 (m)
Time: 6.08 (s), x: -1.26 (m), y: 6.11 (m)
Time: 6.19 (s), x: -1.28 (m), y: 6.09 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 6.1870 (s)
Navigation metric: 0.0000
